Time(sec),TempRes(Ohm),SampVolt(V),heat_current(A),coil_current_order(A), sample_current_order(A)
220.16,33.92,-1.8104e-06,0.1,1,0.5
220.16,33.92,-1.322e-06,0.1,1,0.5
220.16,33.92,-1.4581e-06,0.1,1,0.5
220.16,33.92,-1.3225e-06,0.1,1,0.5
220.16,33.92,-1.8359e-06,0.1,1,0.5
220.16,33.92,-1.2351e-06,0.1,1,0.5
220.16,33.92,-1.4987e-06,0.1,1,0.5
220.16,33.92,-1.395e-06,0.1,1,0.5
220.16,33.92,-1.1852e-06,0.1,1,0.5
220.16,33.92,-2.1223e-06,0.1,1,0.5
220.16,33.92,-1.7578e-06,0.1,1,0.5
220.16,33.92,-1.4935e-06,0.1,1,0.5
220.16,33.92,-9.2211e-07,0.1,1,0.5
220.16,33.92,-1.9228e-06,0.1,1,0.5
220.16,33.92,-1.3816e-06,0.1,1,0.5
220.16,33.92,-1.4098e-06,0.1,1,0.5
220.16,33.92,-1.1952e-06,0.1,1,0.5
220.16,33.92,-2.0239e-06,0.1,1,0.5
220.16,33.92,-1.9964e-06,0.1,1,0.5
220.16,33.92,-2.4386e-06,0.1,1,0.5
220.16,33.92,-2.0746e-06,0.1,1,0.5
220.16,33.92,-1.1915e-06,0.1,1,0.5
220.16,33.92,-1.7634e-06,0.1,1,0.5
220.16,33.92,-2.3379e-06,0.1,1,0.5
220.16,33.92,-1.0692e-06,0.1,1,0.5
220.16,33.92,-1.172e-06,0.1,1,0.5
220.16,33.92,-1.923e-06,0.1,1,0.5
220.16,33.92,-1.3269e-06,0.1,1,0.5
220.16,33.92,-1.8723e-06,0.1,1,0.5
220.16,33.92,-2.0756e-06,0.1,1,0.5
220.16,33.92,-1.5813e-06,0.1,1,0.5
220.16,33.92,-1.7392e-06,0.1,1,0.5
220.16,33.92,-2.1621e-06,0.1,1,0.5
220.16,33.92,-1.341e-06,0.1,1,0.5
220.16,33.92,-1.7773e-06,0.1,1,0.5
220.16,33.92,-1.7857e-06,0.1,1,0.5
220.16,33.92,-9.2891e-07,0.1,1,0.5
220.16,33.92,-1.257e-06,0.1,1,0.5
220.16,33.92,-1.5546e-06,0.1,1,0.5
220.16,33.92,-1.7984e-06,0.1,1,0.5
220.16,33.92,-2.4806e-06,0.1,1,0.5
220.16,33.92,-1.4405e-06,0.1,1,0.5
220.16,33.92,-2.2769e-06,0.1,1,0.5
220.16,33.92,-1.409e-06,0.1,1,0.5
220.16,33.92,-1.0411e-06,0.1,1,0.5
220.16,33.92,-1.4396e-06,0.1,1,0.5
220.16,33.92,-9.7585e-07,0.1,1,0.5
220.16,33.92,-1.7097e-06,0.1,1,0.5
220.16,33.92,-1.8197e-06,0.1,1,0.5
220.16,33.92,-1.6064e-06,0.1,1,0.5
220.16,33.92,-1.7057e-06,0.1,1,0.5
220.16,33.92,-1.6437e-06,0.1,1,0.5
220.16,33.92,-1.7714e-06,0.1,1,0.5
220.16,33.92,-1.6651e-06,0.1,1,0.5
220.16,33.92,-1.735e-06,0.1,1,0.5
220.16,33.92,-9.913e-07,0.1,1,0.5
220.16,33.92,-1.4727e-06,0.1,1,0.5
220.16,33.92,-2.6522e-06,0.1,1,0.5
220.16,33.92,-2.4076e-06,0.1,1,0.5
220.16,33.92,-1.9376e-06,0.1,1,0.5
220.16,33.92,-1.0509e-06,0.1,1,0.5
220.16,33.92,-1.2823e-06,0.1,1,0.5
220.16,33.92,-1.2455e-06,0.1,1,0.5
220.16,33.92,-2.0213e-06,0.1,1,0.5
220.16,33.92,-1.5869e-06,0.1,1,0.5
220.16,33.92,-1.7688e-06,0.1,1,0.5
220.16,33.92,-8.8036e-07,0.1,1,0.5
220.16,33.92,-1.5846e-06,0.1,1,0.5
220.16,33.92,-1.069e-06,0.1,1,0.5
220.16,33.92,-1.6048e-06,0.1,1,0.5
220.16,33.92,-1.4541e-06,0.1,1,0.5
220.16,33.92,-1.6909e-06,0.1,1,0.5
220.16,33.92,-1.7705e-06,0.1,1,0.5
220.16,33.92,-1.0645e-06,0.1,1,0.5
220.16,33.92,-1.4982e-06,0.1,1,0.5
220.16,33.92,-1.8592e-06,0.1,1,0.5
220.16,33.92,-1.5163e-06,0.1,1,0.5
220.16,33.92,-1.9911e-06,0.1,1,0.5
220.16,33.92,-7.9044e-07,0.1,1,0.5
220.16,33.92,-2.1368e-06,0.1,1,0.5
220.16,33.92,-1.6461e-06,0.1,1,0.5
220.16,33.92,-1.5571e-06,0.1,1,0.5
220.16,33.92,-7.5734e-07,0.1,1,0.5
220.16,33.92,-1.7587e-06,0.1,1,0.5
220.16,33.92,-2.2287e-06,0.1,1,0.5
220.16,33.92,-1.693e-06,0.1,1,0.5
220.16,33.92,-1.2711e-06,0.1,1,0.5
220.16,33.92,-1.2851e-06,0.1,1,0.5
220.16,33.92,-1.1248e-06,0.1,1,0.5
220.16,33.92,-2.0258e-06,0.1,1,0.5
220.16,33.92,-2.068e-06,0.1,1,0.5
220.16,33.92,-1.4943e-06,0.1,1,0.5
220.16,33.92,-1.7327e-06,0.1,1,0.5
220.16,33.92,-1.9525e-06,0.1,1,0.5
220.16,33.92,-2.1655e-06,0.1,1,0.5
220.16,33.92,-1.2549e-06,0.1,1,0.5
220.16,33.92,-6.6088e-07,0.1,1,0.5
220.16,33.92,-1.2105e-06,0.1,1,0.5
220.16,33.92,-1.4276e-06,0.1,1,0.5
220.16,33.92,-1.3835e-06,0.1,1,0.5
220.16,33.92,-1.8613e-06,0.1,1,0.5
220.16,33.92,-1.2474e-06,0.1,1,0.5
220.16,33.92,-1.6829e-06,0.1,1,0.5
220.16,33.92,-8.4159e-07,0.1,1,0.5
220.16,33.92,-1.5665e-06,0.1,1,0.5
220.16,33.92,-1.7026e-06,0.1,1,0.5
220.16,33.92,-1.7801e-06,0.1,1,0.5
220.16,33.92,-1.655e-06,0.1,1,0.5
220.16,33.92,-1.7747e-06,0.1,1,0.5
220.16,33.92,-1.7275e-06,0.1,1,0.5
220.16,33.92,-1.67e-06,0.1,1,0.5
220.16,33.92,-1.5825e-06,0.1,1,0.5
220.16,33.92,-1.5384e-06,0.1,1,0.5
220.16,33.92,-1.4271e-06,0.1,1,0.5
220.16,33.92,-1.4909e-06,0.1,1,0.5
220.16,33.92,-1.5989e-06,0.1,1,0.5
220.16,33.92,-9.1062e-07,0.1,1,0.5
220.16,33.92,-1.2272e-06,0.1,1,0.5
220.16,33.92,-2.0052e-06,0.1,1,0.5
220.16,33.92,-2.0323e-06,0.1,1,0.5
220.16,33.92,-1.07e-06,0.1,1,0.5
220.16,33.92,-1.9798e-06,0.1,1,0.5
220.16,33.92,-1.0197e-06,0.1,1,0.5
220.16,33.92,-1.7069e-06,0.1,1,0.5
220.16,33.92,-1.3276e-06,0.1,1,0.5
220.16,33.92,-1.6963e-06,0.1,1,0.5
220.16,33.92,-1.0401e-06,0.1,1,0.5
220.16,33.92,-1.5522e-06,0.1,1,0.5
220.16,33.92,-1.1232e-06,0.1,1,0.5
220.16,33.92,-9.5732e-07,0.1,1,0.5
220.16,33.92,-1.4276e-06,0.1,1,0.5
220.16,33.92,-2.0265e-06,0.1,1,0.5
220.16,33.92,-1.4689e-06,0.1,1,0.5
220.16,33.92,-2.1145e-06,0.1,1,0.5
220.16,33.92,-2.1119e-06,0.1,1,0.5
220.16,33.92,-1.4729e-06,0.1,1,0.5
220.16,33.92,-1.6823e-06,0.1,1,0.5
220.16,33.92,-1.5384e-06,0.1,1,0.5
220.16,33.92,-1.9317e-06,0.1,1,0.5
220.16,33.92,-9.514e-07,0.1,1,0.5
220.16,33.92,-1.5473e-06,0.1,1,0.5
220.16,33.92,-1.5944e-06,0.1,1,0.5
220.16,33.92,-1.5694e-06,0.1,1,0.5
220.16,33.92,-1.5733e-06,0.1,1,0.5
220.16,33.92,-8.8246e-07,0.1,1,0.5
220.16,33.92,-2.1197e-06,0.1,1,0.5
220.16,33.92,-1.5613e-06,0.1,1,0.5
220.16,33.92,-2.1262e-06,0.1,1,0.5
220.16,33.92,-2.0474e-06,0.1,1,0.5
220.16,33.92,-1.1096e-06,0.1,1,0.5
220.16,33.92,-1.9971e-06,0.1,1,0.5
220.16,33.92,-2.0589e-06,0.1,1,0.5
220.16,33.92,-1.7756e-06,0.1,1,0.5
220.16,33.92,-1.9497e-06,0.1,1,0.5
220.16,33.92,-1.7998e-06,0.1,1,0.5
220.16,33.92,-1.5212e-06,0.1,1,0.5
220.16,33.92,-1.3182e-06,0.1,1,0.5
220.16,33.92,-1.8484e-06,0.1,1,0.5
220.16,33.92,-1.8784e-06,0.1,1,0.5
220.16,33.92,-1.5243e-06,0.1,1,0.5
220.16,33.92,-2.0678e-06,0.1,1,0.5
220.16,33.92,-1.597e-06,0.1,1,0.5
220.16,33.92,-1.7472e-06,0.1,1,0.5
220.16,33.92,-1.4818e-06,0.1,1,0.5
220.16,33.92,-1.2499e-06,0.1,1,0.5
220.16,33.92,-1.709e-06,0.1,1,0.5
220.16,33.92,-1.8995e-06,0.1,1,0.5
220.16,33.92,-1.675e-06,0.1,1,0.5
220.16,33.92,-1.6043e-06,0.1,1,0.5
220.16,33.92,-1.916e-06,0.1,1,0.5
220.16,33.92,-1.3579e-06,0.1,1,0.5
220.16,33.92,-1.5752e-06,0.1,1,0.5
220.16,33.92,-8.7938e-07,0.1,1,0.5
220.16,33.92,-1.6069e-06,0.1,1,0.5
220.16,33.92,-1.5546e-06,0.1,1,0.5
220.16,33.92,-1.6829e-06,0.1,1,0.5
220.16,33.92,-1.3021e-06,0.1,1,0.5
220.16,33.92,-1.3861e-06,0.1,1,0.5
220.16,33.92,-1.9608e-06,0.1,1,0.5
220.16,33.92,-1.9481e-06,0.1,1,0.5
220.16,33.92,-1.7838e-06,0.1,1,0.5
220.16,33.92,-1.4813e-06,0.1,1,0.5
220.16,33.92,-1.6445e-06,0.1,1,0.5
220.16,33.92,-1.8735e-06,0.1,1,0.5
220.16,33.92,-1.8193e-06,0.1,1,0.5
220.16,33.92,-1.4879e-06,0.1,1,0.5
220.16,33.92,-1.437e-06,0.1,1,0.5
220.16,33.92,-1.5677e-06,0.1,1,0.5
220.16,33.92,-1.6377e-06,0.1,1,0.5
220.16,33.92,-1.8125e-06,0.1,1,0.5
220.16,33.92,-1.4708e-06,0.1,1,0.5
220.16,33.92,-1.234e-06,0.1,1,0.5
220.16,33.92,-1.3011e-06,0.1,1,0.5
220.16,33.92,-3.8937e-07,0.1,1,0.5
220.16,33.92,-2.2006e-06,0.1,1,0.5
220.16,33.92,-1.7043e-06,0.1,1,0.5
220.16,33.92,-1.3255e-06,0.1,1,0.5
220.16,33.92,-1.0418e-06,0.1,1,0.5
220.16,33.92,-1.935e-06,0.1,1,0.5
220.16,33.92,-1.5564e-06,0.1,1,0.5
220.16,33.92,-1.099e-06,0.1,1,0.5
220.16,33.92,-1.897e-06,0.1,1,0.5
220.16,33.92,-8.3034e-07,0.1,1,0.5
220.16,33.92,-1.8988e-06,0.1,1,0.5
220.16,33.92,-9.0495e-07,0.1,1,0.5
220.16,33.92,-1.6388e-06,0.1,1,0.5
220.16,33.92,-1.7848e-06,0.1,1,0.5
220.16,33.92,-1.529e-06,0.1,1,0.5
220.16,33.92,-1.6182e-06,0.1,1,0.5
220.16,33.92,-1.8254e-06,0.1,1,0.5
220.16,33.92,-1.2448e-06,0.1,1,0.5
220.16,33.92,-1.5647e-06,0.1,1,0.5
220.16,33.92,-1.2826e-06,0.1,1,0.5
220.16,33.92,-2.2842e-06,0.1,1,0.5
220.16,33.92,-1.457e-06,0.1,1,0.5
220.16,33.92,-1.4189e-06,0.1,1,0.5
220.16,33.92,-1.2617e-06,0.1,1,0.5
220.16,33.92,-1.2502e-06,0.1,1,0.5
220.16,33.92,-1.4675e-06,0.1,1,0.5
220.16,33.92,-1.5637e-06,0.1,1,0.5
220.16,33.92,-1.5564e-06,0.1,1,0.5
220.16,33.92,-2.3764e-06,0.1,1,0.5
220.16,33.92,-2.0542e-06,0.1,1,0.5
220.16,33.92,-9.3409e-07,0.1,1,0.5
220.16,33.92,-2.0336e-06,0.1,1,0.5
220.16,33.92,-2.2248e-06,0.1,1,0.5
220.16,33.92,-1.2656e-06,0.1,1,0.5
220.16,33.92,-1.6545e-06,0.1,1,0.5
220.16,33.92,-2.0683e-06,0.1,1,0.5
220.16,33.92,-2.0347e-06,0.1,1,0.5
220.16,33.92,-1.3769e-06,0.1,1,0.5
220.16,33.92,-1.8599e-06,0.1,1,0.5
220.16,33.92,-1.5363e-06,0.1,1,0.5
220.16,33.92,-1.5248e-06,0.1,1,0.5
220.16,33.92,-2.061e-06,0.1,1,0.5
220.16,33.92,-1.2126e-06,0.1,1,0.5
220.16,33.92,-1.8831e-06,0.1,1,0.5
220.16,33.92,-8.3787e-07,0.1,1,0.5
220.16,33.92,-1.0984e-06,0.1,1,0.5
220.16,33.92,-2.1593e-06,0.1,1,0.5
220.16,33.92,-1.6784e-06,0.1,1,0.5
220.16,33.92,-2.0701e-06,0.1,1,0.5
220.16,33.92,-1.3598e-06,0.1,1,0.5
220.16,33.92,-1.2894e-06,0.1,1,0.5
220.16,33.92,-1.5376e-06,0.1,1,0.5
220.16,33.92,-8.7444e-07,0.1,1,0.5
220.16,33.92,-1.0955e-06,0.1,1,0.5
220.16,33.92,-1.6456e-06,0.1,1,0.5
220.16,33.92,-1.7645e-06,0.1,1,0.5
220.16,33.92,-1.1774e-06,0.1,1,0.5
220.16,33.92,-1.4262e-06,0.1,1,0.5
220.16,33.92,-1.5728e-06,0.1,1,0.5
220.16,33.92,-2.023e-06,0.1,1,0.5
220.16,33.92,-1.7155e-06,0.1,1,0.5
220.16,33.92,-8.454e-07,0.1,1,0.5
220.16,33.92,-1.2638e-06,0.1,1,0.5
220.16,33.92,-2.2018e-06,0.1,1,0.5
220.16,33.92,-1.5191e-06,0.1,1,0.5
220.16,33.92,-1.621e-06,0.1,1,0.5
220.16,33.92,-1.6742e-06,0.1,1,0.5
220.16,33.92,-1.7261e-06,0.1,1,0.5
220.16,33.92,-1.5386e-06,0.1,1,0.5
220.16,33.92,-1.7376e-06,0.1,1,0.5
220.16,33.92,-1.3788e-06,0.1,1,0.5
220.16,33.92,-1.7739e-06,0.1,1,0.5
220.16,33.92,-1.1472e-06,0.1,1,0.5
220.16,33.92,-1.5334e-06,0.1,1,0.5
220.16,33.92,-1.3122e-06,0.1,1,0.5
220.16,33.92,-1.0075e-06,0.1,1,0.5
220.16,33.92,-1.4935e-06,0.1,1,0.5
220.16,33.92,-1.6203e-06,0.1,1,0.5
220.16,33.92,-1.1983e-06,0.1,1,0.5
220.16,33.92,-1.6946e-06,0.1,1,0.5
220.16,33.92,-1.4356e-06,0.1,1,0.5
220.16,33.92,-1.3933e-06,0.1,1,0.5
220.16,33.92,-1.4992e-06,0.1,1,0.5
220.16,33.92,-1.3386e-06,0.1,1,0.5
220.16,33.92,-1.3042e-06,0.1,1,0.5
220.16,33.92,-2.0119e-06,0.1,1,0.5
220.16,33.92,-1.8049e-06,0.1,1,0.5
220.16,33.92,-1.4069e-06,0.1,1,0.5
220.16,33.92,-1.6088e-06,0.1,1,0.5
220.16,33.92,-5.4969e-07,0.1,1,0.5
220.16,33.92,-1.4088e-06,0.1,1,0.5
220.16,33.92,-1.1349e-06,0.1,1,0.5
220.16,33.92,-7.6649e-07,0.1,1,0.5
220.16,33.92,-1.5647e-06,0.1,1,0.5
220.16,33.92,-1.6229e-06,0.1,1,0.5
220.16,33.92,-1.892e-06,0.1,1,0.5
220.16,33.92,-1.7512e-06,0.1,1,0.5
220.16,33.92,-1.8057e-06,0.1,1,0.5
