Time(sec),TempRes(Ohm),SampVolt(V),heat_current(A),coil_current_order(A), sample_current_order(A)
187.25,46.69,-0.010166,0.167,0.16667,1.5532
187.5,46.69,-0.01301,0.167,0.16667,1.6584
187.55,46.69,-0.013959,0.167,0.16667,1.7637
187.61,46.69,-0.014348,0.167,0.16667,1.8689
187.66,46.69,-0.014912,0.167,0.16667,1.9742
187.7,46.69,-0.015864,0.167,0.16667,2.0795
187.77,46.69,-0.016295,0.167,0.16667,2.1847
187.81,46.69,-0.016825,0.167,0.16667,2.29
188.34,46.77,-0.020755,0.167,0.33333,0.2
188.39,46.77,-0.020767,0.167,0.33333,0.30526
188.44,46.77,-0.020781,0.167,0.33333,0.41053
188.5,46.77,-0.0017891,0.167,0.33333,0.51579
188.55,46.77,-0.0023101,0.167,0.33333,0.62105
188.61,46.77,-0.0027342,0.167,0.33333,0.72632
188.66,46.77,-0.0036863,0.167,0.33333,0.83158
188.92,46.77,-0.0065356,0.167,0.33333,0.93684
188.98,46.77,-0.0074841,0.167,0.33333,1.0421
189.03,46.77,-0.0078069,0.167,0.33333,1.1474
189.09,46.77,-0.0084323,0.167,0.33333,1.2526
189.14,46.77,-0.00938,0.167,0.33333,1.3579
189.19,46.77,-0.00938,0.167,0.33333,1.4632
189.25,46.77,-0.010329,0.167,0.33333,1.5684
189.3,46.77,-0.011278,0.167,0.33333,1.6737
189.56,46.77,-0.014134,0.167,0.33333,1.7789
189.61,46.77,-0.015085,0.167,0.33333,1.8842
189.66,46.77,-0.015478,0.167,0.33333,1.9895
189.72,46.77,-0.016044,0.167,0.33333,2.0947
189.77,46.77,-0.017004,0.167,0.33333,2.2
189.98,46.77,-0.019894,0.167,0.33333,0.21
190.03,46.77,-0.019912,0.167,0.33333,0.31526
190.09,46.77,-0.019924,0.167,0.33333,0.42053
190.58,46.77,-0.003782,0.167,0.33333,0.52579
190.63,46.77,-0.0047335,0.167,0.33333,0.63105
190.67,46.77,-0.0047325,0.167,0.33333,0.73632
190.73,46.77,-0.0056848,0.167,0.33333,0.84158
190.78,46.77,-0.0066199,0.167,0.33333,0.94684
190.84,46.77,-0.0066341,0.167,0.33333,1.0521
190.89,46.77,-0.0075837,0.167,0.33333,1.1574
190.95,46.77,-0.0081915,0.167,0.33333,1.2626
191,46.77,-0.0085336,0.167,0.33333,1.3679
191.05,46.77,-0.0094838,0.167,0.33333,1.4732
191.3,46.77,-0.012336,0.167,0.33333,1.5784
191.36,46.77,-0.013287,0.167,0.33333,1.6837
191.41,46.77,-0.013671,0.167,0.33333,1.7889
191.47,46.77,-0.014243,0.167,0.33333,1.8942
191.52,46.77,-0.015196,0.167,0.33333,1.9995
191.58,46.77,-0.016032,0.167,0.33333,2.1047
191.63,46.77,-0.016159,0.167,0.33333,2.21
191.83,46.77,-0.019049,0.167,0.33333,0.22
191.88,46.77,-0.019967,0.167,0.33333,0.32526
191.94,46.77,-0.020029,0.167,0.33333,0.43053
192.47,46.77,-0.0038771,0.167,0.33333,0.53579
192.53,46.77,-0.0048218,0.167,0.33333,0.64105
192.58,46.77,-0.0048296,0.167,0.33333,0.74632
192.64,46.77,-0.005783,0.167,0.33333,0.85158
192.69,46.77,-0.0067303,0.167,0.33333,0.95684
192.73,46.77,-0.0067337,0.167,0.33333,1.0621
192.8,46.77,-0.0076858,0.167,0.33333,1.1674
192.84,46.77,-0.0083186,0.167,0.33333,1.2726
192.91,46.77,-0.0086361,0.167,0.33333,1.3779
192.95,46.77,-0.0095876,0.167,0.33333,1.4832
193.2,46.77,-0.012444,0.167,0.33333,1.5884
193.27,46.77,-0.013397,0.167,0.33333,1.6937
193.31,46.77,-0.013839,0.167,0.33333,1.7989
193.36,46.77,-0.014355,0.167,0.33333,1.9042
193.42,46.77,-0.015311,0.167,0.33333,2.0095
193.47,46.77,-0.015784,0.167,0.33333,2.1147
193.53,46.77,-0.016275,0.167,0.33333,2.22
193.73,46.77,-0.019173,0.167,0.33333,0.23
193.78,46.77,-0.020139,0.167,0.33333,0.33526
193.84,46.77,-0.020154,0.167,0.33333,0.44053
194.38,46.77,-0.0039757,0.167,0.33333,0.54579
194.42,46.77,-0.0049286,0.167,0.33333,0.65105
194.48,46.77,-0.0049301,0.167,0.33333,0.75632
194.53,46.77,-0.0058843,0.167,0.33333,0.86158
194.59,46.77,-0.0066047,0.167,0.33333,0.96684
194.64,46.77,-0.0068375,0.167,0.33333,1.0721
194.69,46.77,-0.00779,0.167,0.33333,1.1774
194.75,46.77,-0.0081143,0.167,0.33333,1.2826
194.8,46.77,-0.0087422,0.167,0.33333,1.3879
194.86,46.77,-0.0096953,0.167,0.33333,1.4932
195.11,46.77,-0.012558,0.167,0.33333,1.5984
195.16,46.77,-0.013513,0.167,0.33333,1.7037
195.22,46.77,-0.014161,0.167,0.33333,1.8089
195.27,46.77,-0.01447,0.167,0.33333,1.9142
195.33,46.77,-0.015429,0.167,0.33333,2.0195
195.38,46.77,-0.016114,0.167,0.33333,2.1247
195.42,46.77,-0.016394,0.167,0.33333,2.23
195.64,46.77,-0.019299,0.167,0.33333,0.24
195.7,46.77,-0.020269,0.167,0.33333,0.34526
195.75,46.77,-0.020284,0.167,0.33333,0.45053
196.28,46.77,-0.0040742,0.167,0.33333,0.55579
196.33,46.77,-0.0050302,0.167,0.33333,0.66105
196.39,46.77,-0.0050297,0.167,0.33333,0.76632
196.44,46.77,-0.005986,0.167,0.33333,0.87158
196.48,46.77,-0.0068932,0.167,0.33333,0.97684
196.55,46.77,-0.0069412,0.167,0.33333,1.0821
196.59,46.77,-0.0078959,0.167,0.33333,1.1874
196.66,46.77,-0.0084182,0.167,0.33333,1.2926
196.7,46.77,-0.0088498,0.167,0.33333,1.3979
196.77,46.77,-0.0098043,0.167,0.33333,1.5032
197.02,46.77,-0.012674,0.167,0.33333,1.6084
197.06,46.77,-0.013631,0.167,0.33333,1.7137
197.11,46.77,-0.013959,0.167,0.33333,1.8189
197.17,46.77,-0.014592,0.167,0.33333,1.9242
197.22,46.77,-0.015552,0.167,0.33333,2.0295
197.28,46.77,-0.015923,0.167,0.33333,2.1347
197.33,46.77,-0.01652,0.167,0.33333,2.24
197.53,46.77,-0.019426,0.167,0.33333,0.25
197.58,46.77,-0.02006,0.167,0.33333,0.35526
197.64,46.77,-0.020411,0.167,0.33333,0.46053
198.19,46.77,-0.0041742,0.167,0.33333,0.56579
198.23,46.77,-0.0051321,0.167,0.33333,0.67105
198.28,46.77,-0.0051317,0.167,0.33333,0.77632
198.34,46.77,-0.0060906,0.167,0.33333,0.88158
198.39,46.77,-0.0068123,0.167,0.33333,0.98684
198.45,46.77,-0.0070462,0.167,0.33333,1.0921
198.5,46.77,-0.0080034,0.167,0.33333,1.1974
198.56,46.77,-0.0087555,0.167,0.33333,1.3026
