Time(sec),TempRes(Ohm),SampVolt(V),heat_current(A),coil_current_order(A), sample_current_order(A)
405.7,41.85,-0.0053604,0.142,2.4667,2.22
405.91,41.85,-0.0063578,0.142,2.4667,0.23
405.95,41.85,-0.0066907,0.142,2.4667,0.33526
406.01,41.85,-0.0066978,0.142,2.4667,0.44053
406.55,41.85,-0.0012494,0.142,2.4667,0.54579
406.59,41.85,-0.001557,0.142,2.4667,0.65105
406.66,41.85,-0.0015583,0.142,2.4667,0.75632
406.7,41.85,-0.0018698,0.142,2.4667,0.86158
406.76,41.85,-0.002182,0.142,2.4667,0.96684
406.81,41.85,-0.0021816,0.142,2.4667,1.0721
406.86,41.85,-0.0024968,0.142,2.4667,1.1774
406.92,41.85,-0.0027206,0.142,2.4667,1.2826
406.97,41.85,-0.0028117,0.142,2.4667,1.3879
407.03,41.85,-0.0031296,0.142,2.4667,1.4932
407.28,41.85,-0.0040913,0.142,2.4667,1.5984
407.33,41.85,-0.004413,0.142,2.4667,1.7037
407.39,41.85,-0.0045738,0.142,2.4667,1.8089
407.44,41.85,-0.0047383,0.142,2.4667,1.9142
407.48,41.85,-0.0050656,0.142,2.4667,2.0195
407.55,41.85,-0.0052348,0.142,2.4667,2.1247
407.59,41.85,-0.0053952,0.142,2.4667,2.23
407.8,41.85,-0.0063912,0.142,2.4667,0.24
407.86,41.85,-0.0064669,0.142,2.4667,0.34526
407.91,41.85,-0.006733,0.142,2.4667,0.45053
408.45,41.85,-0.0012794,0.142,2.4667,0.55579
408.5,41.85,-0.0015888,0.142,2.4667,0.66105
408.55,41.85,-0.0015878,0.142,2.4667,0.76632
408.61,41.85,-0.0019005,0.142,2.4667,0.87158
408.66,41.85,-0.0022145,0.142,2.4667,0.97684
408.72,41.85,-0.0022139,0.142,2.4667,1.0821
408.76,41.85,-0.0025283,0.142,2.4667,1.1874
408.83,41.85,-0.0027705,0.142,2.4667,1.2926
408.88,41.85,-0.0028446,0.142,2.4667,1.3979
408.92,41.85,-0.0031618,0.142,2.4667,1.5032
409.17,41.85,-0.0041249,0.142,2.4667,1.6084
409.23,41.85,-0.0044487,0.142,2.4667,1.7137
409.28,41.85,-0.0046183,0.142,2.4667,1.8189
409.34,41.85,-0.0047742,0.142,2.4667,1.9242
409.39,41.85,-0.0051013,0.142,2.4667,2.0295
409.45,41.85,-0.0053681,0.142,2.4667,2.1347
409.5,41.85,-0.0054315,0.142,2.4667,2.24
409.7,41.85,-0.0064302,0.142,2.4667,0.25
409.75,41.85,-0.0065635,0.142,2.4667,0.35526
409.81,41.85,-0.0067717,0.142,2.4667,0.46053
410.34,41.85,-0.0013117,0.142,2.4667,0.56579
410.41,41.85,-0.0016226,0.142,2.4667,0.67105
410.45,41.85,-0.0016217,0.142,2.4667,0.77632
410.51,41.85,-0.0019335,0.142,2.4667,0.88158
410.56,41.85,-0.002201,0.142,2.4667,0.98684
410.63,41.85,-0.0022471,0.142,2.4667,1.0921
410.67,41.85,-0.0025627,0.142,2.4667,1.1974
410.72,41.85,-0.0027099,0.142,2.4667,1.3026
410.78,41.85,-0.0028792,0.142,2.4667,1.4079
410.83,41.85,-0.0031967,0.142,2.4667,1.5132
411.08,41.85,-0.0041618,0.142,2.4667,1.6184
411.14,41.85,-0.0044844,0.142,2.4667,1.7237
411.19,41.85,-0.0045732,0.142,2.4667,1.8289
411.25,41.85,-0.0048109,0.142,2.4667,1.9342
411.3,41.85,-0.0051388,0.142,2.4667,2.0395
411.34,41.85,-0.0053844,0.142,2.4667,2.1447
411.41,41.85,-0.0054698,0.142,2.4667,2.25
411.61,41.85,-0.0064709,0.142,2.4667,0.26
411.67,41.85,-0.006807,0.142,2.4667,0.36526
411.72,41.85,-0.0068121,0.142,2.4667,0.47053
412.25,41.85,-0.0013422,0.142,2.4667,0.57579
412.31,41.85,-0.0016524,0.142,2.4667,0.68105
412.36,41.85,-0.0016523,0.142,2.4667,0.78632
412.42,41.85,-0.001966,0.142,2.4667,0.89158
412.47,41.85,-0.0022802,0.142,2.4667,0.99684
412.53,41.85,-0.0022788,0.142,2.4667,1.1021
412.58,41.85,-0.0025958,0.142,2.4667,1.2074
412.63,41.85,-0.0028779,0.142,2.4667,1.3126
412.69,41.85,-0.0029123,0.142,2.4667,1.4179
412.73,41.85,-0.0032316,0.142,2.4667,1.5232
412.98,41.85,-0.0041969,0.142,2.4667,1.6284
413.05,41.85,-0.0045209,0.142,2.4667,1.7337
413.09,41.85,-0.0046902,0.142,2.4667,1.8389
413.14,41.85,-0.0048472,0.142,2.4667,1.9442
413.2,41.85,-0.005175,0.142,2.4667,2.0495
413.25,41.85,-0.0053513,0.142,2.4667,2.1547
413.31,41.85,-0.0055067,0.142,2.4667,2.26
413.51,41.85,-0.0065093,0.142,2.4667,0.27
413.56,41.85,-0.0068459,0.142,2.4667,0.37526
413.63,41.85,-0.0068523,0.142,2.4667,0.48053
414.16,41.85,-0.0013733,0.142,2.4667,0.58579
414.2,41.85,-0.0016851,0.142,2.4667,0.69105
414.26,41.85,-0.0016844,0.142,2.4667,0.79632
414.31,41.85,-0.0019982,0.142,2.4667,0.90158
414.38,41.85,-0.0023132,0.142,2.4667,1.0068
414.42,41.85,-0.0023126,0.142,2.4667,1.1121
414.47,41.85,-0.0026296,0.142,2.4667,1.2174
414.53,41.85,-0.0028762,0.142,2.4667,1.3226
414.58,41.85,-0.0029476,0.142,2.4667,1.4279
414.64,41.85,-0.003266,0.142,2.4667,1.5332
414.88,41.85,-0.0042329,0.142,2.4667,1.6384
414.94,41.85,-0.0045576,0.142,2.4667,1.7437
414.98,41.85,-0.004645,0.142,2.4667,1.8489
415.05,41.85,-0.0048847,0.142,2.4667,1.9542
415.09,41.85,-0.0052129,0.142,2.4667,2.0595
415.16,41.85,-0.0054508,0.142,2.4667,2.1647
415.2,41.85,-0.005545,0.142,2.4667,2.27
415.41,41.85,-0.0065488,0.142,2.4667,0.28
415.45,41.85,-0.0067807,0.142,2.4667,0.38526
415.51,41.85,-0.0068922,0.142,2.4667,0.49053
416.05,41.85,-0.0014069,0.142,2.4667,0.59579
416.11,41.85,-0.0017184,0.142,2.4667,0.70105
416.16,41.85,-0.0017174,0.142,2.4667,0.80632
416.22,41.85,-0.0020319,0.142,2.4667,0.91158
416.26,41.85,-0.0023472,0.142,2.4667,1.0168
416.33,41.85,-0.0023474,0.142,2.4667,1.1221
416.38,41.85,-0.0026657,0.142,2.4667,1.2274
416.42,41.85,-0.0028839,0.142,2.4667,1.3326
416.48,41.85,-0.0029818,0.142,2.4667,1.4379
416.53,41.85,-0.0033027,0.142,2.4667,1.5432
416.78,41.85,-0.0042714,0.142,2.4667,1.6484
416.83,41.85,-0.0045958,0.142,2.4667,1.7537
416.89,41.85,-0.0048062,0.142,2.4667,1.8589
416.94,41.85,-0.0049234,0.142,2.4667,1.9642
417,41.85,-0.0052529,0.142,2.4667,2.0695
417.05,41.85,-0.0054672,0.142,2.4667,2.1747
417.09,41.85,-0.0055845,0.142,2.4667,2.28
417.31,41.85,-0.0065924,0.142,2.4667,0.29
417.36,41.85,-0.006928,0.142,2.4667,0.39526
417.42,41.85,-0.0069366,0.142,2.4667,0.50053
417.95,41.85,-0.001439,0.142,2.4667,0.60579
418,41.85,-0.0017525,0.142,2.4667,0.71105
418.06,41.85,-0.0017509,0.142,2.4667,0.81632
418.11,41.85,-0.0020663,0.142,2.4667,0.92158
418.16,41.85,-0.0023495,0.142,2.4667,1.0268
418.22,41.85,-0.0023813,0.142,2.4667,1.1321
418.26,41.85,-0.0026988,0.142,2.4667,1.2374
418.33,41.85,-0.0028471,0.142,2.4667,1.3426
418.38,41.85,-0.0030174,0.142,2.4667,1.4479
418.44,41.85,-0.0033388,0.142,2.4667,1.5532
418.67,41.85,-0.0043082,0.142,2.4667,1.6584
418.73,41.85,-0.0046343,0.142,2.4667,1.7637
418.78,41.85,-0.0047853,0.142,2.4667,1.8689
418.84,41.85,-0.0049625,0.142,2.4667,1.9742
418.89,41.85,-0.0052917,0.142,2.4667,2.0795
418.94,41.85,-0.0054615,0.142,2.4667,2.1847
419,41.85,-0.0056247,0.142,2.4667,2.29
419.56,41.86,-0.0070743,0.142,2.6333,0.2
419.63,41.86,-0.0070794,0.142,2.6333,0.30526
419.67,41.86,-0.00056973,0.142,2.6333,0.41053
419.72,41.86,-0.00069301,0.142,2.6333,0.51579
419.78,41.86,-0.00087511,0.142,2.6333,0.62105
419.83,41.86,-0.0011883,0.142,2.6333,0.72632
419.89,41.86,-0.0011968,0.142,2.6333,0.83158
419.94,41.86,-0.0015034,0.142,2.6333,0.93684
420,41.86,-0.00182,0.142,2.6333,1.0421
420.26,41.86,-0.0027786,0.142,2.6333,1.1474
420.33,41.86,-0.0031016,0.142,2.6333,1.2526
420.38,41.86,-0.003206,0.142,2.6333,1.3579
420.44,41.86,-0.0034241,0.142,2.6333,1.4632
420.48,41.86,-0.0037498,0.142,2.6333,1.5684
420.53,41.86,-0.0038699,0.142,2.6333,1.6737
420.59,41.86,-0.0040758,0.142,2.6333,1.7789
420.64,41.86,-0.0044042,0.142,2.6333,1.8842
420.89,41.86,-0.0053988,0.142,2.6333,1.9895
420.95,41.86,-0.0057329,0.142,2.6333,2.0947
421,41.86,-0.0058874,0.142,2.6333,2.2
421.2,41.86,-0.006754,0.142,2.6333,0.21
421.25,41.86,-0.0067596,0.142,2.6333,0.31526
421.31,41.86,-0.0067656,0.142,2.6333,0.42053
421.75,41.86,-0.0012178,0.142,2.6333,0.52579
421.8,41.86,-0.0015327,0.142,2.6333,0.63105
421.86,41.86,-0.0015319,0.142,2.6333,0.73632
421.91,41.86,-0.0018489,0.142,2.6333,0.84158
421.97,41.86,-0.0021655,0.142,2.6333,0.94684
422.01,41.86,-0.0021665,0.142,2.6333,1.0521
422.08,41.86,-0.0024866,0.142,2.6333,1.1574
422.13,41.86,-0.0027014,0.142,2.6333,1.2626
422.17,41.86,-0.0028067,0.142,2.6333,1.3679
422.23,41.86,-0.0031304,0.142,2.6333,1.4732
422.48,41.86,-0.0041048,0.142,2.6333,1.5784
422.53,41.86,-0.0044336,0.142,2.6333,1.6837
422.59,41.86,-0.0045841,0.142,2.6333,1.7889
422.64,41.86,-0.0047637,0.142,2.6333,1.8942
422.7,41.86,-0.0050939,0.142,2.6333,1.9995
422.75,41.86,-0.0052636,0.142,2.6333,2.1047
422.8,41.86,-0.0054283,0.142,2.6333,2.21
423.01,41.86,-0.00644,0.142,2.6333,0.22
423.06,41.86,-0.0067302,0.142,2.6333,0.32526
423.13,41.86,-0.0067852,0.142,2.6333,0.43053
423.66,41.86,-0.0012459,0.142,2.6333,0.53579
423.7,41.86,-0.0015615,0.142,2.6333,0.64105
423.76,41.86,-0.0015616,0.142,2.6333,0.74632
423.81,41.86,-0.0018782,0.142,2.6333,0.85158
423.88,41.86,-0.0021479,0.142,2.6333,0.95684
423.92,41.86,-0.0021962,0.142,2.6333,1.0621
423.97,41.86,-0.0025162,0.142,2.6333,1.1674
424.03,41.86,-0.0026605,0.142,2.6333,1.2726
424.08,41.86,-0.0028371,0.142,2.6333,1.3779
424.14,41.86,-0.0031598,0.142,2.6333,1.4832
424.39,41.86,-0.0041351,0.142,2.6333,1.5884
424.44,41.86,-0.0044637,0.142,2.6333,1.6937
424.5,41.86,-0.004697,0.142,2.6333,1.7989
424.55,41.86,-0.0047949,0.142,2.6333,1.9042
424.59,41.86,-0.0051261,0.142,2.6333,2.0095
424.66,41.86,-0.005362,0.142,2.6333,2.1147
424.7,41.86,-0.0054609,0.142,2.6333,2.22
424.91,41.86,-0.0064725,0.142,2.6333,0.23
424.95,41.86,-0.0066541,0.142,2.6333,0.33526
425.01,41.86,-0.006818,0.142,2.6333,0.44053
425.56,41.86,-0.001278,0.142,2.6333,0.54579
425.61,41.86,-0.0015935,0.142,2.6333,0.65105
425.66,41.86,-0.0015924,0.142,2.6333,0.75632
425.72,41.86,-0.0019099,0.142,2.6333,0.86158
425.76,41.86,-0.0022117,0.142,2.6333,0.96684
425.83,41.86,-0.0022291,0.142,2.6333,1.0721
425.88,41.86,-0.0025491,0.142,2.6333,1.1774
425.94,41.86,-0.0027017,0.142,2.6333,1.2826
425.98,41.86,-0.0028698,0.142,2.6333,1.3879
426.03,41.86,-0.0031929,0.142,2.6333,1.4932
426.28,41.86,-0.0041708,0.142,2.6333,1.5984
426.34,41.86,-0.0044979,0.142,2.6333,1.7037
426.39,41.86,-0.0045903,0.142,2.6333,1.8089
426.45,41.86,-0.0048285,0.142,2.6333,1.9142
426.5,41.86,-0.0051605,0.142,2.6333,2.0195
426.55,41.86,-0.0054171,0.142,2.6333,2.1247
426.61,41.86,-0.0054957,0.142,2.6333,2.23
426.81,41.86,-0.0065085,0.142,2.6333,0.24
426.86,41.86,-0.0068135,0.142,2.6333,0.34526
426.92,41.86,-0.0068552,0.142,2.6333,0.45053
427.45,41.86,-0.0013092,0.142,2.6333,0.55579
427.51,41.86,-0.0016099,0.142,2.6333,0.66105
427.56,41.86,-0.0016234,0.142,2.6333,0.76632
427.61,41.86,-0.0019424,0.142,2.6333,0.87158
427.67,41.86,-0.0022493,0.142,2.6333,0.97684
427.72,41.86,-0.0022606,0.142,2.6333,1.0821
427.78,41.86,-0.0025812,0.142,2.6333,1.1874
427.83,41.86,-0.002765,0.142,2.6333,1.2926
427.89,41.86,-0.0029028,0.142,2.6333,1.3979
427.94,41.86,-0.0032261,0.142,2.6333,1.5032
428.19,41.86,-0.0042047,0.142,2.6333,1.6084
428.23,41.86,-0.0045332,0.142,2.6333,1.7137
428.3,41.86,-0.0046429,0.142,2.6333,1.8189
428.34,41.86,-0.0048646,0.142,2.6333,1.9242
428.41,41.86,-0.0051964,0.142,2.6333,2.0295
428.45,41.86,-0.0054529,0.142,2.6333,2.1347
428.51,41.86,-0.0055323,0.142,2.6333,2.24
428.72,41.86,-0.006548,0.142,2.6333,0.25
428.78,41.86,-0.0068878,0.142,2.6333,0.35526
428.83,41.86,-0.0068936,0.142,2.6333,0.46053
429.36,41.86,-0.0013411,0.142,2.6333,0.56579
429.41,41.86,-0.0016235,0.142,2.6333,0.67105
429.47,41.86,-0.0016562,0.142,2.6333,0.77632
429.51,41.86,-0.0019749,0.142,2.6333,0.88158
429.58,41.86,-0.0022896,0.142,2.6333,0.98684
429.63,41.86,-0.0022943,0.142,2.6333,1.0921
429.67,41.86,-0.0026154,0.142,2.6333,1.1974
429.73,41.86,-0.0027927,0.142,2.6333,1.3026
429.78,41.86,-0.0029371,0.142,2.6333,1.4079
429.84,41.86,-0.0032606,0.142,2.6333,1.5132
430.09,41.86,-0.0042394,0.142,2.6333,1.6184
430.14,41.86,-0.0045689,0.142,2.6333,1.7237
430.2,41.86,-0.0047207,0.142,2.6333,1.8289
430.25,41.86,-0.0049004,0.142,2.6333,1.9342
430.31,41.86,-0.0052322,0.142,2.6333,2.0395
430.36,41.86,-0.0054028,0.142,2.6333,2.1447
430.41,41.86,-0.0055683,0.142,2.6333,2.25
430.63,41.86,-0.0065852,0.142,2.6333,0.26
430.69,41.86,-0.0069268,0.142,2.6333,0.36526
430.73,41.86,-0.0069334,0.142,2.6333,0.47053
431.26,41.86,-0.0013722,0.142,2.6333,0.57579
431.31,41.86,-0.0016887,0.142,2.6333,0.68105
431.38,41.86,-0.0016884,0.142,2.6333,0.78632
431.42,41.86,-0.0020075,0.142,2.6333,0.89158
431.47,41.86,-0.0023267,0.142,2.6333,0.99684
431.53,41.86,-0.0023261,0.142,2.6333,1.1021
431.58,41.86,-0.0026482,0.142,2.6333,1.2074
431.64,41.86,-0.0029249,0.142,2.6333,1.3126
431.69,41.86,-0.0029704,0.142,2.6333,1.4179
431.75,41.86,-0.0032954,0.142,2.6333,1.5232
432,41.86,-0.0042759,0.142,2.6333,1.6284
432.05,41.86,-0.0046047,0.142,2.6333,1.7337
432.09,41.86,-0.0047566,0.142,2.6333,1.8389
432.16,41.86,-0.004937,0.142,2.6333,1.9442
432.2,41.86,-0.0052694,0.142,2.6333,2.0495
432.26,41.86,-0.0054328,0.142,2.6333,2.1547
432.31,41.86,-0.0056057,0.142,2.6333,2.26
432.51,41.86,-0.0066224,0.142,2.6333,0.27
432.56,41.86,-0.0067787,0.142,2.6333,0.37526
432.63,41.86,-0.0069707,0.142,2.6333,0.48053
433.16,41.86,-0.0014045,0.142,2.6333,0.58579
433.22,41.86,-0.0017218,0.142,2.6333,0.69105
433.26,41.86,-0.0017206,0.142,2.6333,0.79632
433.33,41.86,-0.0020404,0.142,2.6333,0.90158
433.38,41.86,-0.002307,0.142,2.6333,1.0068
433.44,41.86,-0.0023607,0.142,2.6333,1.1121
433.48,41.86,-0.0026832,0.142,2.6333,1.2174
433.53,41.86,-0.0029715,0.142,2.6333,1.3226
433.59,41.86,-0.0030048,0.142,2.6333,1.4279
433.64,41.86,-0.0033299,0.142,2.6333,1.5332
433.89,41.86,-0.0043114,0.142,2.6333,1.6384
433.94,41.86,-0.004642,0.142,2.6333,1.7437
434,41.86,-0.0047727,0.142,2.6333,1.8489
434.05,41.86,-0.0049732,0.142,2.6333,1.9542
434.11,41.86,-0.0053066,0.142,2.6333,2.0595
434.16,41.86,-0.0056006,0.142,2.6333,2.1647
434.22,41.86,-0.005644,0.142,2.6333,2.27
434.42,41.86,-0.006664,0.142,2.6333,0.28
434.47,41.86,-0.0070052,0.142,2.6333,0.38526
434.53,41.86,-0.0070125,0.142,2.6333,0.49053
435.06,41.86,-0.0014364,0.142,2.6333,0.59579
435.11,41.86,-0.0017534,0.142,2.6333,0.70105
435.17,41.86,-0.001754,0.142,2.6333,0.80632
435.22,41.86,-0.0020741,0.142,2.6333,0.91158
435.28,41.86,-0.0023955,0.142,2.6333,1.0168
435.33,41.86,-0.0023945,0.142,2.6333,1.1221
435.38,41.86,-0.0027175,0.142,2.6333,1.2274
435.44,41.86,-0.0029386,0.142,2.6333,1.3326
435.48,41.86,-0.0030406,0.142,2.6333,1.4379
435.55,41.86,-0.0033661,0.142,2.6333,1.5432
435.78,41.86,-0.0043493,0.142,2.6333,1.6484
435.84,41.86,-0.0046801,0.142,2.6333,1.7537
435.89,41.86,-0.0047506,0.142,2.6333,1.8589
435.95,41.86,-0.0050128,0.142,2.6333,1.9642
436,41.86,-0.0053456,0.142,2.6333,2.0695
436.05,41.86,-0.0055653,0.142,2.6333,2.1747
436.11,41.86,-0.0056842,0.142,2.6333,2.28
436.31,41.86,-0.0067042,0.142,2.6333,0.29
436.38,41.86,-0.0070431,0.142,2.6333,0.39526
436.42,41.86,-0.0070535,0.142,2.6333,0.50053
436.95,41.86,-0.0014694,0.142,2.6333,0.60579
437.01,41.86,-0.001789,0.142,2.6333,0.71105
437.06,41.86,-0.0017873,0.142,2.6333,0.81632
437.13,41.86,-0.0021087,0.142,2.6333,0.92158
437.17,41.86,-0.0024261,0.142,2.6333,1.0268
437.22,41.86,-0.0024295,0.142,2.6333,1.1321
437.28,41.86,-0.0027524,0.142,2.6333,1.2374
437.33,41.86,-0.0029577,0.142,2.6333,1.3426
437.39,41.86,-0.0030756,0.142,2.6333,1.4479
437.44,41.86,-0.0034025,0.142,2.6333,1.5532
437.69,41.86,-0.0043871,0.142,2.6333,1.6584
437.73,41.86,-0.0047174,0.142,2.6333,1.7637
437.8,41.86,-0.0047862,0.142,2.6333,1.8689
437.84,41.86,-0.0050507,0.142,2.6333,1.9742
437.91,41.86,-0.005385,0.142,2.6333,2.0795
437.95,41.86,-0.0056226,0.142,2.6333,2.1847
438,41.86,-0.0057227,0.142,2.6333,2.29
438.53,41.87,-0.007184,0.142,2.8,0.2
438.58,41.87,-0.0071909,0.142,2.8,0.30526
438.64,41.87,-0.0071975,0.142,2.8,0.41053
438.69,41.87,-0.00057912,0.142,2.8,0.51579
438.75,41.87,-0.00089484,0.142,2.8,0.62105
438.8,41.87,-0.00089326,0.142,2.8,0.72632
438.86,41.87,-0.0012126,0.142,2.8,0.83158
439.11,41.87,-0.002179,0.142,2.8,0.93684
439.17,41.87,-0.0025041,0.142,2.8,1.0421
439.22,41.87,-0.0025722,0.142,2.8,1.1474
439.28,41.87,-0.0028295,0.142,2.8,1.2526
439.33,41.87,-0.0031579,0.142,2.8,1.3579
439.38,41.87,-0.0032466,0.142,2.8,1.4632
439.44,41.87,-0.0034861,0.142,2.8,1.5684
439.48,41.87,-0.0038162,0.142,2.8,1.6737
439.75,41.87,-0.0048148,0.142,2.8,1.7789
439.8,41.87,-0.0051508,0.142,2.8,1.8842
439.84,41.87,-0.005239,0.142,2.8,1.9895
439.91,41.87,-0.0054887,0.142,2.8,2.0947
439.95,41.87,-0.0058291,0.142,2.8,2.2
440.16,41.87,-0.0065581,0.142,2.8,0.21
440.2,41.87,-0.0068627,0.142,2.8,0.31526
440.26,41.87,-0.0068692,0.142,2.8,0.42053
440.76,41.87,-0.0012423,0.142,2.8,0.52579
440.81,41.87,-0.0015635,0.142,2.8,0.63105
440.86,41.87,-0.0015619,0.142,2.8,0.73632
440.92,41.87,-0.0018846,0.142,2.8,0.84158
440.97,41.87,-0.0022047,0.142,2.8,0.94684
441.03,41.87,-0.0022085,0.142,2.8,1.0521
441.08,41.87,-0.0025329,0.142,2.8,1.1574
441.14,41.87,-0.0028561,0.142,2.8,1.2626
441.19,41.87,-0.0028582,0.142,2.8,1.3679
441.25,41.87,-0.0031877,0.142,2.8,1.4732
441.5,41.87,-0.0041774,0.142,2.8,1.5784
441.55,41.87,-0.0045101,0.142,2.8,1.6837
441.59,41.87,-0.0046404,0.142,2.8,1.7889
441.66,41.87,-0.0048453,0.142,2.8,1.8942
441.7,41.87,-0.0051801,0.142,2.8,1.9995
441.76,41.87,-0.0055036,0.142,2.8,2.1047
441.81,41.87,-0.0055196,0.142,2.8,2.21
442.01,41.87,-0.0065446,0.142,2.8,0.22
442.06,41.87,-0.0067567,0.142,2.8,0.32526
442.13,41.87,-0.0068949,0.142,2.8,0.43053
442.66,41.87,-0.0012726,0.142,2.8,0.53579
442.72,41.87,-0.0015933,0.142,2.8,0.64105
442.76,41.87,-0.0015924,0.142,2.8,0.74632
442.83,41.87,-0.0019152,0.142,2.8,0.85158
442.88,41.87,-0.0022383,0.142,2.8,0.95684
442.94,41.87,-0.0022388,0.142,2.8,1.0621
442.98,41.87,-0.0025639,0.142,2.8,1.1674
443.03,41.87,-0.0027928,0.142,2.8,1.2726
443.09,41.87,-0.0028894,0.142,2.8,1.3779
443.14,41.87,-0.0032173,0.142,2.8,1.4832
443.39,41.87,-0.0042082,0.142,2.8,1.5884
443.45,41.87,-0.0045419,0.142,2.8,1.6937
443.5,41.87,-0.0047057,0.142,2.8,1.7989
443.56,41.87,-0.0048771,0.142,2.8,1.9042
443.61,41.87,-0.0052123,0.142,2.8,2.0095
443.66,41.87,-0.0054122,0.142,2.8,2.1147
443.72,41.87,-0.0055517,0.142,2.8,2.22
443.92,41.87,-0.0065789,0.142,2.8,0.23
443.98,41.87,-0.0068308,0.142,2.8,0.33526
444.03,41.87,-0.0069294,0.142,2.8,0.44053
444.56,41.87,-0.0013033,0.142,2.8,0.54579
444.63,41.87,-0.0016248,0.142,2.8,0.65105
444.67,41.87,-0.0016244,0.142,2.8,0.75632
444.72,41.87,-0.0019474,0.142,2.8,0.86158
444.78,41.87,-0.0021929,0.142,2.8,0.96684
444.83,41.87,-0.0022703,0.142,2.8,1.0721
444.89,41.87,-0.0025965,0.142,2.8,1.1774
444.94,41.87,-0.0028614,0.142,2.8,1.2826
445,41.87,-0.0029213,0.142,2.8,1.3879
445.05,41.87,-0.0032492,0.142,2.8,1.4932
445.3,41.87,-0.0042422,0.142,2.8,1.5984
445.34,41.87,-0.0045742,0.142,2.8,1.7037
445.41,41.87,-0.0047707,0.142,2.8,1.8089
445.45,41.87,-0.0049106,0.142,2.8,1.9142
445.51,41.87,-0.0052464,0.142,2.8,2.0195
445.56,41.87,-0.0054524,0.142,2.8,2.1247
445.63,41.87,-0.0055859,0.142,2.8,2.23
445.83,41.87,-0.0066143,0.142,2.8,0.24
445.88,41.87,-0.0069423,0.142,2.8,0.34526
445.94,41.87,-0.0069643,0.142,2.8,0.45053
446.47,41.87,-0.0013355,0.142,2.8,0.55579
446.51,41.87,-0.0016564,0.142,2.8,0.66105
446.58,41.87,-0.0016556,0.142,2.8,0.76632
446.63,41.87,-0.0019793,0.142,2.8,0.87158
446.67,41.87,-0.0022565,0.142,2.8,0.97684
446.73,41.87,-0.0023031,0.142,2.8,1.0821
446.78,41.87,-0.0026286,0.142,2.8,1.1874
446.84,41.87,-0.0027791,0.142,2.8,1.2926
446.89,41.87,-0.0029555,0.142,2.8,1.3979
446.95,41.87,-0.0032833,0.142,2.8,1.5032
447.2,41.87,-0.0042767,0.142,2.8,1.6084
447.25,41.87,-0.0046097,0.142,2.8,1.7137
447.31,41.87,-0.0047401,0.142,2.8,1.8189
447.36,41.87,-0.0049455,0.142,2.8,1.9242
447.41,41.87,-0.0052812,0.142,2.8,2.0295
447.47,41.87,-0.0055663,0.142,2.8,2.1347
447.51,41.87,-0.005622,0.142,2.8,2.24
447.72,41.87,-0.0066505,0.142,2.8,0.25
447.76,41.87,-0.0068709,0.142,2.8,0.35526
447.83,41.87,-0.0070002,0.142,2.8,0.46053
448.38,41.87,-0.001366,0.142,2.8,0.56579
448.42,41.87,-0.0016811,0.142,2.8,0.67105
448.47,41.87,-0.0016885,0.142,2.8,0.77632
448.53,41.87,-0.0020116,0.142,2.8,0.88158
448.58,41.87,-0.0023366,0.142,2.8,0.98684
448.64,41.87,-0.0023353,0.142,2.8,1.0921
448.69,41.87,-0.0026619,0.142,2.8,1.1974
448.75,41.87,-0.0029125,0.142,2.8,1.3026
448.8,41.87,-0.0029885,0.142,2.8,1.4079
448.86,41.87,-0.003318,0.142,2.8,1.5132
449.09,41.87,-0.0043111,0.142,2.8,1.6184
449.16,41.87,-0.0046455,0.142,2.8,1.7237
449.2,41.87,-0.0047774,0.142,2.8,1.8289
449.26,41.87,-0.00498,0.142,2.8,1.9342
449.31,41.87,-0.0053173,0.142,2.8,2.0395
449.38,41.87,-0.0054719,0.142,2.8,2.1447
449.42,41.87,-0.0056581,0.142,2.8,2.25
449.63,41.87,-0.0066874,0.142,2.8,0.26
449.69,41.87,-0.0070317,0.142,2.8,0.36526
449.73,41.87,-0.0070391,0.142,2.8,0.47053
450.26,41.87,-0.0013981,0.142,2.8,0.57579
450.33,41.87,-0.0017213,0.142,2.8,0.68105
450.38,41.87,-0.0017195,0.142,2.8,0.78632
450.44,41.87,-0.0020437,0.142,2.8,0.89158
450.48,41.87,-0.0023148,0.142,2.8,0.99684
450.55,41.87,-0.0023684,0.142,2.8,1.1021
450.59,41.87,-0.0026962,0.142,2.8,1.2074
450.64,41.87,-0.0029774,0.142,2.8,1.3126
450.7,41.87,-0.0030219,0.142,2.8,1.4179
450.75,41.87,-0.0033524,0.142,2.8,1.5232
451,41.87,-0.0043465,0.142,2.8,1.6284
451.06,41.87,-0.0046805,0.142,2.8,1.7337
451.11,41.87,-0.0047569,0.142,2.8,1.8389
451.17,41.87,-0.0050172,0.142,2.8,1.9442
451.22,41.87,-0.0053547,0.142,2.8,2.0495
451.26,41.87,-0.0055932,0.142,2.8,2.1547
451.33,41.87,-0.0056954,0.142,2.8,2.26
451.53,41.87,-0.0067267,0.142,2.8,0.27
451.58,41.87,-0.0070107,0.142,2.8,0.37526
451.64,41.87,-0.0070785,0.142,2.8,0.48053
452.17,41.87,-0.0014307,0.142,2.8,0.58579
452.23,41.87,-0.0017545,0.142,2.8,0.69105
452.28,41.87,-0.0017534,0.142,2.8,0.79632
452.33,41.87,-0.0020785,0.142,2.8,0.90158
452.39,41.87,-0.0024006,0.142,2.8,1.0068
