Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A)
530.78,33,7.6691e-07,0.03,0
531.61,32.9,-2.4966e-08,0.03,0
532.45,32.8,-2.1619e-07,0.03,0
533.31,32.8,3.9351e-07,0.03,0
534.03,32.8,7.2789e-07,0.03,0
534.86,32.7,3.9561e-07,0.03,0
535.58,32.7,-5.628e-07,0.03,0
536.36,32.7,3.6251e-07,0.03,0
537.08,32.6,-1.1044e-06,0.03,0
537.8,32.6,7.3801e-07,0.03,0
538.55,32.6,5.2098e-07,0.03,0
539.34,32.5,-1.4319e-07,0.03,0
540.13,32.3,4.0872e-07,0.03,0
540.95,32.3,-1.6925e-07,0.03,0
541.78,32.3,-2.2558e-07,0.03,0
542.63,32.3,-1.0168e-07,0.03,0
543.41,32.2,-3.4292e-07,0.03,0
544.13,32.2,-1.0662e-07,0.03,0
544.95,32.2,2.4639e-07,0.03,0
545.7,32.1,-2.1902e-07,0.03,0
546.42,32.1,6.0165e-07,0.03,0
547.2,32.1,1.1634e-07,0.03,0
547.95,32,-4.8114e-07,0.03,0
548.67,32,-4.1656e-07,0.03,0
549.55,32,1.7522e-08,0.03,0
550.3,31.9,3.0854e-07,0.03,0
551.05,31.8,6.4704e-08,0.03,0
551.88,31.8,4.7306e-07,0.03,0
552.59,31.8,5.6483e-07,0.03,0
553.3,31.7,2.9445e-07,0.03,0
554.02,31.8,-9.6499e-08,0.03,0
554.81,31.7,3.5855e-07,0.03,0
555.64,31.7,8.4314e-07,0.03,0
556.34,31.6,4.9135e-07,0.03,0
557.14,31.6,2.4615e-07,0.03,0
557.94,31.5,7.6804e-07,0.03,0
558.8,31.5,6.3734e-07,0.03,0
559.55,31.5,-1.9717e-07,0.03,0
560.27,31.5,4.1253e-07,0.03,0
560.98,31.3,6.0732e-07,0.03,0
561.77,31.3,-6.2802e-07,0.03,0
562.48,31.3,2.1231e-07,0.03,0
563.2,31.3,5.6645e-07,0.03,0
564.03,31.2,-2.2064e-07,0.03,0
564.73,31.2,1.4523e-07,0.03,0
565.5,30.5,1.1172e-06,0.03,0
566.2,31.1,8.2671e-07,0.03,0
566.95,31.1,7.2765e-07,0.03,0
567.72,31.1,1.3548e-06,0.03,0
568.5,31.1,4.2329e-07,0.03,0
569.33,31,6.4908e-07,0.03,0
570.13,31,5.0284e-07,0.03,0
570.84,31,5.3829e-07,0.03,0
571.67,30.8,1.3597e-06,0.03,0
572.38,30.8,-6.5501e-08,0.03,0
573.14,30.8,7.784e-07,0.03,0
573.97,30.7,3.7943e-07,0.03,0
574.75,30.7,1.7809e-07,0.03,0
575.47,30.7,2.2664e-07,0.03,0
576.19,30.7,5.0802e-07,0.03,0
576.89,30.6,-1.6197e-07,0.03,0
577.69,30.6,1.0067e-06,0.03,0
578.52,30.6,2.8717e-07,0.03,0
579.27,30.6,3.6672e-07,0.03,0
580.02,30.6,6.8056e-07,0.03,0
580.73,30.5,6.4341e-07,0.03,0
581.53,30.5,4.7727e-07,0.03,0
582.36,30.5,2.6839e-07,0.03,0
583.06,30.3,1.3428e-06,0.03,0
583.91,30.3,7.9224e-07,0.03,0
584.73,30.3,8.823e-07,0.03,0
585.44,30.2,7.0232e-07,0.03,0
586.2,30.2,9.2528e-07,0.03,0
587.03,30.2,1.0781e-06,0.03,0
587.86,30.2,6.3759e-07,0.03,0
588.69,30.1,1.6251e-06,0.03,0
589.41,30.1,4.2734e-07,0.03,0
590.11,30,2.3368e-07,0.03,0
590.94,30,1.2311e-06,0.03,0
591.66,30,3.7166e-07,0.03,0
592.45,30,7.6852e-07,0.03,0
593.28,29.9,1.1292e-06,0.03,0
594.11,29.9,3.2643e-07,0.03,0
594.83,29.8,4.4231e-07,0.03,0
595.61,29.8,2.0977e-06,0.03,0
596.44,29.8,9.2156e-07,0.03,0
597.16,29.8,9.4454e-07,0.03,0
597.88,29.7,1.1224e-06,0.03,0
598.58,29.7,1.2168e-06,0.03,0
599.34,29.7,2.748e-07,0.03,0
600.09,28.8,8.2881e-07,0.03,0
600.88,28.8,4.8739e-07,0.03,0
601.59,29.6,2.9753e-07,0.03,0
602.31,29.6,1.3707e-06,0.03,0
603.02,29.6,3.9561e-07,0.03,0
603.81,29.5,9.044e-07,0.03,0
604.69,29.5,8.8417e-08,0.03,0
605.39,29.5,8.6685e-07,0.03,0
606.19,29.5,9.2577e-07,0.03,0
607.05,29.3,8.9428e-07,0.03,0
607.88,29.3,4.5712e-07,0.03,0
608.7,29.3,1.0145e-06,0.03,0
609.47,29.2,1.0462e-06,0.03,0
610.22,29.2,7.5752e-07,0.03,0
611.05,29.2,5.0543e-07,0.03,0
611.88,29.1,9.2107e-07,0.03,0
612.7,29.1,7.5914e-07,0.03,0
613.53,29.1,5.2865e-07,0.03,0
614.25,29.1,6.7837e-07,0.03,0
614.97,29.1,4.7888e-07,0.03,0
615.67,29,1.0022e-06,0.03,0
616.39,29,9.7813e-07,0.03,0
617.14,29,3.3068e-08,0.03,0
617.86,29,1.344e-06,0.03,0
618.61,29,1.4766e-06,0.03,0
619.36,28.9,1.5423e-06,0.03,0
620.23,28.9,8.5018e-07,0.03,0
621.09,28.8,7.3259e-07,0.03,0
621.92,28.8,4.9799e-07,0.03,0
622.64,27.9,1.3193e-06,0.03,0
623.44,28.8,5.7843e-07,0.03,0
624.27,28.7,1.0178e-06,0.03,0
625.09,28.7,1.1107e-06,0.03,0
625.92,28.7,4.7913e-07,0.03,0
626.67,28.7,9.7481e-07,0.03,0
627.39,28.7,1.1503e-06,0.03,0
628.09,28.7,1.8703e-06,0.03,0
628.81,28.7,1.8122e-06,0.03,0
629.64,28.6,1.1928e-06,0.03,0
630.47,28.6,4.5712e-07,0.03,0
631.31,28.6,4.8245e-07,0.03,0
632.02,28.5,1.8391e-06,0.03,0
632.73,28.5,7.8583e-07,0.03,0
633.48,27.5,-8.5497e-08,0.03,0
634.2,28.4,7.211e-07,0.03,0
635.06,28.4,1.5016e-06,0.03,0
635.89,28.4,1.1498e-06,0.03,0
636.73,28.3,5.8336e-07,0.03,0
637.44,28.3,9.086e-07,0.03,0
638.16,28.3,8.7413e-07,0.03,0
638.98,28.2,1.041e-06,0.03,0
639.81,28.2,3.0076e-07,0.03,0
640.64,28.2,1.5756e-06,0.03,0
641.47,27.2,7.3801e-07,0.03,0
642.19,28.2,1.3177e-06,0.03,0
642.91,28.1,7.3987e-07,0.03,0
643.73,27.2,1.2038e-06,0.03,0
644.45,28.1,6.6365e-07,0.03,0
645.28,28.1,6.2796e-07,0.03,0
646.14,28,1.9095e-06,0.03,0
646.97,28,7.4554e-07,0.03,0
647.69,28,1.5097e-06,0.03,0
648.41,28,9.4009e-07,0.03,0
649.23,28,1.124e-06,0.03,0
650.06,28,2.691e-06,0.03,0
650.78,27.9,6.4697e-07,0.03,0
651.53,27.9,1.5979e-06,0.03,0
652.28,27.9,1.7652e-06,0.03,0
653,27.8,1.5707e-06,0.03,0
653.7,27.8,1.0276e-06,0.03,0
654.47,27.8,2.0498e-06,0.03,0
655.25,27.7,6.2771e-07,0.03,0
656.08,27.7,1.9257e-06,0.03,0
656.8,27.7,1.6638e-06,0.03,0
657.59,27.7,1.2846e-06,0.03,0
658.42,27.6,1.2114e-06,0.03,0
659.28,27.6,1.275e-06,0.03,0
660,27.6,1.1537e-06,0.03,0
660.72,27.6,8.0891e-07,0.03,0
661.47,27.6,2.006e-06,0.03,0
662.3,27.6,1.7994e-06,0.03,0
663.02,27.5,1.421e-06,0.03,0
663.8,27.5,1.5965e-06,0.03,0
664.55,27.5,1.1297e-06,0.03,0
665.31,27.5,1.1384e-06,0.03,0
666.14,27.5,1.3388e-06,0.03,0
666.88,27.5,5.8855e-07,0.03,0
667.59,27.5,1.4967e-06,0.03,0
668.42,27.4,1.6972e-06,0.03,0
669.17,27.4,2.0046e-06,0.03,0
669.89,27.3,8.4573e-07,0.03,0
670.72,27.3,1.0773e-06,0.03,0
671.44,27.3,1.0671e-06,0.03,0
672.23,27.2,1.3214e-06,0.03,0
673.09,27.2,8.0534e-07,0.03,0
673.97,27.2,1.0168e-06,0.03,0
674.67,27.2,4.8998e-07,0.03,0
675.47,27.2,1.4672e-06,0.03,0
676.19,27.1,1.3034e-06,0.03,0
676.94,27.1,8.0867e-07,0.03,0
677.69,27.1,1.2715e-06,0.03,0
678.41,27.1,1.1264e-06,0.03,0
679.11,27.1,1.4205e-06,0.03,0
679.91,27.1,2.1313e-06,0.03,0
680.63,27.1,1.4249e-06,0.03,0
681.33,27.1,1.3984e-06,0.03,0
682.16,27,1.906e-06,0.03,0
683,27,1.0823e-06,0.03,0
683.83,26.9,9.4615e-07,0.03,0
684.66,26.9,1.427e-06,0.03,0
685.38,26.9,2.189e-06,0.03,0
686.16,26.9,1.258e-06,0.03,0
687.03,26.9,1.6091e-06,0.03,0
687.78,26.9,1.3991e-06,0.03,0
688.5,26.8,5.2445e-07,0.03,0
689.2,26.8,1.4181e-06,0.03,0
689.95,26.8,1.1965e-06,0.03,0
690.67,26.8,5.4978e-07,0.03,0
691.5,26.7,1.1829e-06,0.03,0
692.38,26.7,2.063e-06,0.03,0
693.09,26.7,1.1651e-06,0.03,0
693.88,26.7,1.4885e-06,0.03,0
694.7,26.7,6.0942e-07,0.03,0
695.5,26.7,9.6517e-07,0.03,0
696.22,26.7,1.3782e-06,0.03,0
696.97,26.6,8.6216e-07,0.03,0
697.67,26.6,1.941e-06,0.03,0
698.39,26.6,1.765e-06,0.03,0
699.11,26.6,2.0433e-06,0.03,0
699.86,26.6,1.5152e-06,0.03,0
700.66,26.6,1.1405e-06,0.03,0
701.41,26.6,6.5798e-07,0.03,0
702.11,26.5,2.4615e-06,0.03,0
702.83,26.5,1.7324e-06,0.03,0
703.63,26.5,6.6154e-07,0.03,0
704.33,26.5,2.0414e-06,0.03,0
705.13,26.5,8.1967e-07,0.03,0
705.84,26.5,1.5253e-06,0.03,0
706.67,26.5,1.5357e-06,0.03,0
707.53,26.4,1.6695e-06,0.03,0
708.25,26.4,1.4205e-06,0.03,0
708.97,26.4,2.0365e-06,0.03,0
709.72,26.4,1.2599e-06,0.03,0
710.44,26.4,1.5681e-06,0.03,0
711.14,26.2,1.0285e-06,0.03,0
711.94,26.2,1.5397e-06,0.03,0
712.77,26.2,2.3158e-06,0.03,0
713.48,26.2,1.1785e-06,0.03,0
714.27,26.2,2.3113e-06,0.03,0
715.09,26.2,2.0576e-06,0.03,0
715.81,26.2,1.3029e-06,0.03,0
716.53,26.1,7.2369e-07,0.03,0
717.39,26.1,1.788e-06,0.03,0
718.11,26.1,1.3094e-06,0.03,0
718.91,26.1,1.6251e-06,0.03,0
719.61,26.1,2.1121e-06,0.03,0
720.45,26.1,1.1506e-06,0.03,0
721.31,26,2.1851e-06,0.03,0
722.11,26,1.1182e-06,0.03,0
722.86,26,1.5669e-06,0.03,0
723.61,26,1.247e-06,0.03,0
724.44,26,1.8753e-06,0.03,0
725.16,24.9,2.3012e-06,0.03,0
725.91,26,2.1058e-06,0.03,0
726.63,26,2.4779e-06,0.03,0
727.33,26,1.9034e-06,0.03,0
728.16,24.8,1.3242e-06,0.03,0
728.88,25.9,2.5593e-06,0.03,0
729.66,25.9,9.1403e-07,0.03,0
730.45,25.9,1.7164e-06,0.03,0
731.28,25.9,8.5511e-07,0.03,0
732,25.9,1.4338e-06,0.03,0
732.75,25.9,1.891e-06,0.03,0
733.47,25.9,1.9527e-06,0.03,0
734.17,25.9,1.2116e-06,0.03,0
734.89,25.9,1.8081e-06,0.03,0
735.64,25.8,1.0626e-06,0.03,0
736.47,25.8,1.3947e-06,0.03,0
737.27,25.8,2.43e-06,0.03,0
738.09,25.7,1.9173e-06,0.03,0
738.81,25.7,1.4442e-06,0.03,0
739.56,25.7,1.2484e-06,0.03,0
740.28,25.7,1.4822e-06,0.03,0
740.98,25.7,1.5082e-06,0.03,0
741.73,25.7,2.3749e-06,0.03,0
742.45,25.7,1.5655e-06,0.03,0
743.17,25.7,1.4458e-06,0.03,0
743.92,25.7,4.9863e-07,0.03,0
744.7,25.7,2.1019e-06,0.03,0
745.58,25.7,1.2022e-06,0.03,0
746.33,25.7,1.5157e-06,0.03,0
747.05,25.7,9.863e-07,0.03,0
747.77,25.6,1.5749e-06,0.03,0
748.52,25.6,1.7154e-06,0.03,0
749.3,25.6,1.4969e-06,0.03,0
750.14,25.6,1.3726e-06,0.03,0
750.89,25.6,2.1914e-06,0.03,0
751.64,25.6,1.2797e-06,0.03,0
752.47,25.6,2.0879e-06,0.03,0
753.19,24.4,2.0795e-06,0.03,0
753.97,25.6,1.2301e-06,0.03,0
754.8,25.6,1.3756e-06,0.03,0
755.52,25.5,1.9668e-06,0.03,0
756.23,25.5,2.1966e-06,0.03,0
756.94,25.5,2.449e-06,0.03,0
757.66,25.5,2.8504e-06,0.03,0
758.38,25.5,2.0607e-06,0.03,0
759.16,25.4,1.7908e-06,0.03,0
759.98,25.4,1.4028e-06,0.03,0
760.7,25.4,1.8886e-06,0.03,0
761.5,25.4,1.875e-06,0.03,0
762.36,25.4,2.1031e-06,0.03,0
763.08,25.4,1.7016e-06,0.03,0
763.88,25.4,1.4533e-06,0.03,0
764.7,25.4,1.4857e-06,0.03,0
765.56,25.2,1.7502e-06,0.03,0
766.41,25.2,2.3066e-06,0.03,0
767.23,25.2,2.182e-06,0.03,0
768.02,25.2,1.8821e-06,0.03,0
768.73,25.2,1.6849e-06,0.03,0
769.56,25.2,1.6959e-06,0.03,0
770.28,25.1,1.0811e-06,0.03,0
771.03,25.1,1.5777e-06,0.03,0
771.83,25.1,1.788e-06,0.03,0
772.58,25.1,1.8025e-06,0.03,0
773.28,25.1,1.6887e-06,0.03,0
774,25.1,1.3503e-06,0.03,0
774.8,24,1.3433e-06,0.03,0
775.5,25.1,1.9288e-06,0.03,0
776.22,25.1,1.9647e-06,0.03,0
776.94,25.1,8.6191e-07,0.03,0
777.69,25.1,1.5824e-06,0.03,0
778.52,25.1,2.7325e-06,0.03,0
779.23,25,1.4909e-06,0.03,0
779.94,25,2.0088e-06,0.03,0
780.66,25,1.5983e-06,0.03,0
781.45,25,1.6106e-06,0.03,0
782.28,25,1.8255e-06,0.03,0
783.11,25,1.8576e-06,0.03,0
783.94,25,1.4087e-06,0.03,0
784.77,25,8.3634e-07,0.03,0
785.52,25,1.619e-06,0.03,0
786.23,25,1.6106e-06,0.03,0
787.02,24.9,2.0156e-06,0.03,0
787.73,24.9,2.009e-06,0.03,0
788.48,24.9,1.8917e-06,0.03,0
789.2,24.9,2.3179e-06,0.03,0
790.03,24.9,1.5561e-06,0.03,0
790.73,24.9,1.0126e-06,0.03,0
791.53,24.9,2.1515e-06,0.03,0
792.36,24.9,1.9168e-06,0.03,0
793.08,24.9,1.5115e-06,0.03,0
793.8,24.9,1.0192e-06,0.03,0
794.63,24.9,2.6133e-06,0.03,0
795.33,24.8,1.6847e-06,0.03,0
796.13,24.8,1.3934e-06,0.03,0
797,24.8,2.0065e-06,0.03,0
797.7,24.8,1.8495e-06,0.03,0
798.53,24.8,1.5402e-06,0.03,0
799.38,24.7,1.458e-06,0.03,0
800.23,24.7,1.5702e-06,0.03,0
801.06,24.7,2.0271e-06,0.03,0
801.78,24.7,2.1637e-06,0.03,0
802.53,24.7,2.7912e-06,0.03,0
803.41,24.7,1.6429e-06,0.03,0
804.16,24.7,1.7222e-06,0.03,0
804.88,24.7,1.5235e-06,0.03,0
805.66,24.6,1.1865e-06,0.03,0
806.45,24.6,1.5404e-06,0.03,0
807.2,24.6,2.0529e-06,0.03,0
807.92,24.6,1.5603e-06,0.03,0
808.75,24.6,1.8713e-06,0.03,0
809.53,24.6,2.0205e-06,0.03,0
810.25,24.6,1.7931e-06,0.03,0
811,24.6,9.553e-07,0.03,0
811.72,24.6,1.6683e-06,0.03,0
812.44,24.6,1.2689e-06,0.03,0
813.19,23.4,1.6556e-06,0.03,0
813.94,24.6,1.7443e-06,0.03,0
814.77,24.5,1.7671e-06,0.03,0
815.59,24.5,1.9976e-06,0.03,0
816.47,24.5,1.886e-06,0.03,0
817.25,24.5,1.4129e-06,0.03,0
818.05,24.5,2.2681e-06,0.03,0
818.77,23.4,2.1369e-06,0.03,0
819.55,24.5,3.0201e-06,0.03,0
820.27,24.5,1.8894e-06,0.03,0
821.02,24.5,2.5237e-06,0.03,0
821.81,24.5,1.9128e-06,0.03,0
822.56,24.5,1.2766e-06,0.03,0
823.28,24.5,1.5887e-06,0.03,0
823.98,24.5,2.5322e-06,0.03,0
824.78,24.4,1.2841e-06,0.03,0
825.61,24.4,1.3832e-06,0.03,0
826.41,23.1,2.5145e-06,0.03,0
827.16,24.4,1.4291e-06,0.03,0
827.88,24.4,2.4026e-06,0.03,0
828.58,24.4,2.3979e-06,0.03,0
829.38,24.4,2.1651e-06,0.03,0
830.2,24.4,2.3782e-06,0.03,0
830.95,24.4,1.0405e-06,0.03,0
831.67,24.4,2.4929e-06,0.03,0
832.47,24.4,2.6645e-06,0.03,0
833.17,23.1,2.756e-06,0.03,0
834,24.4,1.8901e-06,0.03,0
834.72,24.4,1.3787e-06,0.03,0
835.52,24.4,2.6436e-06,0.03,0
836.34,24.3,1.9603e-06,0.03,0
837.2,24.3,2.5004e-06,0.03,0
838,24.4,2.8748e-06,0.03,0
838.72,24.4,2.1651e-06,0.03,0
839.47,24.3,1.2299e-06,0.03,0
840.17,24.3,1.9147e-06,0.03,0
841.02,24.3,2.1546e-06,0.03,0
841.72,24.3,1.9335e-06,0.03,0
842.47,24.3,2.1395e-06,0.03,0
843.19,24.2,2.0508e-06,0.03,0
843.91,23,2.8806e-06,0.03,0
