	Temp	25.000000	
RESSIST	TEMP	REAL TEMP	CURRENT	VOLTAGE
654.018669E-3	31.500000E+0	31.500000	610.000000E-6	+3.98951388E-04
654.649485E-3	31.500000E+0	31.500000	620.000000E-6	+4.05882681E-04
655.157938E-3	31.500000E+0	31.500000	630.000000E-6	+4.12749501E-04
655.647975E-3	31.500000E+0	31.500000	640.000000E-6	+4.19614704E-04
656.005088E-3	31.500000E+0	31.500000	650.000000E-6	+4.26403307E-04
656.518733E-3	31.500000E+0	31.500000	660.000000E-6	+4.33302364E-04
657.022554E-3	31.500000E+0	31.500000	670.000000E-6	+4.40205111E-04
657.409534E-3	31.500000E+0	31.500000	680.000000E-6	+4.47038483E-04
657.869070E-3	31.500000E+0	31.500000	690.000000E-6	+4.53929658E-04
658.381306E-3	31.500000E+0	31.500000	700.000000E-6	+4.60866914E-04
658.876551E-3	31.500000E+0	31.500000	710.000000E-6	+4.67802351E-04
659.209263E-3	31.500000E+0	31.500000	720.000000E-6	+4.74630669E-04
659.644436E-3	31.500000E+0	31.500000	730.000000E-6	+4.81540438E-04
660.087923E-3	31.500000E+0	31.500000	740.000000E-6	+4.88465063E-04
660.561756E-3	31.500000E+0	31.500000	750.000000E-6	+4.95421317E-04
660.929645E-3	31.500000E+0	31.500000	760.000000E-6	+5.02306530E-04
661.441866E-3	31.500000E+0	31.500000	770.000000E-6	+5.09310237E-04
661.807435E-3	31.500000E+0	31.500000	780.000000E-6	+5.16209799E-04
662.221567E-3	31.500000E+0	31.500000	790.000000E-6	+5.23155038E-04
662.600083E-3	31.500000E+0	31.500000	800.000000E-6	+5.30080066E-04
663.056709E-3	31.500000E+0	31.500000	810.000000E-6	+5.37075934E-04
663.535226E-3	31.500000E+0	31.500000	820.000000E-6	+5.44098885E-04
663.905052E-3	31.500000E+0	31.500000	830.000000E-6	+5.51041193E-04
664.293864E-3	31.500000E+0	31.500000	840.000000E-6	+5.58006846E-04
664.669841E-3	31.500000E+0	31.500000	850.000000E-6	+5.64969365E-04
665.018040E-3	31.500000E+0	31.500000	860.000000E-6	+5.71915514E-04
665.416706E-3	31.500000E+0	31.500000	870.000000E-6	+5.78912534E-04
665.848639E-3	31.500000E+0	31.500000	880.000000E-6	+5.85946802E-04
666.254174E-3	31.500000E+0	31.500000	890.000000E-6	+5.92966215E-04
666.598262E-3	31.500000E+0	31.500000	900.000000E-6	+5.99938436E-04
666.941560E-3	31.500000E+0	31.500000	910.000000E-6	+6.06916820E-04
667.458088E-3	31.500000E+0	31.500000	920.000000E-6	+6.14061441E-04
667.834526E-3	31.500000E+0	31.500000	930.000000E-6	+6.21086109E-04
668.212845E-3	31.500000E+0	31.500000	940.000000E-6	+6.28120074E-04
668.531608E-3	31.500000E+0	31.500000	950.000000E-6	+6.35105028E-04
668.860468E-3	31.500000E+0	31.500000	960.000000E-6	+6.42106049E-04
669.290822E-3	31.500000E+0	31.500000	970.000000E-6	+6.49212097E-04
669.700505E-3	31.500000E+0	31.500000	980.000000E-6	+6.56306495E-04
670.049547E-3	31.500000E+0	31.500000	990.000000E-6	+6.63349052E-04
670.477507E-3	31.500000E+0	31.500000	1.000000E-3	+6.70477507E-04
670.777726E-3	31.500000E+0	31.500000	1.010000E-3	+6.77485503E-04
671.217102E-3	31.500000E+0	31.500000	1.020000E-3	+6.84641444E-04
671.565238E-3	31.500000E+0	31.500000	1.030000E-3	+6.91712195E-04
671.901724E-3	31.500000E+0	31.500000	1.040000E-3	+6.98777793E-04
672.287910E-3	31.500000E+0	31.500000	1.050000E-3	+7.05902306E-04
672.638877E-3	31.500000E+0	31.500000	1.060000E-3	+7.12997210E-04
672.964087E-3	31.500000E+0	31.500000	1.070000E-3	+7.20071573E-04
673.376869E-3	31.500000E+0	31.500000	1.080000E-3	+7.27247018E-04
673.728395E-3	31.500000E+0	31.500000	1.090000E-3	+7.34363951E-04
674.111106E-3	31.500000E+0	31.500000	1.100000E-3	+7.41522217E-04
674.447773E-3	31.500000E+0	31.500000	1.110000E-3	+7.48637028E-04
674.805406E-3	31.500000E+0	31.500000	1.120000E-3	+7.55782055E-04
675.150271E-3	31.500000E+0	31.500000	1.130000E-3	+7.62919806E-04
675.511868E-3	31.500000E+0	31.500000	1.140000E-3	+7.70083529E-04
675.897316E-3	31.500000E+0	31.500000	1.150000E-3	+7.77281913E-04
676.221409E-3	31.500000E+0	31.500000	1.160000E-3	+7.84416835E-04
676.626720E-3	31.500000E+0	31.500000	1.170000E-3	+7.91653262E-04
676.931175E-3	31.500000E+0	31.500000	1.180000E-3	+7.98778787E-04
677.323418E-3	31.500000E+0	31.500000	1.190000E-3	+8.06014868E-04
677.699607E-3	31.500000E+0	31.500000	1.200000E-3	+8.13239528E-04
677.974869E-3	31.500000E+0	31.500000	1.210000E-3	+8.20349592E-04
678.376330E-3	31.500000E+0	31.500000	1.220000E-3	+8.27619122E-04
678.761895E-3	31.500000E+0	31.500000	1.230000E-3	+8.34877131E-04
679.045402E-3	31.500000E+0	31.500000	1.240000E-3	+8.42016298E-04
679.430279E-3	31.500000E+0	31.500000	1.250000E-3	+8.49287849E-04
679.721867E-3	31.500000E+0	31.500000	1.260000E-3	+8.56449552E-04
680.031360E-3	31.500000E+0	31.500000	1.270000E-3	+8.63639827E-04
680.387514E-3	31.500000E+0	31.500000	1.280000E-3	+8.70896018E-04
680.772536E-3	31.500000E+0	31.500000	1.290000E-3	+8.78196572E-04
681.102740E-3	31.500000E+0	31.500000	1.300000E-3	+8.85433562E-04
681.383315E-3	31.500000E+0	31.500000	1.310000E-3	+8.92612142E-04
681.755028E-3	31.500000E+0	31.500000	1.320000E-3	+8.99916637E-04
682.076019E-3	31.500000E+0	31.500000	1.330000E-3	+9.07161105E-04
682.443803E-3	31.500000E+0	31.500000	1.340000E-3	+9.14474696E-04
682.797155E-3	31.500000E+0	31.500000	1.350000E-3	+9.21776159E-04
683.134537E-3	31.500000E+0	31.500000	1.360000E-3	+9.29062970E-04
683.466531E-3	31.500000E+0	31.500000	1.370000E-3	+9.36349148E-04
683.846386E-3	31.500000E+0	31.500000	1.380000E-3	+9.43708012E-04
684.146472E-3	31.500000E+0	31.500000	1.390000E-3	+9.50963596E-04
684.501679E-3	31.500000E+0	31.500000	1.400000E-3	+9.58302350E-04
684.838372E-3	31.500000E+0	31.500000	1.410000E-3	+9.65622105E-04
685.149828E-3	31.500000E+0	31.500000	1.420000E-3	+9.72912756E-04
685.494524E-3	31.500000E+0	31.500000	1.430000E-3	+9.80257169E-04
685.791202E-3	31.500000E+0	31.500000	1.440000E-3	+9.87539331E-04
686.171045E-3	31.500000E+0	31.500000	1.450000E-3	+9.94948015E-04
686.552123E-3	31.500000E+0	31.500000	1.460000E-3	+1.00236610E-03
686.848653E-3	31.500000E+0	31.500000	1.470000E-3	+1.00966752E-03
687.186000E-3	31.500000E+0	31.500000	1.480000E-3	+1.01703528E-03
687.480228E-3	31.500000E+0	31.500000	1.490000E-3	+1.02434554E-03
687.860267E-3	31.500000E+0	31.500000	1.500000E-3	+1.03179040E-03
688.195854E-3	31.500000E+0	31.500000	1.510000E-3	+1.03917574E-03
688.512803E-3	31.500000E+0	31.500000	1.520000E-3	+1.04653946E-03
688.881614E-3	31.500000E+0	31.500000	1.530000E-3	+1.05398887E-03
689.208299E-3	31.500000E+0	31.500000	1.540000E-3	+1.06138078E-03
689.498884E-3	31.500000E+0	31.500000	1.550000E-3	+1.06872327E-03
689.859917E-3	31.500000E+0	31.500000	1.560000E-3	+1.07618147E-03
690.186777E-3	31.500000E+0	31.500000	1.570000E-3	+1.08359324E-03
690.529038E-3	31.500000E+0	31.500000	1.580000E-3	+1.09103588E-03
690.865340E-3	31.500000E+0	31.500000	1.590000E-3	+1.09847589E-03
691.150387E-3	31.500000E+0	31.500000	1.600000E-3	+1.10584062E-03
691.482609E-3	31.500000E+0	31.500000	1.610000E-3	+1.11328700E-03
691.839981E-3	31.500000E+0	31.500000	1.620000E-3	+1.12078077E-03
692.150380E-3	31.500000E+0	31.500000	1.630000E-3	+1.12820512E-03
692.510537E-3	31.500000E+0	31.500000	1.640000E-3	+1.13571728E-03
692.822970E-3	31.500000E+0	31.500000	1.650000E-3	+1.14315790E-03
693.131940E-3	31.500000E+0	31.500000	1.660000E-3	+1.15059902E-03
693.479389E-3	31.500000E+0	31.500000	1.670000E-3	+1.15811058E-03
693.814946E-3	31.500000E+0	31.500000	1.680000E-3	+1.16560911E-03
694.117107E-3	31.500000E+0	31.500000	1.690000E-3	+1.17305791E-03
694.448347E-3	31.500000E+0	31.500000	1.700000E-3	+1.18056219E-03
694.770930E-3	31.500000E+0	31.500000	1.710000E-3	+1.18805829E-03
695.106860E-3	31.500000E+0	31.500000	1.720000E-3	+1.19558380E-03
695.452162E-3	31.500000E+0	31.500000	1.730000E-3	+1.20313224E-03
695.776017E-3	31.500000E+0	31.500000	1.740000E-3	+1.21065027E-03
696.071223E-3	31.500000E+0	31.500000	1.750000E-3	+1.21812464E-03
696.432665E-3	31.500000E+0	31.500000	1.760000E-3	+1.22572149E-03
696.738384E-3	31.500000E+0	31.500000	1.770000E-3	+1.23322694E-03
697.075775E-3	31.500000E+0	31.500000	1.780000E-3	+1.24079488E-03
697.386989E-3	31.500000E+0	31.500000	1.790000E-3	+1.24832271E-03
697.686661E-3	31.500000E+0	31.500000	1.800000E-3	+1.25583599E-03
698.025227E-3	31.500000E+0	31.500000	1.810000E-3	+1.26342566E-03
698.363626E-3	31.500000E+0	31.500000	1.820000E-3	+1.27102180E-03
698.658623E-3	31.500000E+0	31.500000	1.830000E-3	+1.27854528E-03
699.008908E-3	31.500000E+0	31.500000	1.840000E-3	+1.28617639E-03
699.327054E-3	31.500000E+0	31.500000	1.850000E-3	+1.29375505E-03
699.624608E-3	31.500000E+0	31.500000	1.860000E-3	+1.30130177E-03
699.995807E-3	31.500000E+0	31.500000	1.870000E-3	+1.30899216E-03
700.285298E-3	31.500000E+0	31.500000	1.880000E-3	+1.31653636E-03
700.570333E-3	31.500000E+0	31.500000	1.890000E-3	+1.32407793E-03
700.945021E-3	31.500000E+0	31.500000	1.900000E-3	+1.33179554E-03
701.253670E-3	31.500000E+0	31.500000	1.910000E-3	+1.33939451E-03
701.583047E-3	31.500000E+0	31.500000	1.920000E-3	+1.34703945E-03
701.912580E-3	31.500000E+0	31.500000	1.930000E-3	+1.35469128E-03
702.251732E-3	31.500000E+0	31.500000	1.940000E-3	+1.36236836E-03
702.560462E-3	31.500000E+0	31.500000	1.950000E-3	+1.36999290E-03
702.891301E-3	31.500000E+0	31.500000	1.960000E-3	+1.37766695E-03
703.182802E-3	31.500000E+0	31.500000	1.970000E-3	+1.38527012E-03
703.546359E-3	31.500000E+0	31.500000	1.980000E-3	+1.39302179E-03
703.828915E-3	31.500000E+0	31.500000	1.990000E-3	+1.40061954E-03
704.166705E-3	31.500000E+0	31.500000	2.000000E-3	+1.40833341E-03
704.496458E-3	31.500000E+0	31.500000	2.010000E-3	+1.41603788E-03
704.787030E-3	31.500000E+0	31.500000	2.020000E-3	+1.42366980E-03
705.124020E-3	31.500000E+0	31.500000	2.030000E-3	+1.43140176E-03
705.423770E-3	31.500000E+0	31.500000	2.040000E-3	+1.43906449E-03
705.780785E-3	31.500000E+0	31.500000	2.050000E-3	+1.44685061E-03
706.088325E-3	31.500000E+0	31.500000	2.060000E-3	+1.45454195E-03
706.429169E-3	31.500000E+0	31.500000	2.070000E-3	+1.46230838E-03
706.720668E-3	31.500000E+0	31.500000	2.080000E-3	+1.46997899E-03
707.052708E-3	31.500000E+0	31.500000	2.090000E-3	+1.47774016E-03
707.399048E-3	31.500000E+0	31.500000	2.100000E-3	+1.48553800E-03
707.708441E-3	31.500000E+0	31.500000	2.110000E-3	+1.49326481E-03
708.023443E-3	31.500000E+0	31.500000	2.120000E-3	+1.50100970E-03
708.317793E-3	31.500000E+0	31.500000	2.130000E-3	+1.50871690E-03
708.654252E-3	31.500000E+0	31.500000	2.140000E-3	+1.51652010E-03
708.965684E-3	31.500000E+0	31.500000	2.150000E-3	+1.52427622E-03
709.333782E-3	31.500000E+0	31.500000	2.160000E-3	+1.53216097E-03
709.619088E-3	31.500000E+0	31.500000	2.170000E-3	+1.53987342E-03
709.921110E-3	31.500000E+0	31.500000	2.180000E-3	+1.54762802E-03
710.270068E-3	31.500000E+0	31.500000	2.190000E-3	+1.55549145E-03
710.603777E-3	31.500000E+0	31.500000	2.200000E-3	+1.56332831E-03
710.899575E-3	31.500000E+0	31.500000	2.210000E-3	+1.57108806E-03
711.220793E-3	31.500000E+0	31.500000	2.220000E-3	+1.57891016E-03
711.527574E-3	31.500000E+0	31.500000	2.230000E-3	+1.58670649E-03
711.831388E-3	31.500000E+0	31.500000	2.240000E-3	+1.59450231E-03
712.158511E-3	31.500000E+0	31.500000	2.250000E-3	+1.60235665E-03
712.448487E-3	31.500000E+0	31.500000	2.260000E-3	+1.61013358E-03
712.767555E-3	31.500000E+0	31.500000	2.270000E-3	+1.61798235E-03
713.098987E-3	31.500000E+0	31.500000	2.280000E-3	+1.62586569E-03
713.410930E-3	31.500000E+0	31.500000	2.290000E-3	+1.63371103E-03
713.688309E-3	31.500000E+0	31.500000	2.300000E-3	+1.64148311E-03
714.019195E-3	31.500000E+0	31.500000	2.310000E-3	+1.64938434E-03
714.350276E-3	31.500000E+0	31.500000	2.320000E-3	+1.65729264E-03
714.653446E-3	31.500000E+0	31.500000	2.330000E-3	+1.66514253E-03
714.956359E-3	31.500000E+0	31.500000	2.340000E-3	+1.67299788E-03
715.295391E-3	31.500000E+0	31.500000	2.350000E-3	+1.68094417E-03
715.576576E-3	31.500000E+0	31.500000	2.360000E-3	+1.68876072E-03
715.902772E-3	31.500000E+0	31.500000	2.370000E-3	+1.69668957E-03
716.200311E-3	31.500000E+0	31.500000	2.380000E-3	+1.70455674E-03
716.536205E-3	31.500000E+0	31.500000	2.390000E-3	+1.71252153E-03
716.817342E-3	31.500000E+0	31.500000	2.400000E-3	+1.72036162E-03
717.140635E-3	31.500000E+0	31.500000	2.410000E-3	+1.72830893E-03
717.475116E-3	31.500000E+0	31.500000	2.420000E-3	+1.73628978E-03
717.788593E-3	31.500000E+0	31.500000	2.430000E-3	+1.74422628E-03
718.070959E-3	31.500000E+0	31.500000	2.440000E-3	+1.75209314E-03
718.392727E-3	31.500000E+0	31.500000	2.450000E-3	+1.76006218E-03
718.713394E-3	31.500000E+0	31.500000	2.460000E-3	+1.76803495E-03
719.013158E-3	31.500000E+0	31.500000	2.470000E-3	+1.77596250E-03
719.292556E-3	31.500000E+0	31.500000	2.480000E-3	+1.78384554E-03
719.612767E-3	31.500000E+0	31.500000	2.490000E-3	+1.79183579E-03
719.934664E-3	31.500000E+0	31.500000	2.500000E-3	+1.79983666E-03
720.264665E-3	31.500000E+0	31.500000	2.510000E-3	+1.80786431E-03
720.566298E-3	31.500000E+0	31.500000	2.520000E-3	+1.81582707E-03
720.887079E-3	31.500000E+0	31.500000	2.530000E-3	+1.82384431E-03
721.169091E-3	31.500000E+0	31.500000	2.540000E-3	+1.83176949E-03
721.488992E-3	31.500000E+0	31.500000	2.550000E-3	+1.83979693E-03
721.777187E-3	31.500000E+0	31.500000	2.560000E-3	+1.84774960E-03
722.143300E-3	31.500000E+0	31.500000	2.570000E-3	+1.85590828E-03
722.441566E-3	31.500000E+0	31.500000	2.580000E-3	+1.86389924E-03
722.757625E-3	31.500000E+0	31.500000	2.590000E-3	+1.87194225E-03
723.055742E-3	31.500000E+0	31.500000	2.600000E-3	+1.87994493E-03
723.377441E-3	31.500000E+0	31.500000	2.610000E-3	+1.88801512E-03
723.642107E-3	31.500000E+0	31.500000	2.620000E-3	+1.89594232E-03
723.974882E-3	31.500000E+0	31.500000	2.630000E-3	+1.90405394E-03
724.285155E-3	31.500000E+0	31.500000	2.640000E-3	+1.91211281E-03
724.602623E-3	31.500000E+0	31.500000	2.650000E-3	+1.92019695E-03
724.934985E-3	31.500000E+0	31.500000	2.660000E-3	+1.92832706E-03
725.249375E-3	31.500000E+0	31.500000	2.670000E-3	+1.93641583E-03
725.514366E-3	31.500000E+0	31.500000	2.680000E-3	+1.94437850E-03
725.850041E-3	31.500000E+0	31.500000	2.690000E-3	+1.95253661E-03
726.139737E-3	31.500000E+0	31.500000	2.700000E-3	+1.96057729E-03
726.448251E-3	31.500000E+0	31.500000	2.710000E-3	+1.96867476E-03
726.738522E-3	31.500000E+0	31.500000	2.720000E-3	+1.97672878E-03
727.032037E-3	31.500000E+0	31.500000	2.730000E-3	+1.98479746E-03
727.367478E-3	31.500000E+0	31.500000	2.740000E-3	+1.99298689E-03
727.735760E-3	31.500000E+0	31.500000	2.750000E-3	+2.00127334E-03
728.043667E-3	31.500000E+0	31.500000	2.760000E-3	+2.00940052E-03
728.359527E-3	31.500000E+0	31.500000	2.770000E-3	+2.01755589E-03
728.658651E-3	31.500000E+0	31.500000	2.780000E-3	+2.02567105E-03
728.947588E-3	31.500000E+0	31.500000	2.790000E-3	+2.03376377E-03
729.286182E-3	31.500000E+0	31.500000	2.800000E-3	+2.04200131E-03
729.584676E-3	31.500000E+0	31.500000	2.810000E-3	+2.05013294E-03
729.921082E-3	31.500000E+0	31.500000	2.820000E-3	+2.05837745E-03
730.223544E-3	31.500000E+0	31.500000	2.830000E-3	+2.06653263E-03
730.553658E-3	31.500000E+0	31.500000	2.840000E-3	+2.07477239E-03
730.843372E-3	31.500000E+0	31.500000	2.850000E-3	+2.08290361E-03
731.174381E-3	31.500000E+0	31.500000	2.860000E-3	+2.09115873E-03
731.494847E-3	31.500000E+0	31.500000	2.870000E-3	+2.09939021E-03
731.799260E-3	31.500000E+0	31.500000	2.880000E-3	+2.10758187E-03
732.122304E-3	31.500000E+0	31.500000	2.890000E-3	+2.11583346E-03
732.414786E-3	31.500000E+0	31.500000	2.900000E-3	+2.12400288E-03
732.733632E-3	31.500000E+0	31.500000	2.910000E-3	+2.13225487E-03
733.058185E-3	31.500000E+0	31.500000	2.920000E-3	+2.14052990E-03
733.346102E-3	31.500000E+0	31.500000	2.930000E-3	+2.14870408E-03
733.657976E-3	31.500000E+0	31.500000	2.940000E-3	+2.15695445E-03
733.976336E-3	31.500000E+0	31.500000	2.950000E-3	+2.16523019E-03
734.292267E-3	31.500000E+0	31.500000	2.960000E-3	+2.17350511E-03
734.590492E-3	31.500000E+0	31.500000	2.970000E-3	+2.18173376E-03
734.905872E-3	31.500000E+0	31.500000	2.980000E-3	+2.19001950E-03
735.216475E-3	31.500000E+0	31.500000	2.990000E-3	+2.19829726E-03
735.538380E-3	31.500000E+0	31.500000	3.000000E-3	+2.20661514E-03
735.862206E-3	31.500000E+0	31.500000	3.010000E-3	+2.21494524E-03
736.173348E-3	31.500000E+0	31.500000	3.020000E-3	+2.22324351E-03
736.480871E-3	31.500000E+0	31.500000	3.030000E-3	+2.23153704E-03
736.783609E-3	31.500000E+0	31.500000	3.040000E-3	+2.23982217E-03
737.064118E-3	31.500000E+0	31.500000	3.050000E-3	+2.24804556E-03
737.402206E-3	31.500000E+0	31.500000	3.060000E-3	+2.25645075E-03
737.700599E-3	31.500000E+0	31.500000	3.070000E-3	+2.26474084E-03
738.045812E-3	31.500000E+0	31.500000	3.080000E-3	+2.27318110E-03
738.329265E-3	31.500000E+0	31.500000	3.090000E-3	+2.28143743E-03
738.670842E-3	31.500000E+0	31.500000	3.100000E-3	+2.28987961E-03
738.970447E-3	31.500000E+0	31.500000	3.110000E-3	+2.29819809E-03
739.316035E-3	31.500000E+0	31.500000	3.120000E-3	+2.30666603E-03
739.618639E-3	31.500000E+0	31.500000	3.130000E-3	+2.31500634E-03
739.925561E-3	31.500000E+0	31.500000	3.140000E-3	+2.32336626E-03
740.234540E-3	31.500000E+0	31.500000	3.150000E-3	+2.33173880E-03
740.544380E-3	31.500000E+0	31.500000	3.160000E-3	+2.34012024E-03
740.856981E-3	31.500000E+0	31.500000	3.170000E-3	+2.34851663E-03
741.170858E-3	31.500000E+0	31.500000	3.180000E-3	+2.35692333E-03
741.486382E-3	31.500000E+0	31.500000	3.190000E-3	+2.36534156E-03
741.793397E-3	31.500000E+0	31.500000	3.200000E-3	+2.37373887E-03
742.084928E-3	31.500000E+0	31.500000	3.210000E-3	+2.38209262E-03
742.418776E-3	31.500000E+0	31.500000	3.220000E-3	+2.39058846E-03
742.741765E-3	31.500000E+0	31.500000	3.230000E-3	+2.39905590E-03
743.042858E-3	31.500000E+0	31.500000	3.240000E-3	+2.40745886E-03
743.374658E-3	31.500000E+0	31.500000	3.250000E-3	+2.41596764E-03
743.657580E-3	31.500000E+0	31.500000	3.260000E-3	+2.42432371E-03
743.999670E-3	31.500000E+0	31.500000	3.270000E-3	+2.43287892E-03
744.302378E-3	31.500000E+0	31.500000	3.280000E-3	+2.44131180E-03
744.603951E-3	31.500000E+0	31.500000	3.290000E-3	+2.44974700E-03
744.904370E-3	31.500000E+0	31.500000	3.300000E-3	+2.45818442E-03
745.237441E-3	31.500000E+0	31.500000	3.310000E-3	+2.46673593E-03
745.531283E-3	31.500000E+0	31.500000	3.320000E-3	+2.47516386E-03
745.844541E-3	31.500000E+0	31.500000	3.330000E-3	+2.48366232E-03
746.157434E-3	31.500000E+0	31.500000	3.340000E-3	+2.49216583E-03
746.471600E-3	31.500000E+0	31.500000	3.350000E-3	+2.50067986E-03
746.761036E-3	31.500000E+0	31.500000	3.360000E-3	+2.50911708E-03
747.093430E-3	31.500000E+0	31.500000	3.370000E-3	+2.51770486E-03
747.406553E-3	31.500000E+0	31.500000	3.380000E-3	+2.52623415E-03
747.693263E-3	31.500000E+0	31.500000	3.390000E-3	+2.53468016E-03
748.011518E-3	31.500000E+0	31.500000	3.400000E-3	+2.54323916E-03
748.340645E-3	31.500000E+0	31.500000	3.410000E-3	+2.55184160E-03
748.649798E-3	31.500000E+0	31.500000	3.420000E-3	+2.56038231E-03
748.949222E-3	31.500000E+0	31.500000	3.430000E-3	+2.56889583E-03
749.265733E-3	31.500000E+0	31.500000	3.440000E-3	+2.57747412E-03
749.612133E-3	31.500000E+0	31.500000	3.450000E-3	+2.58616186E-03
749.895780E-3	31.500000E+0	31.500000	3.460000E-3	+2.59463940E-03
750.195086E-3	31.500000E+0	31.500000	3.470000E-3	+2.60317695E-03
750.518813E-3	31.500000E+0	31.500000	3.480000E-3	+2.61180547E-03
750.830289E-3	31.500000E+0	31.500000	3.490000E-3	+2.62039771E-03
751.114349E-3	31.500000E+0	31.500000	3.500000E-3	+2.62890022E-03
751.432288E-3	31.500000E+0	31.500000	3.510000E-3	+2.63752733E-03
751.748332E-3	31.500000E+0	31.500000	3.520000E-3	+2.64615413E-03
752.047530E-3	31.500000E+0	31.500000	3.530000E-3	+2.65472778E-03
752.353031E-3	31.500000E+0	31.500000	3.540000E-3	+2.66332973E-03
752.684110E-3	31.500000E+0	31.500000	3.550000E-3	+2.67202859E-03
752.977503E-3	31.500000E+0	31.500000	3.560000E-3	+2.68059991E-03
753.291762E-3	31.500000E+0	31.500000	3.570000E-3	+2.68925159E-03
753.597176E-3	31.500000E+0	31.500000	3.580000E-3	+2.69787789E-03
753.900944E-3	31.500000E+0	31.500000	3.590000E-3	+2.70650439E-03
754.201622E-3	31.500000E+0	31.500000	3.600000E-3	+2.71512584E-03
754.504524E-3	31.500000E+0	31.500000	3.610000E-3	+2.72376133E-03
754.830682E-3	31.500000E+0	31.500000	3.620000E-3	+2.73248707E-03
755.130182E-3	31.500000E+0	31.500000	3.630000E-3	+2.74112256E-03
755.455495E-3	31.500000E+0	31.500000	3.640000E-3	+2.74985800E-03
755.750592E-3	31.500000E+0	31.500000	3.650000E-3	+2.75848966E-03
756.067516E-3	31.500000E+0	31.500000	3.660000E-3	+2.76720711E-03
756.359332E-3	31.500000E+0	31.500000	3.670000E-3	+2.77583875E-03
756.656899E-3	31.500000E+0	31.500000	3.680000E-3	+2.78449739E-03
756.965862E-3	31.500000E+0	31.500000	3.690000E-3	+2.79320403E-03
757.267962E-3	31.500000E+0	31.500000	3.700000E-3	+2.80189146E-03
757.587995E-3	31.500000E+0	31.500000	3.710000E-3	+2.81065146E-03
757.893973E-3	31.500000E+0	31.500000	3.720000E-3	+2.81936558E-03
758.195410E-3	31.500000E+0	31.500000	3.730000E-3	+2.82806888E-03
758.498695E-3	31.500000E+0	31.500000	3.740000E-3	+2.83678512E-03
758.822349E-3	31.500000E+0	31.500000	3.750000E-3	+2.84558381E-03
759.116495E-3	31.500000E+0	31.500000	3.760000E-3	+2.85427802E-03
759.439061E-3	31.500000E+0	31.500000	3.770000E-3	+2.86308526E-03
759.758222E-3	31.500000E+0	31.500000	3.780000E-3	+2.87188608E-03
760.042077E-3	31.500000E+0	31.500000	3.790000E-3	+2.88055947E-03
760.338424E-3	31.500000E+0	31.500000	3.800000E-3	+2.88928601E-03
760.652659E-3	31.500000E+0	31.500000	3.810000E-3	+2.89808663E-03
760.931678E-3	31.500000E+0	31.500000	3.820000E-3	+2.90675901E-03
761.231405E-3	31.500000E+0	31.500000	3.830000E-3	+2.91551628E-03
761.523018E-3	31.500000E+0	31.500000	3.840000E-3	+2.92424839E-03
761.872042E-3	31.500000E+0	31.500000	3.850000E-3	+2.93320736E-03
762.166922E-3	31.500000E+0	31.500000	3.860000E-3	+2.94196432E-03
762.467780E-3	31.500000E+0	31.500000	3.870000E-3	+2.95075031E-03
762.769503E-3	31.500000E+0	31.500000	3.880000E-3	+2.95954567E-03
763.093653E-3	31.500000E+0	31.500000	3.890000E-3	+2.96843431E-03
763.384477E-3	31.500000E+0	31.500000	3.900000E-3	+2.97719946E-03
763.688156E-3	31.500000E+0	31.500000	3.910000E-3	+2.98602069E-03
763.993663E-3	31.500000E+0	31.500000	3.920000E-3	+2.99485516E-03
764.298260E-3	31.500000E+0	31.500000	3.930000E-3	+3.00369216E-03
764.612853E-3	31.500000E+0	31.500000	3.940000E-3	+3.01257464E-03
764.900727E-3	31.500000E+0	31.500000	3.950000E-3	+3.02135787E-03
765.210245E-3	31.500000E+0	31.500000	3.960000E-3	+3.03023257E-03
765.520715E-3	31.500000E+0	31.500000	3.970000E-3	+3.03911724E-03
765.827296E-3	31.500000E+0	31.500000	3.980000E-3	+3.04799264E-03
766.129732E-3	31.500000E+0	31.500000	3.990000E-3	+3.05685763E-03
766.451902E-3	31.500000E+0	31.500000	4.000000E-3	+3.06580761E-03
766.778414E-3	31.500000E+0	31.500000	4.010000E-3	+3.07478144E-03
767.064035E-3	31.500000E+0	31.500000	4.020000E-3	+3.08359742E-03
767.372035E-3	31.500000E+0	31.500000	4.030000E-3	+3.09250930E-03
767.655171E-3	31.500000E+0	31.500000	4.040000E-3	+3.10132689E-03
767.969598E-3	31.500000E+0	31.500000	4.050000E-3	+3.11027687E-03
768.271724E-3	31.500000E+0	31.500000	4.060000E-3	+3.11918320E-03
768.595123E-3	31.500000E+0	31.500000	4.070000E-3	+3.12818215E-03
768.911473E-3	31.500000E+0	31.500000	4.080000E-3	+3.13715881E-03
769.222421E-3	31.500000E+0	31.500000	4.090000E-3	+3.14611970E-03
769.538902E-3	31.500000E+0	31.500000	4.100000E-3	+3.15510950E-03
769.844990E-3	31.500000E+0	31.500000	4.110000E-3	+3.16406291E-03
770.140102E-3	31.500000E+0	31.500000	4.120000E-3	+3.17297722E-03
770.455194E-3	31.500000E+0	31.500000	4.130000E-3	+3.18197995E-03
770.766761E-3	31.500000E+0	31.500000	4.140000E-3	+3.19097439E-03
771.079800E-3	31.500000E+0	31.500000	4.150000E-3	+3.19998117E-03
771.388757E-3	31.500000E+0	31.500000	4.160000E-3	+3.20897723E-03
771.699607E-3	31.500000E+0	31.500000	4.170000E-3	+3.21798736E-03
