	Temp	25.000000	
Time	TEMP	REAL TEMP	CURRENT	VOLTAGE
784.146850E+0	25.500000E+0	25.490000	2.090000E-3	+5.45300383E-07
784.572875E+0	25.500000E+0	25.490000	2.100000E-3	+4.90831758E-07
784.998899E+0	25.500000E+0	25.490000	2.110000E-3	+5.18925038E-07
785.426924E+0	25.500000E+0	25.490000	2.120000E-3	+5.71178844E-07
785.851948E+0	25.500000E+0	25.490000	2.130000E-3	+5.13577511E-07
786.277972E+0	25.500000E+0	25.490000	2.140000E-3	+5.55010049E-07
786.705997E+0	25.500000E+0	25.490000	2.150000E-3	+5.19438700E-07
787.132021E+0	25.500000E+0	25.490000	2.160000E-3	+5.85326540E-07
787.560045E+0	25.500000E+0	25.490000	2.170000E-3	+5.68248250E-07
787.984070E+0	25.500000E+0	25.490000	2.180000E-3	+5.49148861E-07
788.409094E+0	25.500000E+0	25.490000	2.190000E-3	+5.15497556E-07
788.833118E+0	25.500000E+0	25.490000	2.200000E-3	+5.34293780E-07
789.260143E+0	25.500000E+0	25.490000	2.210000E-3	+5.19741865E-07
789.686167E+0	25.500000E+0	25.490000	2.220000E-3	+5.86645469E-07
790.110191E+0	25.500000E+0	25.490000	2.230000E-3	+5.90990833E-07
790.536216E+0	25.500000E+0	25.490000	2.240000E-3	+5.78965291E-07
790.962240E+0	25.500000E+0	25.490000	2.250000E-3	+5.73811487E-07
791.389265E+0	25.500000E+0	25.490000	2.260000E-3	+6.00591056E-07
791.816289E+0	25.500000E+0	25.490000	2.270000E-3	+5.99580506E-07
792.241313E+0	25.500000E+0	25.490000	2.280000E-3	+5.58147966E-07
792.665338E+0	25.500000E+0	25.490000	2.290000E-3	+5.62291220E-07
793.093362E+0	25.500000E+0	25.490000	2.300000E-3	+5.80683226E-07
793.518386E+0	25.500000E+0	25.490000	2.310000E-3	+6.01298440E-07
793.946411E+0	25.500000E+0	25.490000	2.320000E-3	+5.84578117E-07
794.369435E+0	25.500000E+0	25.490000	2.330000E-3	+6.00949017E-07
794.796459E+0	25.500000E+0	25.490000	2.340000E-3	+5.80738030E-07
795.221484E+0	25.500000E+0	25.490000	2.350000E-3	+5.96603655E-07
795.651509E+0	25.500000E+0	25.490000	2.360000E-3	+6.02060621E-07
796.075532E+0	25.500000E+0	25.490000	2.370000E-3	+5.58000669E-07
796.501557E+0	25.500000E+0	25.490000	2.380000E-3	+6.32983431E-07
796.928581E+0	25.500000E+0	25.490000	2.390000E-3	+5.90136139E-07
797.353606E+0	25.500000E+0	25.490000	2.400000E-3	+6.13075609E-07
797.777630E+0	25.500000E+0	25.490000	2.410000E-3	+6.38541452E-07
798.202654E+0	25.500000E+0	25.490000	2.420000E-3	+6.19671266E-07
798.627678E+0	25.500000E+0	25.490000	2.430000E-3	+6.19469156E-07
799.053703E+0	25.500000E+0	25.490000	2.440000E-3	+6.41802283E-07
799.478727E+0	25.500000E+0	25.490000	2.450000E-3	+6.35637935E-07
799.906752E+0	25.500000E+0	25.490000	2.460000E-3	+6.43621270E-07
800.335776E+0	25.500000E+0	25.490000	2.470000E-3	+5.96832865E-07
800.759800E+0	25.500000E+0	25.490000	2.480000E-3	+6.12597425E-07
801.186825E+0	25.500000E+0	25.490000	2.490000E-3	+6.45541313E-07
801.610849E+0	25.500000E+0	25.490000	2.500000E-3	+6.63832244E-07
802.037874E+0	25.500000E+0	25.490000	2.510000E-3	+6.47764520E-07
802.463898E+0	25.500000E+0	25.490000	2.520000E-3	+6.22767744E-07
802.888922E+0	25.500000E+0	25.490000	2.530000E-3	+6.39138628E-07
803.314947E+0	25.500000E+0	25.490000	2.540000E-3	+6.89059719E-07
803.741971E+0	25.500000E+0	25.490000	2.550000E-3	+6.77539467E-07
804.169996E+0	25.500000E+0	25.490000	2.560000E-3	+6.85219635E-07
804.595020E+0	25.500000E+0	25.490000	2.570000E-3	+6.86432293E-07
805.022045E+0	25.500000E+0	25.490000	2.580000E-3	+7.03005286E-07
805.448069E+0	25.500000E+0	25.490000	2.590000E-3	+6.79156344E-07
805.874093E+0	25.500000E+0	25.490000	2.600000E-3	+6.34490106E-07
806.299118E+0	25.500000E+0	25.490000	2.610000E-3	+6.36511202E-07
806.724142E+0	25.500000E+0	25.490000	2.620000E-3	+6.93583738E-07
807.150166E+0	25.500000E+0	25.490000	2.630000E-3	+6.86813066E-07
807.574190E+0	25.500000E+0	25.490000	2.640000E-3	+7.27538158E-07
808.000215E+0	25.500000E+0	25.490000	2.650000E-3	+6.48715399E-07
808.427239E+0	25.500000E+0	25.490000	2.660000E-3	+6.83781421E-07
808.855264E+0	25.500000E+0	25.490000	2.670000E-3	+7.12683099E-07
809.279288E+0	25.500000E+0	25.490000	2.680000E-3	+7.24304403E-07
809.704312E+0	25.500000E+0	25.490000	2.690000E-3	+7.01466014E-07
810.130337E+0	25.500000E+0	25.490000	2.700000E-3	+7.05407152E-07
810.555361E+0	25.500000E+0	25.490000	2.710000E-3	+7.03891330E-07
810.981385E+0	25.500000E+0	25.490000	2.720000E-3	+7.42318976E-07
811.407409E+0	25.500000E+0	25.490000	2.730000E-3	+7.26150201E-07
811.831434E+0	25.500000E+0	25.490000	2.740000E-3	+7.10082482E-07
812.257458E+0	25.500000E+0	25.490000	2.750000E-3	+7.29383956E-07
812.685483E+0	25.500000E+0	25.490000	2.760000E-3	+7.28272353E-07
813.110507E+0	25.500000E+0	25.490000	2.770000E-3	+7.49089651E-07
813.536531E+0	25.500000E+0	25.490000	2.780000E-3	+7.36255686E-07
813.964556E+0	25.500000E+0	25.490000	2.790000E-3	+7.44239018E-07
814.386580E+0	25.500000E+0	25.490000	2.800000E-3	+7.46866444E-07
814.812604E+0	25.500000E+0	25.490000	2.810000E-3	+7.74757580E-07
815.242629E+0	25.500000E+0	25.490000	2.820000E-3	+7.59251643E-07
815.664653E+0	25.500000E+0	25.490000	2.830000E-3	+7.59251643E-07
816.091677E+0	25.500000E+0	25.500000	2.840000E-3	+7.66729705E-07
816.519702E+0	25.500000E+0	25.500000	2.850000E-3	+7.37019567E-07
816.945726E+0	25.500000E+0	25.500000	2.860000E-3	+7.65820211E-07
817.370750E+0	25.500000E+0	25.500000	2.870000E-3	+7.72489834E-07
817.796775E+0	25.500000E+0	25.500000	2.880000E-3	+7.72287724E-07
818.221799E+0	25.500000E+0	25.500000	2.890000E-3	+7.50156703E-07
818.646824E+0	25.500000E+0	25.500000	2.900000E-3	+7.75117261E-07
819.069848E+0	25.500000E+0	25.500000	2.910000E-3	+8.28373189E-07
819.495872E+0	25.500000E+0	25.500000	2.920000E-3	+7.93829605E-07
819.921896E+0	25.500000E+0	25.500000	2.930000E-3	+7.95042264E-07
820.346921E+0	25.500000E+0	25.500000	2.940000E-3	+8.08684676E-07
820.773945E+0	25.500000E+0	25.500000	2.950000E-3	+7.97467581E-07
821.201970E+0	25.500000E+0	25.500000	2.960000E-3	+7.95648593E-07
821.626994E+0	25.500000E+0	25.500000	2.970000E-3	+7.98377076E-07
822.053019E+0	25.500000E+0	25.500000	2.980000E-3	+7.47243293E-07
822.479043E+0	25.500000E+0	25.500000	2.990000E-3	+7.52498148E-07
822.904067E+0	25.500000E+0	25.500000	3.000000E-3	+7.80288247E-07
823.329092E+0	25.500000E+0	25.500000	3.010000E-3	+7.96052813E-07
823.756116E+0	25.500000E+0	25.500000	3.020000E-3	+8.29236696E-07
824.183140E+0	25.500000E+0	25.500000	3.030000E-3	+7.73454370E-07
824.610165E+0	25.500000E+0	25.500000	3.040000E-3	+8.30146190E-07
825.036189E+0	25.500000E+0	25.500000	3.050000E-3	+8.26508213E-07
825.463213E+0	25.500000E+0	25.500000	3.060000E-3	+8.38735860E-07
825.889238E+0	25.500000E+0	25.500000	3.070000E-3	+7.86490457E-07
826.313262E+0	25.500000E+0	25.500000	3.080000E-3	+8.15392169E-07
826.740287E+0	25.500000E+0	25.500000	3.090000E-3	+8.50155068E-07
827.165311E+0	25.500000E+0	25.500000	3.100000E-3	+8.57633134E-07
827.591335E+0	25.500000E+0	25.500000	3.110000E-3	+8.42778058E-07
828.016360E+0	25.500000E+0	25.500000	3.120000E-3	+8.03780377E-07
828.439384E+0	25.500000E+0	25.500000	3.130000E-3	+8.00142398E-07
828.865408E+0	25.500000E+0	25.500000	3.140000E-3	+8.42181256E-07
829.290432E+0	25.500000E+0	25.500000	3.150000E-3	+7.89531629E-07
829.718457E+0	25.500000E+0	25.500000	3.160000E-3	+8.48648773E-07
830.142481E+0	25.500000E+0	25.500000	3.170000E-3	+8.51175147E-07
830.566505E+0	25.500000E+0	25.500000	3.180000E-3	+8.60977477E-07
830.991530E+0	25.500000E+0	25.500000	3.190000E-3	+8.67141828E-07
831.415554E+0	25.500000E+0	25.500000	3.200000E-3	+8.78763147E-07
831.840578E+0	25.500000E+0	25.500000	3.210000E-3	+8.54307850E-07
832.266603E+0	25.500000E+0	25.500000	3.220000E-3	+8.51162512E-07
832.690627E+0	25.500000E+0	25.500000	3.230000E-3	+8.53284665E-07
833.116652E+0	25.500000E+0	25.500000	3.240000E-3	+8.63794379E-07
833.541676E+0	25.500000E+0	25.500000	3.250000E-3	+8.92190816E-07
833.968700E+0	25.500000E+0	25.500000	3.260000E-3	+8.48838248E-07
834.395725E+0	25.500000E+0	25.500000	3.270000E-3	+8.44189721E-07
834.821749E+0	25.500000E+0	25.500000	3.280000E-3	+8.20643921E-07
835.246773E+0	25.500000E+0	25.500000	3.290000E-3	+8.62076445E-07
835.671797E+0	25.500000E+0	25.500000	3.300000E-3	+8.92797145E-07
836.095822E+0	25.500000E+0	25.500000	3.310000E-3	+8.94818244E-07
836.521846E+0	25.500000E+0	25.500000	3.320000E-3	+9.31841992E-07
836.945870E+0	25.500000E+0	25.500000	3.330000E-3	+9.04355040E-07
837.371895E+0	25.500000E+0	25.500000	3.340000E-3	+8.97483302E-07
837.796919E+0	25.500000E+0	25.500000	3.350000E-3	+9.00717061E-07
838.223943E+0	25.500000E+0	25.500000	3.360000E-3	+8.80303958E-07
838.649968E+0	25.500000E+0	25.500000	3.370000E-3	+9.19715396E-07
839.073992E+0	25.500000E+0	25.500000	3.380000E-3	+9.06679305E-07
839.500017E+0	25.500000E+0	25.500000	3.390000E-3	+8.96775918E-07
839.926041E+0	25.500000E+0	25.500000	3.400000E-3	+8.52513841E-07
840.351065E+0	25.500000E+0	25.500000	3.410000E-3	+9.26283968E-07
840.780089E+0	25.500000E+0	25.500000	3.420000E-3	+9.32537596E-07
841.203114E+0	25.500000E+0	25.500000	3.430000E-3	+9.45977905E-07
841.629138E+0	25.500000E+0	25.500000	3.440000E-3	+9.40419883E-07
842.054163E+0	25.500000E+0	25.500000	3.450000E-3	+9.57397116E-07
842.483187E+0	25.500000E+0	25.500000	3.460000E-3	+9.00806339E-07
842.910212E+0	25.500000E+0	25.500000	3.470000E-3	+9.73970129E-07
843.335236E+0	25.500000E+0	25.500000	3.480000E-3	+9.09800230E-07
843.762260E+0	25.500000E+0	25.500000	3.490000E-3	+9.64572018E-07
844.187284E+0	25.500000E+0	25.500000	3.500000E-3	+9.60327709E-07
844.613309E+0	25.500000E+0	25.500000	3.510000E-3	+9.31628101E-07
845.039333E+0	25.500000E+0	25.500000	3.520000E-3	+9.27540163E-07
845.464357E+0	25.500000E+0	25.500000	3.530000E-3	+9.49873319E-07
845.891382E+0	25.500000E+0	25.500000	3.540000E-3	+9.68770605E-07
846.316406E+0	25.500000E+0	25.500000	3.550000E-3	+9.09148152E-07
846.744431E+0	25.500000E+0	25.500000	3.560000E-3	+9.28045438E-07
847.171455E+0	25.500000E+0	25.500000	3.570000E-3	+9.59978820E-07
847.597480E+0	25.500000E+0	25.500000	3.580000E-3	+9.65840010E-07
848.020504E+0	25.500000E+0	25.500000	3.590000E-3	+9.54319740E-07
848.446528E+0	25.500000E+0	25.500000	3.600000E-3	+9.97672337E-07
848.872552E+0	25.500000E+0	25.500000	3.610000E-3	+1.00919261E-06
849.299577E+0	25.500000E+0	25.500000	3.620000E-3	+9.92556623E-07
849.726602E+0	25.500000E+0	25.500000	3.630000E-3	+9.92354513E-07
850.150625E+0	25.500000E+0	25.500000	3.640000E-3	+9.71638230E-07
850.578650E+0	25.500000E+0	25.500000	3.650000E-3	+9.76589927E-07
851.006675E+0	25.500000E+0	25.500000	3.660000E-3	+9.97003045E-07
851.432699E+0	25.500000E+0	25.500000	3.670000E-3	+9.75882542E-07
851.857723E+0	25.500000E+0	25.500000	3.680000E-3	+1.00761382E-06
852.283748E+0	25.500000E+0	25.500000	3.690000E-3	+1.01650667E-06
852.710772E+0	25.500000E+0	25.500000	3.700000E-3	+1.02095309E-06
853.137796E+0	25.500000E+0	25.500000	3.710000E-3	+1.02236786E-06
853.562820E+0	25.500000E+0	25.500000	3.720000E-3	+9.62025989E-07
853.990845E+0	25.500000E+0	25.500000	3.730000E-3	+9.90422452E-07
854.415869E+0	25.500000E+0	25.500000	3.740000E-3	+9.75264198E-07
854.842894E+0	25.500000E+0	25.500000	3.750000E-3	+1.01022924E-06
855.269918E+0	25.500000E+0	25.500000	3.760000E-3	+1.04024258E-06
855.695943E+0	25.500000E+0	25.500000	3.770000E-3	+1.04660905E-06
856.123967E+0	25.500000E+0	25.500000	3.780000E-3	+1.02953075E-06
856.548992E+0	25.500000E+0	25.500000	3.790000E-3	+9.91433002E-07
856.974016E+0	25.500000E+0	25.500000	3.800000E-3	+1.01528199E-06
857.401040E+0	25.500000E+0	25.500000	3.810000E-3	+1.03256240E-06
857.827065E+0	25.500000E+0	25.500000	3.820000E-3	+1.08350021E-06
858.251089E+0	25.500000E+0	25.500000	3.830000E-3	+1.04792884E-06
858.679113E+0	25.500000E+0	25.500000	3.840000E-3	+1.01741022E-06
859.106138E+0	25.500000E+0	25.500000	3.850000E-3	+1.08602659E-06
859.535162E+0	25.500000E+0	25.500000	3.860000E-3	+1.05025311E-06
859.961186E+0	25.500000E+0	25.500000	3.870000E-3	+1.06308710E-06
860.386211E+0	25.500000E+0	25.500000	3.880000E-3	+1.07046411E-06
860.812235E+0	25.500000E+0	25.500000	3.890000E-3	+1.08137806E-06
861.237260E+0	25.500000E+0	25.500000	3.900000E-3	+1.07561792E-06
861.665284E+0	25.500000E+0	25.500000	3.910000E-3	+1.07501159E-06
862.089309E+0	25.500000E+0	25.500000	3.920000E-3	+1.09164388E-06
862.516333E+0	25.500000E+0	25.500000	3.930000E-3	+1.09285654E-06
862.944357E+0	25.500000E+0	25.500000	3.940000E-3	+1.07587930E-06
863.366382E+0	25.500000E+0	25.500000	3.950000E-3	+1.10245677E-06
863.795406E+0	25.500000E+0	25.500000	3.960000E-3	+1.11822135E-06
864.222431E+0	25.500000E+0	25.500000	3.970000E-3	+1.10336626E-06
864.647455E+0	25.500000E+0	25.500000	3.980000E-3	+1.11387598E-06
865.073479E+0	25.500000E+0	25.500000	3.990000E-3	+1.11599814E-06
865.497503E+0	25.500000E+0	25.500000	4.000000E-3	+1.08729852E-06
865.924528E+0	25.500000E+0	25.500000	4.010000E-3	+1.07193816E-06
866.348552E+0	25.500000E+0	25.500000	4.020000E-3	+1.09879765E-06
866.773577E+0	25.500000E+0	25.500000	4.030000E-3	+1.09556389E-06
867.198601E+0	25.500000E+0	25.500000	4.040000E-3	+1.04614800E-06
867.625625E+0	25.500000E+0	25.500000	4.050000E-3	+1.12638565E-06
868.052649E+0	25.500000E+0	25.500000	4.060000E-3	+1.09131958E-06
868.478674E+0	25.500000E+0	25.500000	4.070000E-3	+1.13477322E-06
868.902698E+0	25.500000E+0	25.500000	4.080000E-3	+1.13487427E-06
869.328722E+0	25.500000E+0	25.500000	4.090000E-3	+1.16114857E-06
869.755747E+0	25.500000E+0	25.500000	4.100000E-3	+1.14538399E-06
870.182771E+0	25.500000E+0	25.500000	4.110000E-3	+1.15882430E-06
870.609796E+0	25.500000E+0	25.500000	4.120000E-3	+1.16346184E-06
871.034820E+0	25.500000E+0	25.500000	4.130000E-3	+1.14618144E-06
871.461844E+0	25.500000E+0	25.500000	4.140000E-3	+1.17498211E-06
871.884869E+0	25.500000E+0	25.500000	4.150000E-3	+1.18114646E-06
872.312893E+0	25.500000E+0	25.500000	4.160000E-3	+1.16912092E-06
872.739917E+0	25.500000E+0	25.500000	4.170000E-3	+1.17821587E-06
873.164942E+0	25.500000E+0	25.500000	4.180000E-3	+1.18488550E-06
873.591966E+0	25.500000E+0	25.500000	4.190000E-3	+1.18266229E-06
874.017991E+0	25.500000E+0	25.500000	4.200000E-3	+1.14971837E-06
874.444015E+0	25.500000E+0	25.500000	4.210000E-3	+1.16528083E-06
874.869040E+0	25.500000E+0	25.500000	4.220000E-3	+1.18304761E-06
875.293064E+0	25.500000E+0	25.500000	4.230000E-3	+1.17567060E-06
875.718088E+0	25.500000E+0	25.500000	4.240000E-3	+1.19527526E-06
876.143112E+0	25.500000E+0	25.500000	4.250000E-3	+1.18708981E-06
876.571136E+0	25.500000E+0	25.500000	4.260000E-3	+1.19790269E-06
876.997161E+0	25.500000E+0	25.500000	4.270000E-3	+1.18698875E-06
877.422185E+0	25.500000E+0	25.500000	4.280000E-3	+1.17738853E-06
877.849210E+0	25.500000E+0	25.500000	4.290000E-3	+1.18011702E-06
878.274234E+0	25.500000E+0	25.500000	4.300000E-3	+1.16819253E-06
878.700259E+0	25.500000E+0	25.500000	4.310000E-3	+1.20164172E-06
879.123282E+0	25.500000E+0	25.500000	4.320000E-3	+1.19454809E-06
879.548307E+0	25.500000E+0	25.500000	4.330000E-3	+1.23133208E-06
879.975331E+0	25.500000E+0	25.500000	4.340000E-3	+1.23163525E-06
880.400356E+0	25.500000E+0	25.500000	4.350000E-3	+1.22506668E-06
880.827380E+0	25.500000E+0	25.500000	4.360000E-3	+1.20546202E-06
881.250405E+0	25.500000E+0	25.500000	4.370000E-3	+1.25487788E-06
881.676429E+0	25.500000E+0	25.500000	4.380000E-3	+1.24265024E-06
882.103454E+0	25.500000E+0	25.500000	4.390000E-3	+1.17140651E-06
882.528477E+0	25.500000E+0	25.500000	4.400000E-3	+1.19050589E-06
882.954502E+0	25.500000E+0	25.500000	4.410000E-3	+1.20020716E-06
883.380526E+0	25.500000E+0	25.500000	4.420000E-3	+1.17179014E-06
883.806551E+0	25.500000E+0	25.500000	4.430000E-3	+1.24545918E-06
884.230575E+0	25.500000E+0	25.500000	4.440000E-3	+1.23929483E-06
884.659599E+0	25.500000E+0	25.500000	4.450000E-3	+1.25253302E-06
885.085624E+0	25.500000E+0	25.500000	4.460000E-3	+1.23969905E-06
885.508648E+0	25.500000E+0	25.500000	4.470000E-3	+1.22706718E-06
885.933672E+0	25.500000E+0	25.500000	4.480000E-3	+1.26112269E-06
886.358696E+0	25.500000E+0	25.500000	4.490000E-3	+1.25273513E-06
886.785721E+0	25.500000E+0	25.500000	4.500000E-3	+1.27345139E-06
887.212745E+0	25.500000E+0	25.500000	4.510000E-3	+1.23363575E-06
887.638770E+0	25.500000E+0	25.500000	4.520000E-3	+1.21022498E-06
888.064794E+0	25.500000E+0	25.500000	4.530000E-3	+1.27257588E-06
888.487818E+0	25.500000E+0	25.500000	4.540000E-3	+1.22265474E-06
888.912843E+0	25.500000E+0	25.500000	4.550000E-3	+1.27661808E-06
889.341867E+0	25.500000E+0	25.500000	4.560000E-3	+1.28955311E-06
889.767892E+0	25.500000E+0	25.500000	4.570000E-3	+1.27601175E-06
890.194916E+0	25.500000E+0	25.500000	4.580000E-3	+1.28652146E-06
890.620941E+0	25.500000E+0	25.500000	4.590000E-3	+1.29147316E-06
891.046965E+0	25.500000E+0	25.500000	4.600000E-3	+1.28217610E-06
891.470989E+0	25.500000E+0	25.500000	4.610000E-3	+1.30178076E-06
891.899014E+0	25.500000E+0	25.500000	4.620000E-3	+1.21931991E-06
892.326038E+0	25.500000E+0	25.500000	4.630000E-3	+1.31400840E-06
892.752062E+0	25.500000E+0	25.500000	4.640000E-3	+1.29713222E-06
893.178087E+0	25.500000E+0	25.500000	4.650000E-3	+1.29713222E-06
893.604111E+0	25.500000E+0	25.500000	4.660000E-3	+1.30784405E-06
894.031136E+0	25.500000E+0	25.500000	4.670000E-3	+1.31026937E-06
894.458160E+0	25.500000E+0	25.500000	4.680000E-3	+1.32017275E-06
894.881184E+0	25.500000E+0	25.500000	4.690000E-3	+1.31451368E-06
895.307209E+0	25.500000E+0	25.500000	4.700000E-3	+1.27651702E-06
895.733232E+0	25.500000E+0	25.500000	4.710000E-3	+1.30430713E-06
896.159257E+0	25.500000E+0	25.500000	4.720000E-3	+1.28199914E-06
896.586281E+0	25.500000E+0	25.500000	4.730000E-3	+1.30099747E-06
897.012306E+0	25.500000E+0	25.500000	4.740000E-3	+1.31100191E-06
897.436330E+0	25.500000E+0	25.500000	4.750000E-3	+1.28846665E-06
897.864355E+0	25.500000E+0	25.500000	4.760000E-3	+1.30039114E-06
898.289379E+0	25.500000E+0	25.500000	4.770000E-3	+1.33151607E-06
898.716403E+0	25.500000E+0	25.500000	4.780000E-3	+1.32060214E-06
899.139428E+0	25.500000E+0	25.500000	4.790000E-3	+1.31362934E-06
899.566452E+0	25.500000E+0	25.500000	4.800000E-3	+1.35263656E-06
899.992476E+0	25.500000E+0	25.500000	4.810000E-3	+1.33454772E-06
900.419501E+0	25.500000E+0	25.500000	4.820000E-3	+1.33302992E-06
900.846525E+0	25.500000E+0	25.500000	4.830000E-3	+1.33697106E-06
901.272550E+0	25.500000E+0	25.500000	4.840000E-3	+1.27017373E-06
901.698574E+0	25.500000E+0	25.500000	4.850000E-3	+1.29018261E-06
902.126598E+0	25.500000E+0	25.500000	4.860000E-3	+1.32918983E-06
902.550622E+0	25.500000E+0	25.500000	4.870000E-3	+1.36759072E-06
902.975647E+0	25.500000E+0	25.500000	4.880000E-3	+1.32373286E-06
903.402671E+0	25.500000E+0	25.500000	4.890000E-3	+1.31180838E-06
903.829696E+0	25.500000E+0	25.500000	4.900000E-3	+1.33818372E-06
904.255720E+0	25.500000E+0	25.500000	4.910000E-3	+1.36748966E-06
904.681745E+0	25.500000E+0	25.500000	4.920000E-3	+1.36023170E-06
905.106769E+0	25.500000E+0	25.500000	4.930000E-3	+1.36558762E-06
905.531794E+0	25.500000E+0	25.500000	4.940000E-3	+1.36538551E-06
905.957818E+0	25.500000E+0	25.500000	4.950000E-3	+1.35841271E-06
906.384842E+0	25.500000E+0	25.500000	4.960000E-3	+1.36740661E-06
906.811866E+0	25.500000E+0	25.500000	4.970000E-3	+1.37599628E-06
907.238891E+0	25.500000E+0	25.500000	4.980000E-3	+1.34183970E-06
907.664915E+0	25.500000E+0	25.500000	4.990000E-3	+1.35042937E-06
	Temp	26.000000	
Time	TEMP	REAL TEMP	CURRENT	VOLTAGE
1.390299E+3	26.000000E+0	26.000000	0.000000E+0	+3.27173783E-07
	Temp	26.500000	
Time	TEMP	REAL TEMP	CURRENT	VOLTAGE
1.872903E+3	26.500000E+0	26.500000	0.000000E+0	+4.13671705E-07
	Temp	27.000000	
Time	TEMP	REAL TEMP	CURRENT	VOLTAGE
2.355505E+3	27.000000E+0	27.000000	0.000000E+0	+2.02363077E-07
	Temp	27.500000	
Time	TEMP	REAL TEMP	CURRENT	VOLTAGE
2.898111E+3	27.500000E+0	27.500000	0.000000E+0	+3.82421680E-07
	Temp	28.000000	
Time	TEMP	REAL TEMP	CURRENT	VOLTAGE
3.440715E+3	28.000000E+0	28.000000	0.000000E+0	+2.90189705E-07
