Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A)
494.88,45.58,-9.2766e-06,0.5,0
495.7,45.52,-8.9924e-06,0.5,0
496.48,45.47,-8.8047e-06,0.5,0
497.33,45.41,-9.1621e-06,0.5,0
498.11,45.36,-9.1203e-06,0.5,0
498.94,45.31,-9.4641e-06,0.5,0
499.77,45.27,-8.8737e-06,0.5,0
500.56,45.21,-8.8017e-06,0.5,0
501.36,45.17,-8.3295e-06,0.5,0
502.19,45.11,-9.6652e-06,0.5,0
503.02,45.07,-9.1337e-06,0.5,0
503.81,45.01,-9.4107e-06,0.5,0
504.59,44.97,-8.9788e-06,0.5,0
505.42,44.92,-9.6605e-06,0.5,0
506.27,44.87,-8.8148e-06,0.5,0
507.05,44.82,-9.1807e-06,0.5,0
507.84,44.77,-8.9066e-06,0.5,0
508.67,44.73,-9.075e-06,0.5,0
509.47,44.68,-9.0067e-06,0.5,0
510.33,44.64,-9.6284e-06,0.5,0
511.13,44.58,-8.6461e-06,0.5,0
511.92,44.53,-8.7386e-06,0.5,0
512.7,44.48,-8.8531e-06,0.5,0
513.58,44.44,-8.2998e-06,0.5,0
514.38,44.38,-8.8206e-06,0.5,0
515.2,44.35,-8.2061e-06,0.5,0
515.98,44.29,-9.1067e-06,0.5,0
516.81,44.25,-8.2462e-06,0.5,0
517.64,44.2,-8.7157e-06,0.5,0
518.44,44.16,-7.8115e-06,0.5,0
519.22,44.11,-8.6902e-06,0.5,0
520.06,44.07,-8.5315e-06,0.5,0
520.89,44.03,-7.9396e-06,0.5,0
521.67,43.98,-8.5116e-06,0.5,0
522.47,43.94,-8.8943e-06,0.5,0
523.3,43.89,-8.6953e-06,0.5,0
524.13,43.85,-8.2241e-06,0.5,0
524.92,43.79,-7.8836e-06,0.5,0
525.75,43.75,-7.8815e-06,0.5,0
526.55,43.72,-8.0755e-06,0.5,0
527.38,43.67,-7.8047e-06,0.5,0
528.2,43.62,-7.4478e-06,0.5,0
529,43.58,-7.6285e-06,0.5,0
529.78,43.54,-6.9437e-06,0.5,0
530.63,43.49,-7.7364e-06,0.5,0
531.45,43.45,-7.9566e-06,0.5,0
532.23,43.42,-8.2844e-06,0.5,0
533.06,43.37,-8.1026e-06,0.5,0
533.86,43.33,-8.5653e-06,0.5,0
534.69,43.28,-8.325e-06,0.5,0
535.52,43.24,-7.865e-06,0.5,0
536.31,43.19,-8.4698e-06,0.5,0
537.11,43.16,-6.9303e-06,0.5,0
537.94,43.12,-8.0389e-06,0.5,0
538.77,43.07,-7.9936e-06,0.5,0
539.59,43.03,-8.145e-06,0.5,0
540.39,42.97,-7.9927e-06,0.5,0
541.17,42.94,-8.1065e-06,0.5,0
542,42.89,-7.2345e-06,0.5,0
542.84,42.85,-7.5565e-06,0.5,0
543.63,42.82,-8.1913e-06,0.5,0
544.45,42.77,-7.7899e-06,0.5,0
545.25,42.74,-7.7566e-06,0.5,0
546.08,42.69,-7.0162e-06,0.5,0
546.88,42.65,-7.5184e-06,0.5,0
547.7,42.61,-7.0843e-06,0.5,0
548.5,42.57,-8.0012e-06,0.5,0
549.36,42.52,-6.759e-06,0.5,0
550.16,42.5,-6.8965e-06,0.5,0
551.02,42.45,-7.5489e-06,0.5,0
551.81,42.42,-6.8078e-06,0.5,0
552.64,42.39,-6.7454e-06,0.5,0
553.39,42.35,-6.9059e-06,0.5,0
554.11,42.3,-6.898e-06,0.5,0
554.86,42.26,-7.291e-06,0.5,0
555.69,42.23,-7.3077e-06,0.5,0
556.52,42.2,-7.5933e-06,0.5,0
557.31,42.15,-7.2183e-06,0.5,0
558.11,42.11,-6.9627e-06,0.5,0
558.89,42.08,-6.7376e-06,0.5,0
559.77,42.03,-7.0326e-06,0.5,0
560.56,42,-6.7785e-06,0.5,0
561.39,41.95,-6.1449e-06,0.5,0
562.17,41.93,-6.7942e-06,0.5,0
562.97,41.89,-7.2049e-06,0.5,0
563.84,41.85,-6.8709e-06,0.5,0
564.63,41.82,-6.9301e-06,0.5,0
565.42,41.78,-7.5649e-06,0.5,0
566.22,41.74,-6.4349e-06,0.5,0
567.08,41.7,-6.4971e-06,0.5,0
567.88,41.67,-6.2899e-06,0.5,0
568.67,41.63,-6.7181e-06,0.5,0
569.5,41.6,-6.391e-06,0.5,0
570.28,41.57,-6.3845e-06,0.5,0
571.16,41.53,-5.9637e-06,0.5,0
571.95,41.49,-6.472e-06,0.5,0
572.73,41.45,-6.7254e-06,0.5,0
573.56,41.42,-6.4088e-06,0.5,0
574.41,41.38,-6.575e-06,0.5,0
575.19,41.33,-6.0453e-06,0.5,0
576.02,41.3,-6.2148e-06,0.5,0
576.81,41.27,-6.4262e-06,0.5,0
577.64,41.23,-6.4628e-06,0.5,0
578.42,41.2,-6.1639e-06,0.5,0
579.25,41.17,-5.9266e-06,0.5,0
580.05,41.13,-5.9451e-06,0.5,0
580.88,41.1,-6.7614e-06,0.5,0
581.67,41.06,-5.6243e-06,0.5,0
582.5,41.03,-6.5762e-06,0.5,0
583.3,41,-5.9632e-06,0.5,0
584.16,40.97,-5.9616e-06,0.5,0
584.95,40.93,-6.5454e-06,0.5,0
585.75,40.9,-5.1172e-06,0.5,0
586.53,40.87,-5.905e-06,0.5,0
587.36,40.83,-6.0899e-06,0.5,0
588.19,40.8,-6.3791e-06,0.5,0
589.03,40.77,-6.365e-06,0.5,0
589.81,40.72,-5.4669e-06,0.5,0
590.64,40.7,-6.2617e-06,0.5,0
591.44,40.67,-5.0053e-06,0.5,0
592.27,40.63,-5.7631e-06,0.5,0
593.06,40.6,-5.5093e-06,0.5,0
593.89,40.57,-5.5793e-06,0.5,0
594.69,40.53,-5.8212e-06,0.5,0
595.52,40.5,-5.5485e-06,0.5,0
596.34,40.47,-6.1793e-06,0.5,0
597.17,40.43,-6.1021e-06,0.5,0
597.92,40.39,-5.7506e-06,0.5,0
598.75,40.36,-5.6234e-06,0.5,0
599.59,40.32,-5.4063e-06,0.5,0
600.38,40.28,-5.4618e-06,0.5,0
601.2,40.24,-5.1137e-06,0.5,0
602,40.19,-4.3817e-06,0.5,0
602.8,40.15,-5.3969e-06,0.5,0
603.66,40.11,-5.5331e-06,0.5,0
604.45,40.06,-5.8048e-06,0.5,0
605.25,40.02,-4.9351e-06,0.5,0
606.03,39.97,-5.3988e-06,0.5,0
606.91,39.92,-4.6222e-06,0.5,0
607.69,39.87,-4.4014e-06,0.5,0
608.53,39.81,-5.3685e-06,0.5,0
609.31,39.77,-4.6194e-06,0.5,0
610.11,39.69,-4.1609e-06,0.5,0
610.98,39.64,-5.0979e-06,0.5,0
611.77,39.59,-5.373e-06,0.5,0
612.56,39.54,-4.6863e-06,0.5,0
613.39,39.48,-4.8924e-06,0.5,0
614.22,39.43,-5.9693e-06,0.5,0
615.02,39.38,-4.4456e-06,0.5,0
615.84,39.32,-4.3921e-06,0.5,0
616.64,39.27,-4.8738e-06,0.5,0
617.47,39.21,-4.5908e-06,0.5,0
618.3,39.16,-4.7919e-06,0.5,0
619.08,39.11,-4.4324e-06,0.5,0
619.88,39.05,-4.516e-06,0.5,0
620.67,38.99,-5.0808e-06,0.5,0
621.53,38.94,-4.1987e-06,0.5,0
622.33,38.87,-4.3885e-06,0.5,0
623.16,38.82,-3.5667e-06,0.5,0
623.95,38.77,-4.3118e-06,0.5,0
624.78,38.71,-4.4995e-06,0.5,0
625.61,38.65,-4.1163e-06,0.5,0
626.41,38.6,-3.7809e-06,0.5,0
627.23,38.54,-3.4179e-06,0.5,0
628.02,38.49,-4.0659e-06,0.5,0
628.86,38.43,-4.3134e-06,0.5,0
629.69,38.37,-3.0039e-06,0.5,0
630.47,38.31,-2.9615e-06,0.5,0
631.27,38.26,-4.4526e-06,0.5,0
632.09,38.21,-3.1609e-06,0.5,0
632.92,38.15,-3.6453e-06,0.5,0
633.72,38.1,-3.0837e-06,0.5,0
634.55,38.03,-3.4127e-06,0.5,0
635.34,37.96,-3.6946e-06,0.5,0
636.17,37.91,-2.696e-06,0.5,0
636.97,37.86,-3.2937e-06,0.5,0
637.78,37.8,-3.1164e-06,0.5,0
638.61,37.74,-3.0804e-06,0.5,0
639.45,37.69,-2.823e-06,0.5,0
640.23,37.63,-2.677e-06,0.5,0
641.03,37.58,-2.624e-06,0.5,0
641.83,37.52,-3.5139e-06,0.5,0
642.69,37.46,-3.0358e-06,0.5,0
643.48,37.41,-3.1039e-06,0.5,0
644.27,37.35,-3.803e-06,0.5,0
645.06,37.3,-2.6984e-06,0.5,0
645.94,37.23,-2.9178e-06,0.5,0
646.72,37.18,-2.9023e-06,0.5,0
647.52,37.13,-3.2755e-06,0.5,0
648.34,37.07,-2.6334e-06,0.5,0
649.17,37.02,-2.6402e-06,0.5,0
649.97,36.97,-2.7174e-06,0.5,0
650.8,36.91,-2.4091e-06,0.5,0
651.59,36.85,-1.869e-06,0.5,0
652.38,36.79,-2.9042e-06,0.5,0
653.25,36.73,-2.7833e-06,0.5,0
654.05,36.69,-2.5015e-06,0.5,0
654.83,36.63,-2.1739e-06,0.5,0
655.66,36.58,-1.9493e-06,0.5,0
656.5,36.52,-2.2574e-06,0.5,0
657.28,36.47,-3.0061e-06,0.5,0
658.08,36.4,-3.01e-06,0.5,0
658.91,36.35,-2.6645e-06,0.5,0
659.7,36.29,-2.6822e-06,0.5,0
660.56,36.24,-2.2675e-06,0.5,0
661.36,36.19,-1.9061e-06,0.5,0
662.16,36.12,-2.3844e-06,0.5,0
662.94,36.07,-1.7214e-06,0.5,0
663.77,36.02,-2.6209e-06,0.5,0
664.61,35.97,-2.4729e-06,0.5,0
665.44,35.91,-2.6345e-06,0.5,0
666.22,35.86,-2.5766e-06,0.5,0
667.02,35.8,-1.8221e-06,0.5,0
667.89,35.76,-2.0915e-06,0.5,0
668.67,35.7,-1.9066e-06,0.5,0
669.47,35.65,-1.395e-06,0.5,0
670.3,35.6,-2.4311e-06,0.5,0
671.09,35.54,-2.1689e-06,0.5,0
671.95,35.49,-2.0849e-06,0.5,0
672.75,35.45,-9.5942e-07,0.5,0
673.55,35.39,-2.8814e-06,0.5,0
674.38,35.34,-2.364e-06,0.5,0
675.16,35.29,-1.6998e-06,0.5,0
675.98,35.23,-1.9754e-06,0.5,0
676.78,35.19,-1.5991e-06,0.5,0
677.61,35.14,-1.6111e-06,0.5,0
678.41,35.08,-2.6139e-06,0.5,0
679.23,35.03,-1.6606e-06,0.5,0
680.06,34.98,-2.7662e-06,0.5,0
680.94,34.93,-1.82e-06,0.5,0
681.72,34.89,-2.195e-06,0.5,0
682.56,34.87,-3.5704e-06,0.5,0
683.39,34.82,-2.8253e-06,0.5,0
684.17,34.75,-2.9612e-06,0.5,0
684.97,34.71,-2.1269e-06,0.5,0
685.8,34.65,-2.0237e-06,0.5,0
686.63,34.61,-1.8838e-06,0.5,0
687.42,34.56,-1.6954e-06,0.5,0
688.25,34.51,-2.3041e-06,0.5,0
689.05,34.46,-1.8526e-06,0.5,0
689.83,34.41,-2.3017e-06,0.5,0
690.67,34.36,-2.2506e-06,0.5,0
691.5,34.31,-1.7642e-06,0.5,0
692.28,34.26,-2.374e-06,0.5,0
693.08,34.22,-1.9267e-06,0.5,0
693.95,34.17,-2.405e-06,0.5,0
694.73,34.12,-2.2879e-06,0.5,0
695.53,34.07,-2.6749e-06,0.5,0
696.36,34.03,-2.1961e-06,0.5,0
697.16,33.97,-2.152e-06,0.5,0
698.02,33.92,-1.4119e-06,0.5,0
698.8,33.88,-1.8974e-06,0.5,0
699.59,33.84,-1.8948e-06,0.5,0
700.47,33.79,-1.7421e-06,0.5,0
701.25,33.74,-2.0896e-06,0.5,0
702.05,33.7,-2.527e-06,0.5,0
702.88,33.65,-1.8878e-06,0.5,0
703.7,33.61,-1.6437e-06,0.5,0
704.5,33.56,-1.3853e-06,0.5,0
705.33,33.51,-2.4668e-06,0.5,0
706.13,33.46,-1.4175e-06,0.5,0
706.91,33.42,-2.2161e-06,0.5,0
707.78,33.37,-1.4656e-06,0.5,0
708.58,33.33,-2.2344e-06,0.5,0
709.36,33.3,-2.6991e-06,0.5,0
710.19,33.24,-2.0344e-06,0.5,0
711.03,33.2,-1.9338e-06,0.5,0
711.86,33.13,-1.4388e-06,0.5,0
712.72,33.08,-1.7085e-06,0.5,0
713.52,33.04,-1.9861e-06,0.5,0
714.31,32.99,-1.9509e-06,0.5,0
715.17,32.96,-1.7707e-06,0.5,0
715.97,32.91,-1.5942e-06,0.5,0
716.75,32.87,-6.5951e-07,0.5,0
717.59,32.82,-1.1394e-06,0.5,0
718.38,32.79,-1.4914e-06,0.5,0
719.25,32.74,-1.4419e-06,0.5,0
720.05,32.7,-1.9181e-06,0.5,0
720.83,32.66,-2.0112e-06,0.5,0
721.66,32.62,-1.4617e-06,0.5,0
722.48,32.57,-1.5024e-06,0.5,0
723.28,32.53,-2.0964e-06,0.5,0
724.08,32.49,-1.0484e-06,0.5,0
724.86,32.44,-1.4452e-06,0.5,0
725.7,32.4,-1.639e-06,0.5,0
726.53,32.37,-1.7251e-06,0.5,0
727.36,32.31,-1.6524e-06,0.5,0
728.22,32.28,-1.1063e-06,0.5,0
729.02,32.23,-1.9118e-06,0.5,0
729.84,32.2,-1.7862e-06,0.5,0
730.67,32.15,-1.2077e-06,0.5,0
731.47,32.11,-1.4757e-06,0.5,0
732.27,32.07,-1.6571e-06,0.5,0
733.09,32.03,-2.0248e-06,0.5,0
733.92,32,-1.5702e-06,0.5,0
734.7,31.96,-1.3688e-07,0.5,0
735.5,31.91,-1.6195e-06,0.5,0
736.33,31.88,-1.8453e-06,0.5,0
737.16,31.83,-1.9869e-06,0.5,0
737.95,31.8,-1.6724e-06,0.5,0
738.78,31.76,-2.0514e-06,0.5,0
739.58,31.72,-2.1736e-06,0.5,0
740.41,31.68,-1.0549e-06,0.5,0
741.23,31.65,-1.402e-06,0.5,0
742.03,31.6,-1.567e-06,0.5,0
742.81,31.57,-9.1693e-07,0.5,0
743.66,31.51,-1.7019e-06,0.5,0
744.48,31.48,-1.3323e-06,0.5,0
745.27,31.44,-1.1774e-06,0.5,0
746.06,31.4,-1.8127e-06,0.5,0
746.89,31.37,-1.3527e-06,0.5,0
747.72,31.33,-5.8416e-07,0.5,0
748.55,31.29,-1.3814e-06,0.5,0
749.34,31.25,-2.068e-06,0.5,0
750.22,31.21,-1.1795e-06,0.5,0
751,31.18,-1.9364e-06,0.5,0
751.88,31.15,-1.7233e-06,0.5,0
752.67,31.1,-1.3443e-06,0.5,0
753.45,31.07,-1.4351e-06,0.5,0
754.28,31.04,-9.1458e-07,0.5,0
755.13,31,-1.2164e-06,0.5,0
755.91,30.96,-1.384e-06,0.5,0
756.73,30.93,-1.5232e-06,0.5,0
757.53,30.89,-8.5219e-07,0.5,0
758.36,30.85,-1.0202e-06,0.5,0
759.14,30.83,-6.4963e-07,0.5,0
759.97,30.8,-7.0361e-07,0.5,0
760.69,30.76,-7.1412e-07,0.5,0
761.44,30.73,-1.2525e-06,0.5,0
762.19,30.68,-1.398e-06,0.5,0
763.03,30.65,-1.9843e-06,0.5,0
763.81,30.61,-9.493e-07,0.5,0
764.69,30.58,-1.5524e-06,0.5,0
765.47,30.54,-1.4409e-06,0.5,0
766.27,30.52,-9.4461e-07,0.5,0
767.09,30.48,-1.831e-06,0.5,0
767.92,30.44,-1.1441e-06,0.5,0
768.72,30.41,-1.3741e-06,0.5,0
769.55,30.38,-8.0056e-07,0.5,0
770.34,30.34,-1.2622e-06,0.5,0
771.14,30.31,-1.118e-06,0.5,0
771.97,30.27,-9.6646e-07,0.5,0
772.75,30.24,-1.1227e-06,0.5,0
773.58,30.22,-1.601e-06,0.5,0
774.38,30.18,-8.4887e-07,0.5,0
775.2,30.15,-2.2248e-06,0.5,0
776.03,30.12,-1.4137e-06,0.5,0
776.83,30.08,-1.4729e-06,0.5,0
777.63,30.05,-1.2497e-06,0.5,0
778.45,30.02,-1.245e-06,0.5,0
779.28,29.98,-1.2119e-06,0.5,0
780.11,29.96,-1.6367e-06,0.5,0
780.91,29.93,-1.1568e-06,0.5,0
781.69,29.88,-1.1136e-06,0.5,0
782.48,29.85,-1.1829e-06,0.5,0
783.36,29.82,-2.0558e-06,0.5,0
784.14,29.79,-1.6735e-06,0.5,0
784.94,29.75,-7.9352e-07,0.5,0
785.77,29.72,-1.2283e-06,0.5,0
786.56,29.69,-9.8709e-07,0.5,0
787.39,29.66,-1.0046e-06,0.5,0
788.22,29.63,-6.7706e-07,0.5,0
789.02,29.6,-1.2873e-06,0.5,0
789.8,29.57,-8.3552e-07,0.5,0
790.63,29.55,-1.2945e-06,0.5,0
791.47,29.51,-6.9657e-07,0.5,0
792.25,29.49,-1.7559e-06,0.5,0
792.97,29.46,-1.2924e-06,0.5,0
793.72,29.42,-1.4184e-06,0.5,0
794.52,29.4,-1.1751e-06,0.5,0
795.3,29.36,-1.2119e-06,0.5,0
796.09,29.34,-1.1061e-06,0.5,0
796.92,29.31,-1.5459e-06,0.5,0
797.75,29.29,-1.1493e-06,0.5,0
798.58,29.25,-8.3552e-07,0.5,0
799.38,29.22,-1.6367e-06,0.5,0
800.2,29.19,-6.1961e-07,0.5,0
801.03,29.16,-1.5095e-06,0.5,0
801.86,29.14,-1.7465e-06,0.5,0
802.66,29.11,-1.3556e-06,0.5,0
803.45,29.09,-9.6646e-07,0.5,0
804.28,29.05,-8.4281e-07,0.5,0
805.11,29.02,-1.2143e-06,0.5,0
805.91,29,-9.2583e-07,0.5,0
806.69,28.98,-9.8807e-07,0.5,0
807.52,28.94,-4.5322e-07,0.5,0
808.36,28.91,-6.0812e-07,0.5,0
809.19,28.89,-1.4464e-06,0.5,0
809.97,28.85,-1.3079e-06,0.5,0
810.77,28.83,-1.0812e-06,0.5,0
811.59,28.8,-9.4695e-07,0.5,0
812.42,28.77,-1.1457e-06,0.5,0
813.3,28.74,-1.0791e-06,0.5,0
814.09,28.72,-8.1577e-07,0.5,0
814.92,28.69,-1.8164e-06,0.5,0
815.75,28.67,-7.5055e-07,0.5,0
816.53,28.64,-1.4581e-06,0.5,0
817.33,28.62,-1.2826e-06,0.5,0
818.11,28.59,-9.8475e-07,0.5,0
818.98,28.56,-8.3787e-07,0.5,0
819.78,28.53,-1.8242e-06,0.5,0
820.61,28.51,-1.3504e-06,0.5,0
821.39,28.48,-8.9816e-07,0.5,0
822.23,28.45,-6.7124e-07,0.5,0
823.06,28.43,-6.6914e-07,0.5,0
823.84,28.4,-1.8747e-06,0.5,0
824.64,28.39,-9.735e-07,0.5,0
825.47,28.35,-3.4688e-07,0.5,0
826.3,28.33,-4.4853e-07,0.5,0
827.09,28.31,-8.4022e-07,0.5,0
827.92,28.28,1.1458e-08,0.5,0
828.72,28.24,-1.3229e-06,0.5,0
829.55,28.22,-1.0737e-06,0.5,0
830.38,28.19,-7.3979e-07,0.5,0
831.17,28.17,-1.0327e-06,0.5,0
831.95,28.16,-6.2592e-07,0.5,0
832.78,28.12,-8.2516e-07,0.5,0
833.63,28.1,-1.6876e-06,0.5,0
834.41,28.08,-1.138e-06,0.5,0
835.23,28.06,-1.1237e-06,0.5,0
836.03,28.03,-1.1396e-06,0.5,0
836.86,28.01,-5.3439e-07,0.5,0
837.66,27.99,-1.1551e-06,0.5,0
838.48,27.97,-8.585e-07,0.5,0
839.28,27.93,-1.4663e-06,0.5,0
840.11,27.91,-1.1608e-06,0.5,0
840.89,27.89,-8.8901e-07,0.5,0
841.73,27.87,-1.3274e-06,0.5,0
842.52,27.84,-9.977e-07,0.5,0
843.31,27.82,-1.4888e-06,0.5,0
844.17,27.8,-9.2559e-07,0.5,0
844.97,27.78,-6.4235e-07,0.5,0
845.77,27.76,-7.4067e-07,0.5,0
846.59,27.73,-9.6622e-07,0.5,0
847.38,27.71,-7.4659e-07,0.5,0
848.22,27.69,-1.2408e-06,0.5,0
849.05,27.67,-2.3399e-07,0.5,0
849.83,27.65,-7.5597e-07,0.5,0
850.63,27.62,-7.9748e-07,0.5,0
851.45,27.6,-4.9288e-07,0.5,0
852.28,27.58,-5.7874e-07,0.5,0
853.08,27.56,-7.0312e-07,0.5,0
853.91,27.53,-4.9029e-07,0.5,0
854.7,27.51,-1.1032e-06,0.5,0
855.53,27.49,-1.6299e-06,0.5,0
856.36,27.48,-1.1099e-06,0.5,0
857.16,27.45,-1.1065e-06,0.5,0
857.94,27.42,-3.0537e-07,0.5,0
858.77,27.41,-1.3551e-06,0.5,0
859.61,27.38,-1.1162e-06,0.5,0
860.39,27.36,-1.6637e-06,0.5,0
861.19,27.34,-1.3356e-07,0.5,0
862.02,27.32,-6.9187e-07,0.5,0
862.84,27.3,-3.706e-07,0.5,0
863.64,27.28,-1.1307e-06,0.5,0
864.47,27.26,-1.2218e-06,0.5,0
865.25,27.25,-8.7024e-07,0.5,0
865.97,27.22,-5.7922e-07,0.5,0
866.72,27.2,-6.4469e-07,0.5,0
867.52,27.18,-1.9531e-07,0.5,0
868.31,27.17,-6.8092e-08,0.5,0
869.14,27.15,-8.5171e-07,0.5,0
869.92,27.12,-6.4235e-07,0.5,0
870.75,27.11,-3.1711e-07,0.5,0
871.55,27.09,-1.3121e-07,0.5,0
872.34,27.07,-7.745e-07,0.5,0
873.2,27.05,-1.0317e-06,0.5,0
874,27.02,-3.3329e-07,0.5,0
874.8,27.01,-1.8592e-07,0.5,0
875.63,26.99,-8.1763e-07,0.5,0
876.45,26.97,-7.9861e-07,0.5,0
877.28,26.95,-1.0972e-06,0.5,0
878.06,26.94,-7.2375e-07,0.5,0
878.89,26.91,-1.4548e-06,0.5,0
879.73,26.9,-7.6253e-07,0.5,0
880.52,26.87,-1.1058e-07,0.5,0
881.31,26.86,-1.0113e-06,0.5,0
882.14,26.85,-1.4715e-07,0.5,0
882.94,26.82,-4.0531e-07,0.5,0
883.8,26.8,-5.3253e-07,0.5,0
884.59,26.79,-4.457e-07,0.5,0
885.42,26.77,-1.1417e-06,0.5,0
886.22,26.75,-1.5982e-06,0.5,0
887.05,26.74,-6.8532e-07,0.5,0
887.83,26.71,-1.1624e-06,0.5,0
888.63,26.7,-1.0111e-06,0.5,0
889.45,26.68,-7.8316e-07,0.5,0
890.17,26.67,-9.2818e-07,0.5,0
890.92,26.65,-1.3741e-06,0.5,0
891.67,26.64,-2.9153e-07,0.5,0
892.5,26.59,-3.3133e-08,0.5,0
893.3,26.57,-8.8901e-07,0.5,0
894.17,26.56,-1.1167e-06,0.5,0
894.95,26.54,-8.4467e-07,0.5,0
895.75,26.53,-7.7377e-07,0.5,0
896.53,26.51,-4.851e-07,0.5,0
897.41,26.49,-1.2516e-06,0.5,0
898.2,26.48,-8.4208e-07,0.5,0
898.98,26.46,-6.5877e-07,0.5,0
899.78,26.44,-8.5518e-07,0.5,0
900.61,26.43,-6.7965e-07,0.5,0
901.44,26.41,-7.7847e-07,0.5,0
902.23,26.39,-1.2911e-07,0.5,0
903.03,26.37,-1.3058e-06,0.5,0
903.86,26.36,-2.9809e-07,0.5,0
904.64,26.34,-4.6868e-07,0.5,0
905.48,26.33,1.4264e-07,0.5,0
906.31,26.31,-1.594e-06,0.5,0
907.09,26.29,-6.7334e-07,0.5,0
907.92,26.27,-8.8999e-07,0.5,0
908.77,26.26,-1.1094e-06,0.5,0
909.55,26.24,-4.0662e-08,0.5,0
910.38,26.23,-1.819e-06,0.5,0
911.17,26.22,-7.0732e-09,0.5,0
911.97,26.19,-7.0571e-07,0.5,0
912.83,26.18,-7.5896e-07,0.5,0
913.63,26.17,-9.9584e-07,0.5,0
914.42,26.16,-4.0555e-07,0.5,0
915.25,26.14,-7.9773e-07,0.5,0
916.11,26.13,-3.7084e-07,0.5,0
916.94,26.11,-1.3309e-06,0.5,0
917.78,26.09,-3.328e-07,0.5,0
918.56,26.08,-6.642e-07,0.5,0
919.36,26.07,2.8159e-07,0.5,0
920.19,26.04,-8.2354e-07,0.5,0
921.02,26.03,-6.4802e-07,0.5,0
921.81,26.02,-5.0153e-07,0.5,0
922.67,26.01,-8.0824e-07,0.5,0
923.52,25.98,-1.1519e-06,0.5,0
924.3,25.97,-2.2558e-07,0.5,0
925.13,25.96,-4.3469e-07,0.5,0
925.92,25.94,-5.4241e-07,0.5,0
926.75,25.93,-4.3914e-07,0.5,0
927.55,25.92,-1.6949e-08,0.5,0
928.38,25.91,-1.1948e-07,0.5,0
929.2,25.88,-2.7462e-07,0.5,0
930,25.87,-6.4357e-07,0.5,0
930.78,25.86,-4.6027e-07,0.5,0
931.63,25.84,-9.5189e-07,0.5,0
932.45,25.83,-4.9312e-07,0.5,0
933.28,25.82,-2.5164e-07,0.5,0
934.06,25.81,-4.8794e-07,0.5,0
934.86,25.78,-5.3674e-07,0.5,0
935.66,25.77,-2.2372e-07,0.5,0
936.52,25.76,-4.3841e-07,0.5,0
937.31,25.75,-3.6752e-07,0.5,0
938.14,25.73,3.6785e-08,0.5,0
938.97,25.72,-3.2092e-07,0.5,0
939.75,25.7,-2.3868e-07,0.5,0
940.59,25.68,-4.7694e-07,0.5,0
941.38,25.67,-3.2811e-07,0.5,0
942.2,25.66,-3.1427e-07,0.5,0
943.03,25.65,7.0862e-08,0.5,0
943.83,25.63,-4.7547e-07,0.5,0
944.63,25.63,-1.1894e-06,0.5,0
945.45,25.62,-9.5966e-07,0.5,0
946.28,25.61,-7.6932e-07,0.5,0
947.08,25.6,-1.2774e-07,0.5,0
947.91,25.57,-1.7532e-07,0.5,0
948.69,25.56,-6.7569e-07,0.5,0
949.53,25.55,-7.4796e-07,0.5,0
950.31,25.54,-6.9706e-07,0.5,0
951.14,25.52,-7.2238e-07,0.5,0
951.94,25.52,-2.5487e-07,0.5,0
952.77,25.5,-7.9352e-07,0.5,0
953.56,25.5,-1.1441e-06,0.5,0
954.39,25.48,-8.9913e-07,0.5,0
955.19,25.46,-7.9279e-07,0.5,0
955.97,25.45,-6.0949e-07,0.5,0
956.8,25.44,-5.9379e-07,0.5,0
957.64,25.43,-9.7795e-07,0.5,0
958.42,25.42,1.3378e-09,0.5,0
959.22,25.41,-1.3195e-07,0.5,0
960.05,25.4,-1.4085e-07,0.5,0
960.88,25.38,8.5826e-08,0.5,0
961.67,25.36,-2.6621e-07,0.5,0
962.5,25.36,-2.6337e-08,0.5,0
963.3,25.35,3.4682e-08,0.5,0
964.13,25.33,-6.8953e-07,0.5,0
964.95,25.32,-8.7987e-07,0.5,0
965.73,25.32,-5.2808e-07,0.5,0
966.53,25.31,-6.1726e-07,0.5,0
967.36,25.29,-6.2122e-07,0.5,0
968.19,25.28,-3.4786e-07,0.5,0
968.98,25.27,-6.4332e-07,0.5,0
969.81,25.26,-6.0269e-07,0.5,0
970.69,25.25,8.7684e-08,0.5,0
971.47,25.24,-4.5039e-07,0.5,0
972.34,25.22,1.5623e-07,0.5,0
973.14,25.21,1.219e-08,0.5,0
973.92,25.2,-5.7663e-07,0.5,0
974.77,25.19,-5.9145e-07,0.5,0
975.55,25.17,-5.1845e-07,0.5,0
976.38,25.17,-8.7371e-07,0.5,0
977.2,25.16,-9.0236e-07,0.5,0
