Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A)
560.01,34.49,6.303e-07,0.03,0
560.86,34.44,6.7044e-07,0.03,0
561.66,34.39,2.8555e-07,0.03,0
562.45,34.33,4.6661e-08,0.03,0
563.28,34.28,2.8976e-07,0.03,0
564.13,34.22,-9.464e-08,0.03,0
564.92,34.19,1.0846e-06,0.03,0
565.67,34.14,-1.2466e-07,0.03,0
566.39,34.09,1.997e-07,0.03,0
567.14,34.04,-1.1924e-07,0.03,0
567.98,33.98,8.3448e-07,0.03,0
568.78,33.92,4.7355e-07,0.03,0
569.58,33.88,1.1384e-06,0.03,0
570.41,33.83,2.1984e-07,0.03,0
571.25,33.78,2.6517e-07,0.03,0
572.05,33.73,5.2469e-07,0.03,0
572.88,33.68,3.4706e-07,0.03,0
573.67,33.63,1.9403e-07,0.03,0
574.47,33.58,5.1555e-07,0.03,0
575.26,33.53,5.6483e-07,0.03,0
576.09,33.48,3.9958e-07,0.03,0
576.94,33.43,7.8026e-07,0.03,0
577.73,33.39,1.4502e-06,0.03,0
578.53,33.33,7.5679e-07,0.03,0
579.36,33.29,1.0014e-06,0.03,0
580.16,33.24,4.3082e-07,0.03,0
581,33.19,8.382e-07,0.03,0
581.8,33.12,9.4195e-07,0.03,0
582.59,33.07,1.4758e-07,0.03,0
583.39,33.03,5.8312e-07,0.03,0
584.22,32.98,4.3316e-07,0.03,0
585.01,32.94,-2.8677e-09,0.03,0
585.84,32.9,1.3409e-06,0.03,0
