
Bin,Number,Channel Y0,Channel Y1,Channel Y2
---,---,Time,Resistance,Voltage
399,1,87.77350000000001,23,3.34e-07
401,1,88.32050000000004,23,4.9e-07
404,1,88.86000000000013,23,8.3e-08
406,1,89.39850000000001,23,-1.04e-07
409,1,89.93000000000006,23,2.92e-07
411,1,90.32050000000004,23.62,-1.25e-07
413,1,90.82850000000008,22.99,-1.46e-07
415,1,91.38300000000004,22.99,2.29e-07
418,1,91.91399999999999,22.99,-6.3e-08
420,1,92.45299999999997,22.99,1.67e-07
423,1,92.99250000000006,22.99,4.38e-07
425,1,93.56299999999995,22.99,8.3e-08
428,1,94.14850000000024,22.99,-5.2e-08
430,1,94.68000000000029,22.97,1.88e-07
433,1,95.22699999999986,22.97,-7.300000000000001e-08
435,1,95.77350000000024,22.97,2.71e-07
438,1,96.30500000000029,22.97,1.25e-07
440,1,96.85199999999986,22.97,7.300000000000001e-08
443,1,97.38300000000027,22.97,8.3e-08
445,1,97.93000000000029,22.97,3.75e-07
448,1,98.46100000000024,22.97,4.2e-08
450,1,99.01600000000053,22.96,2.61e-07
453,1,99.58866666666715,22.96,-4.2e-08
455,1,100.1720000000005,22.96,2.92e-07
458,1,100.7190000000001,22.96,1.46e-07
460,1,101.2505000000001,22.96,2.19e-07
463,1,101.7890000000002,22.96,1.35e-07
465,1,102.3360000000002,22.95,3.96e-07
468,1,102.875,22.95,1.46e-07
470,1,103.4140000000002,22.95,6.15e-07
473,1,103.9535000000001,22.95,1.67e-07
475,1,104.4924999999998,22.95,-2.61e-07
478,1,105.0390000000002,22.95,-1.98e-07
480,1,105.5780000000004,22.95,9.399999999999999e-08
482,1,106.1174999999998,22.94,3.34e-07
485,1,106.6640000000002,22.94,2.08e-07
487,1,107.2035000000001,22.94,1.35e-07
490,1,107.7424999999998,22.94,3.02e-07
492,1,108.2809999999999,22.94,1.67e-07
495,1,108.8280000000004,22.94,3.44e-07
497,1,109.3674999999998,22.94,2.19e-07
500,1,109.8985000000002,22.93,3.02e-07
502,1,110.4455000000003,22.92,4.27e-07
505,1,110.9924999999998,22.92,3.23e-07
507,1,111.5390000000002,22.92,6.3e-08
510,1,112.0864999999999,22.92,-2.29e-07
512,1,112.6330000000003,22.92,-9.399999999999999e-08
515,1,113.1720000000005,22.92,1.25e-07
517,1,113.7190000000001,22.92,3.1e-08
520,1,114.2580000000003,22.92,2.29e-07
522,1,114.797,22.91,-2.1e-08
524,1,115.3360000000002,22.91,9.399999999999999e-08
527,1,115.9113333333335,22.91,1.15e-07
530,1,116.4924999999998,22.91,8.3e-08
532,1,117.0309999999999,22.91,0
535,1,117.5780000000004,22.91,3.44e-07
537,1,118.1174999999998,22.91,2.92e-07
539,1,118.6485000000002,22.91,1.88e-07
542,1,119.1955000000003,22.905,1.77e-07
545,1,119.7660000000002,22.9,9.399999999999999e-08
547,1,120.3440000000001,22.9,2.19e-07
550,1,120.8905,22.9,2.4e-07
552,1,121.4300000000003,22.9,7.300000000000001e-08
555,1,121.9769999999999,22.89,-7.300000000000001e-08
557,1,122.5080000000003,22.89,2.4e-07
560,1,123.0550000000003,22.89,3.86e-07
562,1,123.6019999999999,22.89,3.34e-07
564,1,124.1330000000003,22.89,3.13e-07
567,1,124.6720000000005,22.89,2.81e-07
569,1,125.2110000000002,22.89,4.79e-07
572,1,125.7655,22.89,2.4e-07
574,1,126.3050000000003,22.89,2.61e-07
577,1,126.8440000000001,22.885,4.69e-07
579,1,127.3830000000003,22.88,2.61e-07
582,1,127.922,22.88,3.75e-07
584,1,128.4610000000002,22.875,-2.1e-08
587,1,129.0080000000003,22.87,1.77e-07
589,1,129.5470000000005,22.87,1.56e-07
592,1,130.0860000000002,22.87,9.399999999999999e-08
594,1,130.6255000000001,22.87,3.13e-07
596,1,131.1640000000002,22.87,9.399999999999999e-08
599,1,131.7030000000004,22.87,1.67e-07
601,1,132.2424999999998,22.87,2.1e-08
604,1,132.7890000000002,22.87,9.399999999999999e-08
606,1,133.3360000000002,22.865,3.13e-07
609,1,133.8830000000003,22.865,2.1e-08
611,1,134.4140000000002,22.86,3.75e-07
614,1,134.9530000000004,22.86,-1.04e-07
616,1,135.5,22.87,1.15e-07
619,1,136.0390000000002,22.865,-2.5e-07
621,1,136.5705000000003,22.86,1.35e-07
624,1,137.1174999999998,22.86,5.2e-08
626,1,137.6559999999999,22.86,2.61e-07
628,1,138.1880000000001,22.86,-9.399999999999999e-08
631,1,138.7349999999997,22.86,-5.2e-08
633,1,139.2735000000002,22.86,-1.98e-07
636,1,139.8125000000005,22.86,2.61e-07
638,1,140.3519999999999,22.86,-3.1e-08
641,1,140.8910000000005,22.86,1.67e-07
643,1,141.4636666666671,22.86,0
646,1,142.047,22.85,2.71e-07
648,1,142.5780000000004,22.855,3.1e-08
651,1,143.125,22.85,3.1e-08
653,1,143.6640000000002,22.85,1.98e-07
656,1,144.2035000000001,22.85,1.35e-07
658,1,144.7505000000001,22.85,3.34e-07
661,1,145.2970000000005,22.85,2.71e-07
663,1,145.8440000000001,22.85,1.98e-07
666,1,146.3830000000003,22.845,-1.25e-07
668,1,146.9300000000003,22.84,2.5e-07
671,1,147.4690000000001,22.84,-3.1e-08
673,1,148.0080000000003,22.84,2.1e-08
676,1,148.5625000000005,22.84,3.54e-07
678,1,149.1019999999999,22.84,3.96e-07
681,1,149.6410000000005,22.84,3.02e-07
683,1,150.1880000000001,22.84,2.29e-07
686,1,150.7345,22.84,2.08e-07
688,1,151.2735000000002,22.84,3.1e-08
690,1,151.8130000000001,22.84,2.92e-07
693,1,152.3519999999999,22.84,2.71e-07
695,1,152.8985000000002,22.82,2.61e-07
698,1,153.4300000000003,22.82,2.08e-07
700,1,153.9769999999999,22.82,3.96e-07
703,1,154.5160000000005,22.82,2.92e-07
705,1,155.0550000000003,22.815,1.88e-07
708,1,155.6410000000002,23.22,5.42e-07
710,1,156.2110000000002,22.81,1.77e-07
713,1,156.75,22.81,1.04e-07
715,1,157.2890000000002,22.81,2.29e-07
718,1,157.8360000000002,22.81,1.77e-07
720,1,158.375,22.81,1.56e-07
723,1,158.922,22.81,4.69e-07
725,1,159.4769999999999,22.81,3.13e-07
728,1,160.0470000000002,22.81,2.71e-07
730,1,160.6174999999998,22.81,1.46e-07
733,1,161.1640000000002,22.8,2.4e-07
735,1,161.7030000000004,22.8,8.3e-08
738,1,162.2505000000001,22.8,7.300000000000001e-08
740,1,162.797,22.8,1e-08
743,1,163.3280000000004,22.8,1.15e-07
745,1,163.875,22.8,8.3e-08
748,1,164.422,22.8,7.300000000000001e-08
750,1,164.9610000000002,22.8,1.98e-07
752,1,165.3520000000003,22.8,-1e-08
755,1,165.9376666666667,23.21,2.81e-07
757,1,166.4530000000004,22.8,1.67e-07
760,1,166.9924999999998,22.8,3.44e-07
762,1,167.5309999999999,22.79,3.02e-07
764,1,168.0705000000003,22.79,2.5e-07
767,1,168.6099999999997,22.79,9.399999999999999e-08
769,1,169.1559999999999,22.79,3.02e-07
772,1,169.6955000000003,22.79,2.5e-07
774,1,170.2349999999997,22.79,3.54e-07
777,1,170.7735000000002,22.79,3.75e-07
779,1,171.3130000000001,22.79,9.399999999999999e-08
782,1,171.8519999999999,22.79,3.13e-07
784,1,172.3910000000005,22.79,3.44e-07
787,1,172.9300000000003,22.79,2.29e-07
789,1,173.4769999999999,22.785,8.3e-08
792,1,174.0235000000002,22.78,2.19e-07
794,1,174.5630000000001,22.78,2.19e-07
796,1,175.1019999999999,22.78,3.13e-07
799,1,175.6485000000002,22.78,3.13e-07
801,1,176.1880000000001,22.78,2.29e-07
804,1,176.7190000000001,22.78,1.25e-07
806,1,177.2580000000003,22.775,-6.3e-08
809,1,177.7970000000005,22.77,8.3e-08
811,1,178.3440000000001,22.77,1.77e-07
814,1,178.8830000000003,22.77,3.34e-07
816,1,179.4220000000005,22.77,1.67e-07
819,1,179.9610000000002,22.77,2.29e-07
821,1,180.5,22.77,2.71e-07
823,1,181.0390000000002,22.77,2.81e-07
826,1,181.5940000000001,22.77,1.35e-07
828,1,182.1410000000005,22.77,3.34e-07
831,1,182.6955000000003,22.765,1.25e-07
833,1,183.2349999999997,22.76,4.59e-07
836,1,183.7809999999999,22.76,3.96e-07
838,1,184.3205000000003,22.76,2.61e-07
841,1,184.875,22.76,-1.15e-07
843,1,185.4140000000002,22.76,2.81e-07
845,1,185.8050000000003,22.76,1.35e-07
847,1,186.2890000000002,22.76,1.25e-07
850,1,186.8280000000004,22.76,1.35e-07
852,1,187.375,22.76,1.56e-07
855,1,187.9065000000005,22.76,2.71e-07
857,1,188.4535000000001,22.76,3.34e-07
860,1,188.9924999999998,22.755,1.67e-07
862,1,189.5309999999999,22.75,2.08e-07
865,1,190.0864999999999,22.75,2.5e-07
867,1,190.6330000000003,22.75,3.65e-07
870,1,191.1720000000005,22.75,1.98e-07
872,1,191.7110000000002,22.75,2.61e-07
874,1,192.25,22.75,-2.1e-08
877,1,192.7890000000002,22.75,4.06e-07
879,1,193.3360000000002,22.75,3.65e-07
881,1,193.7270000000003,23.36,3.86e-07
883,1,194.2110000000002,22.75,6.250000000000001e-07
886,1,194.7660000000005,22.75,3.13e-07
889,1,195.3493333333336,22.75,2.4e-07
891,1,195.9059999999999,22.75,3.13e-07
894,1,196.4530000000004,22.75,5.2e-08
896,1,196.9924999999998,22.75,6.05e-07
898,1,197.5309999999999,22.75,2.29e-07
901,1,198.0705000000003,22.75,1.46e-07
903,1,198.6099999999997,22.745,2.71e-07
906,1,199.1559999999999,22.745,4.17e-07
908,1,199.6955000000003,22.74,3.75e-07
911,1,200.2349999999997,22.74,3.86e-07
913,1,200.7735000000002,22.74,6.36e-07
916,1,201.3130000000001,22.74,4.79e-07
918,1,201.8519999999999,22.74,3.96e-07
921,1,202.3910000000005,22.74,3.13e-07
923,1,202.9300000000003,22.74,4.06e-07
926,1,203.4690000000001,22.74,3.44e-07
928,1,204.0160000000005,22.74,2.19e-07
930,1,204.5550000000003,22.74,2.08e-07
933,1,205.0860000000002,22.74,3.13e-07
935,1,205.625,22.74,2.4e-07
938,1,206.1640000000002,22.73,2.08e-07
940,1,206.7110000000002,22.73,2.71e-07
943,1,207.2580000000003,22.73,3.75e-07
945,1,207.7970000000005,22.72,1.88e-07
948,1,208.3360000000002,22.72,3.23e-07
950,1,208.8674999999998,22.72,2.1e-08
953,1,209.4140000000002,22.72,9.399999999999999e-08
955,1,209.9530000000004,22.715,8.3e-08
957,1,210.4924999999998,22.71,1.67e-07
960,1,211.0309999999999,22.71,1.67e-07
962,1,211.5705000000003,22.71,2.4e-07
965,1,212.1099999999997,22.71,4.17e-07
967,1,212.6485000000002,22.71,1.77e-07
970,1,213.2035000000001,22.71,4.2e-08
972,1,213.75,22.71,1.98e-07
975,1,214.2890000000002,22.71,1.15e-07
977,1,214.8280000000004,22.71,5.2e-08
980,1,215.3830000000003,22.71,1.46e-07
982,1,215.9220000000005,22.71,1.77e-07
985,1,216.4845,22.71,3.1e-08
987,1,217.0309999999999,22.71,9.399999999999999e-08
990,1,217.5780000000004,22.71,3.34e-07
992,1,218.125,22.71,4.48e-07
995,1,218.6720000000005,22.71,5.2e-08
997,1,219.2190000000001,22.705,2.29e-07
1000,1,219.75,22.7,1.88e-07
1002,1,220.2970000000005,22.7,1.25e-07
1005,1,220.8280000000004,22.7,2.81e-07
1007,1,221.3674999999998,22.7,3.34e-07
1009,1,221.9140000000002,22.7,3.02e-07
1012,1,222.4530000000004,22.7,1.15e-07
1014,1,222.9924999999998,22.7,-4.2e-08
1017,1,223.5309999999999,22.7,3.34e-07
1019,1,224.0630000000001,22.7,6.3e-08
1022,1,224.6099999999997,22.7,7.300000000000001e-08
1024,1,225.1559999999999,22.7,1.67e-07
1027,1,225.6880000000001,22.7,9.399999999999999e-08
1029,1,226.2269999999999,22.7,6.3e-08
1032,1,226.7735000000002,22.7,1.98e-07
1034,1,227.3360000000002,22.7,-1e-08
1037,1,227.8985000000002,22.7,3.23e-07
1039,1,228.4380000000001,22.7,2.61e-07
1041,1,228.828,22.695,2.5e-07
1043,1,229.3280000000004,22.69,-5.2e-08
1046,1,229.8674999999998,22.69,1.25e-07
1048,1,230.4380000000001,22.69333333333333,-6.3e-08
1051,1,231.0309999999999,22.69,1.88e-07
1053,1,231.5705000000003,22.69,-1.46e-07
1056,1,232.1174999999998,22.69,1.56e-07
1058,1,232.6565000000005,22.69,2.1e-08
1061,1,233.1880000000001,22.69,2.19e-07
1063,1,233.7349999999997,22.69,2.5e-07
1066,1,234.2655,22.69,2.08e-07
1068,1,234.8125000000005,22.69,2.19e-07
1071,1,235.3519999999999,22.69,-4.2e-08
1073,1,235.8910000000005,22.69,1.56e-07
1076,1,236.4380000000001,22.685,3.65e-07
1078,1,236.9690000000001,22.68,2.08e-07
1080,1,237.5080000000003,22.68,1.67e-07
1083,1,238.0550000000003,22.68,1.56e-07
1085,1,238.5940000000001,22.68,2.4e-07
1088,1,239.1330000000003,22.68,4.17e-07
1090,1,239.6640000000002,22.68,1.35e-07
1093,1,240.2110000000002,22.68,3.02e-07
1095,1,240.7580000000003,22.68,1.88e-07
1098,1,241.2660000000002,22.68,1.35e-07
1100,1,241.8360000000002,22.68,4.48e-07
1103,1,242.3830000000003,22.67,2.19e-07
1105,1,242.9140000000002,22.68,1.15e-07
1108,1,243.4610000000002,22.68,1.04e-07
1110,1,244.0080000000003,22.68,2.29e-07
1112,1,244.5470000000005,22.67,2.81e-07
1115,1,245.0940000000001,22.67,4.27e-07
1117,1,245.6405,22.67,2.5e-07
1120,1,246.1955000000003,22.67,2.71e-07
1122,1,246.7349999999997,22.675,3.02e-07
1125,1,247.2735000000002,22.67,2.29e-07
1127,1,247.8050000000003,22.67,3.75e-07
1130,1,248.3519999999999,22.67,1.35e-07
1132,1,248.8985000000002,22.67,1.04e-07
1135,1,249.4380000000001,22.67,5.2e-08
1137,1,249.9769999999999,22.67,9.399999999999999e-08
1140,1,250.5235000000002,22.67,2.08e-07
1142,1,251.0625000000005,22.67,1.67e-07
1145,1,251.625,22.67,1e-08
1147,1,252.1565000000005,22.67,-1.35e-07
1150,1,252.6955000000003,22.67,1.67e-07
1152,1,253.2424999999998,22.67,3.54e-07
1154,1,253.7809999999999,22.67,2.19e-07
1157,1,254.3285000000001,22.665,0
1160,1,254.9063333333334,22.66333333333333,3.23e-07
1162,1,255.4924999999998,22.665,4.2e-08
1165,1,256.0390000000002,22.66,7.300000000000001e-08
1167,1,256.5860000000002,22.66,2.5e-07
1170,1,257.125,22.66,-5.2e-08
1172,1,257.6720000000005,22.66,9.399999999999999e-08
1175,1,258.2030000000004,22.66,2.08e-07
1177,1,258.75,22.66,3.54e-07
1180,1,259.2970000000005,22.66,1.88e-07
1182,1,259.8285000000001,22.66,3.13e-07
1185,1,260.3830000000003,22.66,3.86e-07
1187,1,260.9140000000002,22.66,3.54e-07
1189,1,261.4690000000001,22.66,1.35e-07
1192,1,262.0080000000003,22.66,5.21e-07
1194,1,262.5550000000003,22.66,3.44e-07
1197,1,263.0940000000001,22.66,3.65e-07
1199,1,263.625,22.66,1.88e-07
1202,1,264.1720000000005,22.66,-2.1e-08
1204,1,264.7110000000002,22.66,1.56e-07
1207,1,265.2505000000001,22.66,2.29e-07
1209,1,265.7890000000002,22.66,1.98e-07
1212,1,266.3280000000004,22.66,2.29e-07
1214,1,266.8755000000001,22.66,2.92e-07
1217,1,267.4140000000002,22.655,1.98e-07
1219,1,267.9610000000002,22.655,2.92e-07
1221,1,268.5,22.65,2.29e-07
1224,1,269.0390000000002,22.65,4.79e-07
1226,1,269.5780000000004,22.65,1.04e-07
1229,1,270.1255000000001,22.65,2.29e-07
1231,1,270.6800000000003,22.65,1.04e-07
1234,1,271.2110000000002,22.65,3.34e-07
1236,1,271.7580000000003,22.65,-5.2e-08
1239,1,272.2970000000005,22.65,1.67e-07
1241,1,272.8750000000003,23.05333333333333,-2.1e-08
1244,1,273.4455000000003,22.65,6.3e-08
1247,1,274.0080000000003,22.64,1.25e-07
1249,1,274.547,22.64,-2.1e-08
1251,1,275.0860000000002,22.64,2.29e-07
1254,1,275.6330000000003,22.64,1.25e-07
1256,1,276.1640000000002,22.64,3.1e-08
1259,1,276.7110000000002,22.64,1.77e-07
1261,1,277.2424999999998,22.64,5.2e-08
1264,1,277.7890000000002,22.64,6.3e-08
1266,1,278.3360000000002,22.64,3.65e-07
1269,1,278.8674999999998,22.64,1.35e-07
1271,1,279.4140000000002,22.64,4.79e-07
1274,1,279.9610000000002,22.64,2.61e-07
1276,1,280.5005000000001,22.64,2.5e-07
1279,1,281.0470000000005,22.64,2.4e-07
1281,1,281.5860000000002,22.64,3.23e-07
1284,1,282.1405,22.64,1.98e-07
1286,1,282.6800000000003,22.64,3.86e-07
1288,1,283.2190000000001,22.64,2.4e-07
1291,1,283.7735000000002,22.64,1.04e-07
1293,1,284.3205000000003,22.64,7.300000000000001e-08
1296,1,284.9013333333332,22.64,-9.399999999999999e-08
1299,1,285.4690000000001,22.64,-5.2e-08
1301,1,286.0315000000005,22.64,-3.1e-08
1304,1,286.5705000000003,22.64,7.300000000000001e-08
1306,1,287.1174999999998,22.64,1.77e-07
1309,1,287.6640000000002,22.64,2.81e-07
1311,1,288.2114999999999,22.64,-1.25e-07
1314,1,288.7655,22.64,3.54e-07
1316,1,289.3130000000001,22.64,2.29e-07
1319,1,289.8519999999999,22.635,-2.08e-07
1321,1,290.3830000000003,22.635,3.13e-07
1324,1,290.9636666666668,22.63666666666667,7.09e-07
1326,1,291.5160000000002,22.63,1.35e-07
1329,1,292.0860000000002,22.64,6.3e-08
1331,1,292.625,22.635,2.81e-07
1334,1,293.1640000000002,22.63,1.04e-07
1336,1,293.7110000000002,22.63,1.56e-07
1339,1,294.2505000000001,22.63,8.3e-08
1341,1,294.7890000000002,22.63,1.98e-07
1344,1,295.3280000000004,22.63,2.92e-07
1346,1,295.875,22.63,-5.2e-08
1348,1,296.4065000000005,22.63,2.81e-07
1351,1,296.9535000000001,22.63,6.3e-08
1353,1,297.5,22.63,2.19e-07
1356,1,298.0390000000002,22.63,-1e-08
1358,1,298.5785000000001,22.63,3.1e-08
1361,1,299.1330000000003,22.63,-1.67e-07
1363,1,299.672,22.625,2.19e-07
1366,1,300.2030000000004,22.63,1.67e-07
1368,1,300.75,22.625,4.38e-07
1371,1,301.2890000000002,22.63,-9.399999999999999e-08
1373,1,301.8285000000001,22.625,-2.1e-08
1376,1,302.3674999999998,22.62,6.3e-08
1378,1,302.9059999999999,22.62,1.04e-07
1381,1,303.4530000000004,22.62,1.46e-07
1383,1,303.9924999999998,22.62,1.77e-07
1385,1,304.5235000000002,22.62,2.19e-07
1388,1,305.0705000000003,22.62,1.15e-07
1390,1,305.6099999999997,22.62,2.1e-08
1393,1,306.1485000000002,22.62,8.3e-08
1395,1,306.6875000000005,22.62,1.98e-07
1398,1,307.2505000000001,22.62,4.2e-08
1400,1,307.7890000000002,22.62,2.71e-07
1403,1,308.3360000000002,22.615,2.5e-07
1405,1,308.8905,22.615,3.34e-07
1408,1,309.4300000000003,22.62,3.44e-07
1410,1,309.9690000000001,22.61,2.81e-07
1413,1,310.5160000000005,22.61,1.46e-07
1415,1,311.047,22.61,0
1418,1,311.6250000000003,22.61333333333333,1.88e-07
1420,1,312.2110000000002,22.61,2.71e-07
1423,1,312.7580000000003,22.61,2.29e-07
1425,1,313.3050000000003,22.61,2.81e-07
1428,1,313.8440000000001,22.61,2.29e-07
1430,1,314.3910000000005,22.61,5.2e-08
1433,1,314.9300000000003,22.61,1.25e-07
1435,1,315.4690000000001,22.61,2.81e-07
1438,1,316.0080000000003,22.61,2.81e-07
1440,1,316.5550000000003,22.61,4.2e-08
1443,1,317.0860000000002,22.61,4.2e-08
1445,1,317.625,22.61,1.35e-07
1447,1,318.1640000000002,22.61,1.88e-07
1450,1,318.7110000000002,22.61,2.81e-07
1452,1,319.2505000000001,22.61,3.75e-07
1455,1,319.7890000000002,22.61,2.19e-07
1457,1,320.3360000000002,22.61,-1e-08
1460,1,320.8830000000003,22.61,3.75e-07
1462,1,321.4140000000002,22.61,2.71e-07
1465,1,321.9530000000004,22.61,2.71e-07
