Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A)
517.63,32.95,1.143e-06,0.03,0
518.47,32.91,1.8884e-06,0.03,0
519.25,32.87,1.6333e-06,0.03,0
520.08,32.82,1.2447e-06,0.03,0
520.92,32.78,1.6317e-06,0.03,0
521.7,32.72,1.8344e-06,0.03,0
522.53,32.68,1.8633e-06,0.03,0
523.33,32.64,1.3681e-06,0.03,0
524.13,32.59,1.5115e-06,0.03,0
524.98,32.56,1.3527e-06,0.03,0
525.78,32.51,1.723e-06,0.03,0
526.58,32.47,9.7319e-07,0.03,0
527.41,32.42,7.6383e-07,0.03,0
528.19,32.38,2.1728e-06,0.03,0
529.06,32.33,1.8236e-06,0.03,0
529.86,32.3,8.5697e-07,0.03,0
530.64,32.25,1.4317e-06,0.03,0
531.44,32.21,4.6764e-07,0.03,0
532.26,32.17,1.4357e-06,0.03,0
533.09,32.13,8.6401e-07,0.03,0
533.92,32.09,1.4343e-06,0.03,0
534.8,32.06,1.9879e-06,0.03,0
535.59,32.01,8.2387e-07,0.03,0
536.42,31.97,1.6166e-06,0.03,0
537.2,31.92,1.8844e-06,0.03,0
538.08,31.88,1.9034e-06,0.03,0
538.88,31.84,1.0506e-06,0.03,0
539.66,31.8,1.729e-06,0.03,0
540.5,31.76,7.3826e-07,0.03,0
541.28,31.72,1.8966e-06,0.03,0
542.08,31.68,9.0983e-07,0.03,0
542.94,31.65,1.094e-06,0.03,0
543.73,31.6,1.8917e-06,0.03,0
544.53,31.56,1.5005e-06,0.03,0
545.36,31.51,1.0388e-06,0.03,0
546.16,31.48,1.597e-06,0.03,0
546.98,31.44,1.0919e-06,0.03,0
547.81,31.4,8.6167e-07,0.03,0
548.64,31.35,1.4669e-06,0.03,0
549.44,31.33,4.4417e-07,0.03,0
550.26,31.28,8.0891e-07,0.03,0
551.05,31.24,1.0074e-06,0.03,0
551.89,31.2,5.7794e-07,0.03,0
552.67,31.16,1.9726e-06,0.03,0
553.5,31.14,1.1529e-06,0.03,0
554.3,31.09,1.0734e-06,0.03,0
555.13,31.06,1.155e-06,0.03,0
555.92,31.02,8.2138e-07,0.03,0
556.75,30.98,1.2515e-06,0.03,0
557.55,30.94,1.1553e-06,0.03,0
558.38,30.9,1.4254e-06,0.03,0
559.16,30.87,9.8493e-07,0.03,0
560.03,30.84,1.3517e-06,0.03,0
560.83,30.8,1.7321e-06,0.03,0
561.61,30.77,1.1229e-06,0.03,0
562.44,30.73,1.6455e-06,0.03,0
563.23,30.68,1.1961e-06,0.03,0
564.03,30.65,1.1292e-06,0.03,0
564.89,30.61,1.4716e-06,0.03,0
565.69,30.57,1.3191e-06,0.03,0
566.51,30.54,1.3425e-06,0.03,0
567.3,30.51,1.2505e-06,0.03,0
568.13,30.48,1.3282e-06,0.03,0
568.97,30.44,1.5514e-06,0.03,0
569.75,30.4,1.5193e-06,0.03,0
570.55,30.37,1.3559e-06,0.03,0
571.38,30.34,1.3376e-06,0.03,0
572.2,30.3,1.2257e-06,0.03,0
573.03,30.27,5.5682e-07,0.03,0
573.83,30.24,1.1605e-06,0.03,0
574.63,30.19,1.4184e-06,0.03,0
575.41,30.17,1.573e-06,0.03,0
576.16,30.14,1.4413e-06,0.03,0
576.88,30.11,1.2797e-06,0.03,0
577.67,30.07,1.5556e-06,0.03,0
578.45,30.04,8.2461e-07,0.03,0
579.33,30.01,1.4367e-06,0.03,0
580.13,29.97,1.4139e-06,0.03,0
580.91,29.94,1.9517e-06,0.03,0
581.73,29.92,1.1055e-06,0.03,0
582.53,29.86,6.2981e-07,0.03,0
583.36,29.83,1.1156e-06,0.03,0
584.19,29.8,1.0858e-06,0.03,0
584.98,29.76,9.8864e-07,0.03,0
585.81,29.73,1.1376e-06,0.03,0
